CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition,Label
43028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,101 SOUTH J STREET,FORT SMITH,AR,72901,Sebastian,(479) 785-3300,6,All other conditions,
43028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,1401 SOUTH J STREET,FORT SMITH,AR,72901,Sebastian,(479) 785-3300,6,Brain disease or condition (non-traumatic),
43028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,1401 SOUTH J STREET,LIMA,AR,72901,Sebastian,(479) 785-3300,6,Brain injury (traumatic),
43028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,1401 SOUTH J STREET,FORT SMITH,AR,72901,Sebastian,(479) 785-3300,6,Hip or femur fracture,
43028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,1401 SOUTH J STREET,FORT SMITH,AR,72901,Sebastian,(479) 785-3300,6,"Hip or knee replacement, amputation or other bone or joint condition",
43028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,1401 SOUTH J STREET,FRT SMITH,AR,72901,Sebastian,(479) 785-3300,6,Nervous system disorder (excluding stroke),
43028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,1401 SOUTH J STREET,FORT SMITH,AR,72901,Sebastian,(479) 785-3300,6,Spinal cord disease or condition (non-traumatic),
43028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,1401 SOUTH J STREET,FORT SMITH,AR,72901,Sebastian,(479) 785-3300,6,Spinal cord injury (traumatic),
4028,ENCOMPASS HEALTH REHABILITATION HOSPITAL FT SMITH,1401 SOUTH J STREET,GRAND RAPIDS,AR,59102,Sebastian,(479) 785-3300,6,Stroke,
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,1201 FLEMING AVE,JONESBORO,A,72401,Craighead,(870) 932-0440,6,All other conditions,
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,1201 FLEMING AVE,JONESBORO,AR,72401,Craighead,(870) 932-0440,6,Brain disease or condition (non-traumatic),
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,1201 FLEMING AVE,JONESBORO,AR,72401,Craighead,(870) 932-0440,6,Brain injury (traumatic),
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,1201 FLEMING AVE,JONESBORO,AR,72401,Craighead,(870) 932-0440,6,Hip or femur fracture,
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,1201 FLEMING AVE,JONESBORO,AR,72401,Craighead,(870) 932-0440,6,"Hip or knee replacement, amputation or other bone or joint condition",
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,101 FLEMING AVE,JONESBORO,AR,72401,Craighead,(870) 932-0440,6,Nervous system disorder (excluding stroke),
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,1201 FLEMING AVE,JONESBORO,AR,72401,Craighead,(870) 932-0440,6,Spinal cord disease or condition (non-traumatic),
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,1201 FLEMING AVE,JONESBORO,AR,72401,Craighead,(870) 932-0440,6,Spinal cord injury (traumatic),
43029,ENCOMPASS HEALTH REHABILITATION HOSPITAL,1201 FLEMING AVE,JONESBORO,AR,72401,Craighead,(870) 932-0440,6,Stroke,
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,2201 WILDWOOD AVENUE,SHERWOOD,AR,72120,Pulaski,(501) 834-1800,6,All other conditions,
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,2201 WILDWOOD AVENUE,SHERWOOD,AR,72120,Pulaski,(501) 834-1800,6,Brain disease or condition (non-traumatic),
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,2201 WILDWOOD AVENUE,SHERWOOD,AR,72120,Pulaski,(501) 834-1800,6,Brain injury (traumatic),
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,2201 WILDWOOD AVENUE,SHERWOOD,AR,72120,,(501) 834-1800,6,Hip or femur fracture,
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,2201 WILDWOOD AVENUE,SHERWOOD,AR,72120,Pulaski,(501) 834-1800,6,"Hip or knee replacement, amputation or other bone or joint condition",
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,2201 WILDWOOD AVENUE,SHERWOOD,AR,72120,Pulaski,(501) 834-1800,6,Nervous system disorder (excluding stroke),
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,515 MICHIGAN AVENUE,SHERWOOD,AR,72120,Pulaski,(501) 834-1800,6,Spinal cord disease or condition (non-traumatic),
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,2201 WILDWOOD AVENUE,SHERWOOD,AR,72120,Garfield,(501) 834-1800,6,Spinal cord injury (traumatic),
43031,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,2201 WILDWOOD AVENUE,SHERWOOD,AR,72120,Pulaski,(386) 254-4000,,Stroke,
43032,ENCOMPASS HEALTH REHAB HOSP A PARTNER OF WASH REG,153 E MONTE PAINTER DRIVE,FAYETTEVILLE,AR,72703,Washington,(479) 444-2200,6,All other conditions,
43032,ENCOMPASS HEALTH REHAB HOSP A PARTNER OF WASH REG,153 E MONTE PAINTER DRIVE,FAYETTEVILLE,AR,72703,Washington,(479) 444-2200,6,Brain disease or condition (non-traumatic),
43032,ENCOMPASS HEALTH REHAB HOSP A PARTNER OF WASH REG,153 E MONTE PAINTER DRIVE,FAYETTEVILLE,AR,72703,Washington,(479) 444-2200,6,Brain injury (traumatic),
43032,ENCOMPASS HEALTH REHAB HOSP A PARTNER OF WASH REG,153 E MONTE PAINTER DRIVE,FAYETTEVILLE,AR,72703,Washington,(479) 444-2200,6,Hip or femur fracture,
43032,ENCOMPASS HEALTH REHAB HOSP A PARTNER OF WASH REG,153 E MONTE PAINTER DRIVE,FAYETTEVILLE,AR,72703,Washington,(479) 444-2200,6,"Hip or knee replacement, amputation or other bone or joint condition",
43032,ENCOMPASS HEALTH REHAB HOSP A PARTNER OF WASH REG,153 E MONTE PAINTER DRIVE,FAYETTEVILLE,AR,72703,White,(479) 444-2200,6,Nervous system disorder (excluding stroke),
43032,,153 E MONTE PAINTER DRIVE,FAYETTEVILLE,AR,72703,Washington,(479) 444-2200,6,Spinal cord disease or condition (non-traumatic),
43032,ENCOMPASS HEALTH REHAB HOSP A PARTNER OF WASH REG,153 E MONTE PAINTER DRIVE,FAYETTEVILLE,AR,72703,Washington,(479) 444-2200,6,Spinal cord injury (traumatic),
43032,ENCOMPASS HEALTH REHAB HOSP A PARTNER OF WASH REG,,FAYETTEVILLE,AR,72703,Washington,(479) 444-2200,6,Stroke,
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,72034,Faulkner,(01) 932-3500,6,All other conditions,
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,7034,Faulkner,(501) 932-3500,6,Brain disease or condition (non-traumatic),
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,72034,Faulkner,(501) 932-3500,6,Brain injury (traumatic),
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,72034,Faulkner,(501) 932-3500,6,Hip or femur fracture,
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,,Faulkner,(310) 514-5402,6,"Hip or knee replacement, amputation or other bone or joint condition",
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,72034,Faulkner,(501) 932-3500,6,Nervous system disorder (excluding stroke),
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,72034,Faulkner,(501) 932-3500,6,,
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,72034,Faulkner,(501) 932-3500,6,Spinal cord injury (traumatic),
43033,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,72034,Faulkner,(501) 932-3500,6,Stroke,
43034,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,Chicot,(870) 265-4333,6,All other conditions,
43034,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,Chicot,(870) 265-4333,6,Brain disease or condition (non-traumatic),
43034,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,Chicot,(870) 265-4333,6,Brain injury (traumatic),
43034,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,Chicot,(870) 265-4333,6,Hip or femur fracture,
43034,SOUTHEAST REHABILITATION HOSPITAL,LAKE VILLAGE,905 BORGOGNONI DRIVE,AR,71653,Chicot,(870) 265-4333,6,"Hip or knee replacement, amputation or other bone or joint condition",
43034,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,Chicot,(870) 265-4333,6,Nervous system disorder (excluding stroke),
,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,Chicot,(870) 265-4333,6,Spinal cord disease or condition (non-traumatic),
43034,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,Chicot,(870) 265-4333,6,Spinal cord injury (traumatic),
43034,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,LAKE VILLAGE,AR,71653,Chicot,(870) 265-4333,6,Stroke,
43035,"CHI ST VINCENT HS REHAB HOSP, A PART OF ENCOMPASS",1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Garland,(501) 651-2000,6,All other conditions,
43035,"CHI ST VINCENT HS REHAB HOSP, A PART OF ENCOMPASS",1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Garland,(501) 651-2000,6,Brain disease or condition (non-traumatic),
43035,"CHI ST VINCENT HS REHAB HOSP, A PART OF ENCOMPASS",1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Garland,(501) 651-2000,6,Brain injury (traumatic),
43035,UPSTATE MEDICAL UNIVERSITY,1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Garland,(501) 651-2000,6,Hip or femur fracture,
43035,"CHI ST VINCENT HS REHAB HOSP, A PART OF ENCOMPASS",1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Garland,(501) 651-2000,6,"Hip or knee replacement, amputation or other bone or joint condition",
43035,"CHI ST VINCENT HS REHAB HOSP, A PART OF ENCOMPASS",1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Garland,(501) 651-2000,6,Nervous system disorder (excluding stroke),
43035,"CHI ST VINCENT HS REHAB HOSP, A PART OF ENCOMPASS",1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Grland,(501) 651-2000,6,Spinal cord disease or condition (non-traumatic),
43035,JFK JOHNSON REHAB INSTITUTE,1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Garland,(501) 651-2000,6,Spinal cord injury (traumatic),
43035,"CHI ST VINCENT HS REHAB HOSP, A PART OF ENCOMPASS",1636 HIGDON FERRY ROAD,HOT SPRINGS,AR,71913,Garland,,5,Stroke,
43036,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,ROGERS,,72758,Benton,(479) 341-4004,6,All other conditions,
43036,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,ROGERS,A,72758,Benton,(479) 341-4004,6,Brain disease or condition (non-traumatic),
43036,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,ROGERS,AR,72758,Benton,(479) 341-4004,6,,
43036,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,ROGERS,AR,72758,Benton,(479) 341-4004,6,Hip or femur fracture,
43036,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,ROGERS,AR,72758,Benton,(479) 341-4004,6,"Hip or knee replacement, amputation or other bone or joint condition",
43036,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,,A,72758,Benton,(479) 341-4004,6,Nervous system disorder (excluding stroke),
43036,QUEEN OF THE VALLEY HOSPITAL,4313 SOUTH PLEASANT CROSSING BOULEVARD,ROGERS,AR,72758,Benton,(479) 341-4004,6,Spinal cord disease or condition (non-traumatic),
43036,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,ROGERS,AR,72758,Benton,(479) 341-4004,6,Spinal cord injury (traumatic),
43036,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,ROGERS,AR,72758,Benton,(479) 341-4004,,Stroke,
43037,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,FORT SMITH,AR,72916,Sebastian,(479) 974-5700,6,All other conditions,
43037,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,FORT SMITH,AR,72916,Sebastian,(479) 974-5700,6,Brain disease or condition (non-traumatic),
43037,MERCY REHABILITATION HOSPITAL,600 CHAD COLLEY BOULEVARD,,AR,72916,Sebastian,(479) 974-5700,6,Brain injury (traumatic),
43037,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,FORT SMITH,AR,72916,Sebastian,(479) 974-5700,6,Hip or femur fracture,
43037,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,FORT SMITH,AR,72916,Sebastian,(479) 974-5700,6,"Hip or knee replacement, amputation or other bone or joint condition",
43037,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,FAIRHOPE,AR,72916,Sebastian,(479) 974-5700,6,Nervous system disorder (excluding stroke),
,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,FORT SMITH,AR,72916,Sebastian,(479) 974-5700,6,Spinal cord disease or condition (non-traumatic),
43037,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,FORT SMITH,AR,72916,Sebastian,(479) 974-5700,6,Spinal cord injury (traumatic),
43037,MERCY REHABILITATION HOSPITAL,4800 E JOHNSON AVE,FORT SMITH,AR,72916,Sebastian,(479) 974-5700,6,Stroke,
04T002,JOHNSON REGIONAL REHABILITATION CENTER,1100 EAST POPLAR ST.,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,All other conditions,
04T002,JOHNSON REGIONAL REHABILITATION CENTER,1100 EAST POPLAR ST.,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,Brain disease or condition (non-traumatic),
04T002,JOHNSON REGIONAL REHABILITATION CENTER,1100 EAST POPLAR ST.,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,Brain injury (traumatic),
04T002,JOHNSON REGIONAL REHABILITATION CENTER,1100 EAST POPLAR ST.,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,Hip or femur fracture,
04T002,JOHNSON REGIONAL REHABILITATION CENTER,1100 EAST POPLAR ST.,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,"Hip or knee replacement, amputation or other bone or joint condition",
04T002,JOHNSON REGIONAL REHABILITATION CENTER,1100 EAST POPLAR ST.,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,Nervous system disorder (excluding stroke),
04T002,KINDRED HOSPITAL-NORTH FLORIDA,1100 EAST POPLAR ST.,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,Spinal cord disease or condition (non-traumatic),
04T002,JOHNSON REGIONAL REHABILITATION CENTER,4000 MIAMISBURG-CENTERVILLE ROAD,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,Spinal cord injury (traumatic),
04T002,JOHNSON REGIONAL REHABILITATION CENTER,1100 EAST POPLAR ST.,CLARKSVILLE,AR,72830,Johnson,(479) 754-5484,6,Stroke,
04T010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,Benton,(479) 338-8000,6,,
04T010,MRCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,Benton,(479) 338-8000,6,Brain disease or condition (non-traumatic),
04T010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,Benton,(479) 338-8000,6,Brain injury (traumatic),
04T010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,Benton,(479) 338-8000,6,Hip or femur fracture,
04T010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,Benton,(479) 338-8000,6,"Hip or knee replacement, amputation or other bone or joint condition",
0T010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,Benton,(479) 338-8000,6,Nervous system disorder (excluding stroke),
04T010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,,(479) 338-8000,6,Spinal cord disease or condition (non-traumatic),
04T010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,,72758,Benton,(479) 338-8000,6,Spinal cord disease or condition (non-traumatic),
04T010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,Benton,(479) 338-8000,6,Stroke,
04T014,WHITE COUNTY MEDICAL CENTER SOUTH,1200 SOUTH MAIN STREET,SEARCY,AR,72143,White,(501) 278-3477,6,All other conditions,
04T014,,1200 SOUTH MAIN STREET,SEARCY,AR,72143,White,(501) 278-3477,6,Brain disease or condition (non-traumatic),
0T014,WHITE COUNTY MEDICAL CENTER SOUTH,1200 SOUTH MAIN STREET,SEARCY,AR,72143,White,(501) 278-3477,6,Brain injury (traumatic),
04T014,WHITE COUNTY MEDICAL CENTER SOUTH,1200 SOUTH MAIN STREET,SEARCY,AR,72143,White,(501) 278-3477,6,Hip or femur fracture,
04T014,WHITE COUNTY MEDICAL CENTER SOUTH,1200 SOUTH MAIN STREET,SEARCY,AR,72143,White,(501) 278-3477,,"Hip or knee replacement, amputation or other bone or joint condition",
04T014,WHITE COUNTY MEDICAL CENTER SOUTH,1200 SOUTH MAIN STREET,SEARCY,AR,72143,White,(501) 278-3477,6,Nrvous system disorder (excluding stroke),
04T014,WHITE COUNTY MEDICAL CENTER SOUTH,1200 SOUTH MAIN STREET,SEARCY,AR,72143,White,(501) 278-3477,6,Spinal cord disease or condition (non-traumatic),
04T014,WHITE COUNTY MEDICAL CENTER SOUTH,1200 SOUTH MAIN STREET,,AR,72143,White,(501) 278-3477,6,Spinal cord injury (traumatic),
04T014,WITE COUNTY MEDICAL CENTER SOUTH,1200 SOUTH MAIN STREET,SEARCY,AR,72143,Washington,(501) 278-3477,6,Stroke,
04T015,MENA REHABILITATION CENTER,311 N. MORROW,MENA,AR,71953,Polk,(479) 243-2324,6,All other conditions,
04T015,MENA REHABILITATION CENTER,311 N. MORROW,MENA,AR,71953,Polk,(479) 243-2324,6,Brain disease or condition (non-traumatic),
04T015,MENA REHABILITATION CENTER,311 N. MORROW,,AR,71953,Polk,(479) 243-2324,6,Brain injury (traumatic),
04T015,MENA REHABILITATION CENTER,311 N. MORROW,MENA,AR,71953,Polk,(479) 243-2324,6,Hip or femur fracture,
04T015,MENA REHABILITATION CENTER,311 N. MORROW,MENA,AR,71953,Polk,(479) 243-2324,6,"Hip or knee replacement, amputation or other bone or joint condition",
04T015,MENA REHABILITATION CENTER,311 N. MORROW,MENA,AR,71953,Polk,(479) 243-2324,6,Nervous system disorder (excluding stroke),
04T015,MENA REHABILITATION CENTER,311 N. MORROW,MENA,AR,71953,Polk,(479) 243-2324,6,Spinal cord disease or condition (non-traumatic),
04T015,MENA REHABILITATION CENTER,311 N. MORROW,MENA,DC,71953,Polk,(479) 243-2324,6,Spinal cord injury (traumatic),
04T015,MENA REHABILITATION CENTER,311 N. MORROW,MENA,AR,71953,Polk,(479) 243-2324,6,Stroke,
04T022,NORTHWEST MEDICAL CENTER INPATIENT REHAB,609 W. MAPLE AVE.,SPRINGDALE,AR,72764,Washington,(479) 757-2340,6,All other conditions,
04T022,NORTHWEST MEDICAL CENTER INPATIENT REHAB,609 W. MAPLE AVE.,SPRINGDALE,AR,72764,Washington,(479) 757-2340,6,Brain disease or condition (non-traumatic),
04T022,NORTHWEST MEDICAL CENTER INPATIENT REHAB,609 W. MAPLE AVE.,SPRINGDALE,AR,72764,Washington,(479) 757-2340,6,Brain injury (traumatic),
04T022,NORTHWEST MEDICAL CENTER INPATIENT REHAB,609 W. MAPLE AVE.,SPRINGDALE,AR,72764,Washington,(479) 757-2340,6,Hip or femur fracture,
04T022,NORTHWEST MEDICAL CENTER INPATIENT REHAB,609 W. MAPLE AVE.,SPRINGDALE,AR,83814,Washington,(479) 757-2340,6,"Hp or knee replacement, amputation or other bone or joint condition",
04T022,NORTH MISSISSIPPI MEDICAL CENTER,609 W. MAPLE AVE.,SPRINGDALE,AR,72764,Washington,(479) 757-2340,6,Nervous system disorder (excluding stroke),
04T022,NORTHWEST MEDICAL CENTER INPATIENT REHAB,7901 WALKER STREET,SPRINGDALE,A,72764,Washington,(479) 757-2340,6,Spinal cord disease or condition (non-traumatic),
04T022,NORTHWEST MEDICAL CENTER INPATIENT REHAB,609 W. MAPLE AVE.,SPRINGDALE,AR,72764,Washington,(479) 757-2340,6,Spinal cord injury (traumatic),
04T022,NORTHWEST MEDICAL CENTER INPATIENT REHAB,609 W. MAPLE AVE.,SPRINGDALE,AR,72764,Washington,(479) 757-2340,6,Stroke,
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,Baxter,(870) 508-3393,6,All other conditions,
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,Baxter,(870) 508-3393,6,Brain disease or condition (non-traumatic),
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,Baxter,(870) 508-3393,6,Brain injury (traumatic),
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,Baxter,(870) 508-3393,6,Hip or femur fracture,
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,Baxter,(870) 508-3393,6,"Hip or knee replacement, amputation or other bone or joint condition",
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,Baxter,(870) 508-3393,6,Nervous system disorder (excluding stroke),
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,Baxter,(870) 508-3393,6,Spinal cord disease or condition (non-traumatic),
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,,72653,Baxter,(870) 508-3393,6,Spinal cord injury (traumatic),
04T027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,Baxter,(870) 508-3393,6,Stroke,
04T036,BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,(501) 202-7257,6,All other conditions,
04T036,BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,(501) 202-7257,6,Bain disease or condition (non-traumatic),
04T036,LOS ROBLES HOSPITAL MEDICAL CENTER,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,(501) 202-7257,6,Brain injury (traumatic),
04T036,BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,(501) 202-7257,6,Hip or femur fracture,
04T036,BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,(501) 202-7257,6,"Hip or knee replacement, amputation or other bone or joint condition",
04T036,BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,(501) 202-7257,6,Nervous system disorder (excluding stroke),
04T036,BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK,,NORTH LITTLE ROCK,AR,72117,Pulaski,(501) 202-7257,6,Spinal cord disease or condition (non-traumatic),
04T036,BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,(501) 202-7257,6,Spinal cord injury (traumatic),
04T036,BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,Pulaski,(505) 609-2000,6,Stroke,
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,72451,Greene,(502) 596-6346,6,All other conditions,
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,72451,Greene,(502) 596-6346,6,Brain disease or condition (non-traumatic),
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,42003,Greene,(502) 596-6346,6,Brain injury (traumatic),
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,72451,Greene,(502) 596-6346,6,Hip or femur fracture,
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,72451,Greene,(502) 596-6346,6,"Hip or knee replacement, amputation or other bone or joint condition",
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,,Greene,(502) 596-6346,6,Nervous system disorder (excluding stroke),
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,72451,Greene,(502) 596-6346,6,Spinal cord disease or condition (non-traumatic),
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,72451,Greene,(502) 596-6346,6,Spinal cord injury (traumatic),
04T039,ARKANSAS METHODIST HOSPITAL,900 WEST KINGS HIGHWAY,PARAGOULD,AR,72451,Greene,(502) 596-6346,6,Stroke,
04T041,S. MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,Pope,(502) 596-6346,6,All other conditions,
04T041,S. MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,Pope,(502) 596-6346,6,Brain disease or condition (non-traumatic),
