CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition,Label
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,All other conditions,null
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Brain disease or condition (non-traumatic),null
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Brain injury (traumatic),null
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,null,9,Hip or femur fracture,2
05T128,null,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Hip or knee replacement  amputation or other bone or joint condition,null
null,TRI-CITY MEDICAL CENTER,4725 NORTH FEDERAL HIGHWAY,OCEANSIDE,CA,92056,San Diego,(305) 260-1816,9,Nervous system disorder (excluding stroke),2
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,WEST MONROE,CA,92056,San Diego,(760) 940-7868,9,Spinal cord disease or condition (non-traumatic),null
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Spinal cord injury (traumatic),null
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,null,92056,San Diego,(760) 940-7868,9,null,null
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,All other conditions,2
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Brain disease or condition (non-traumatic),null
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Brain injury (traumatic),null
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Hip or femur fracture,null
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Nervous system disorder (excluding stroke),2
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Spinal cord disease or condition (non-traumatic),null
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Spinal cord injury (traumatic),null
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Stroke,null
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,null,93940,Monterey,(831) 625-4748,9,All other conditions,null
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Brain disease or condition (non-traumatic),null
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Brain injury (traumatic),null
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,FL,93940,Monterey,(831) 625-4748,9,Hip or femur fracture,null
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Nervous system disorder (excluding stroke),null
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,null,93940,Monterey,(831) 625-4748,9,Spinal cord disease or condition (non-traumatic),null
39TA27,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Spinal cord injury (traumatic),null
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Stroke,null
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,All other conditions,null
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,900 HYDE ST,CA,94109,Sn Francisco,(415) 353-6764,9,Brain disease or condition (non-traumatic),null
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Brain injury (traumatic),2
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Hip or femur fracture,2
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Nervous system disorder (excluding stroke),2
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,530 N.E. GLEN OAK AVE,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Spinal cord disease or condition (non-traumatic),null
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Spinal cord injury (traumatic),null
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Stroke,null
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,All other conditions,null
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Brain disease or condition (non-traumatic),2
0T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Brain injury (traumatic),2
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Hip or femur fracture,null
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Nervous system disorder (excluding stroke),null
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Spinal cord disease or condition (non-traumatic),null
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Spinal cord injury (traumatic),null
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Stroke,null
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FLLERTON,CA,92835,Orange,(714) 578-8706,9,All other conditions,null
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Brain disease or condition (non-traumatic),null
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Brain injury (traumatic),2
0T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,34240,Orange,(714) 578-8706,9,Hip or femur fracture,null
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Nervous system disorder (excluding stroke),null
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Spinal cord disease or condition (non-traumatic),2
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,null,(714) 578-8706,9,Spinal cord injury (traumatic),null
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Stroke,null
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,All other conditions,null
05T169,PRESBYTERIAN INTERCOMMUNITY,5721 WEST 119TH STREET,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Brain disease or condition (non-traumatic),null
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Brain injury (traumatic),null
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Hip or femur fracture,null
05T169,REUNION REHABILITATION HOSPITAL INVERNESS LLC,1401 WASHINGTON BLVD,WITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Nervous system disorder (excluding stroke),null
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Spinal cord disease or condition (non-traumatic),2
05T169,null,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Spinal cord injury (traumatic),2
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Stroke,null
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,All other conditions,null
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Brain disease or condition (non-traumatic),2
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Brain injury (traumatic),2
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Hip or femur fracture,null
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Hip or knee replacement  amputation or other bone or joint condition,2
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Nervous system disorder (excluding stroke),2
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Spinal cord disease or condition (non-traumatic),null
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Spinal cord injury (traumatic),null
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,null,Sonoma,(707) 547-5486,9,Stroke,null
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,All other conditions,null
05T180,JHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Brain disease or condition (non-traumatic),null
05T180,null,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,null,9,null,null
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,43616,Contra Costa,(925) 947-5252,9,Hip or femur fracture,null
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Nervous system disorder (excluding stroke),null
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Spinal cord disease or condition (non-traumatic),null
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Spinal cord injury (traumatic),2
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Stroke,null
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,All other conditions,2
05T191,DURHAM REGIONAL HOSPITAL,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(62) 491-9170,9,Brain disease or condition (non-traumatic),null
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Brain injury (traumatic),null
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Hip or femur fracture,null
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Nervous system disorder (excluding stroke),null
null,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Spinal cord disease or condition (non-traumatic),null
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Spinal cord injury (traumatic),null
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Stroke,null
21T012,SINAI HOSPITAL,2401 WEST BELVEDERE AVE,BALTIMORE,MD,93551,Los Angeles,(661) 382-6260,9,All other conditions,2
05T204,null,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Brain disease or condition (non-traumatic),null
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Brain injury (traumatic),2
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Hip or femur fracture,null
0T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Nervous system disorder (excluding stroke),null
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Spinal cord disease or condition (non-traumatic),2
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Spinal cord injury (traumatic),null
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Stroke,null
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,All other conditions,null
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,Brain disease or condition (non-traumatic),null
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,Brain injury (traumatic),null
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,Hip or femur fracture,null
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,Nervous system disorder (excluding stroke),null
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,Spinal cord disease or condition (non-traumatic),null
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,Spinal cord injury (traumatic),2
05T224,THE FUDGE FAMILY ACUTE REHABILITATION CENTER,1 HOAG DRIVE,NEWPORT BEACH,CA,92663,Orange,(949) 764-3900,9,Stroke,null
05T235,PROVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,All other conditions,null
05T235,PROVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,Brain disease or condition (non-traumatic),null
05T235,POVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,Brain injury (traumatic),null
05T235,PROVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,Hip or femur fracture,null
05T235,PROVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,Hip or knee replacement  amputation or other bone or joint condition,2
05T235,PROVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,Nervous system disorder (excluding stroke),null
05T235,PROVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,Spinal cord disease or condition (non-traumatic),null
05T235,PROVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,Spinal cord injury (traumatic),null
05T235,PROVIDENCE ST JOSEPH MED CTR,501 S BUENA VISTA ST,BURBANK,CA,91505,Los Angeles,(818) 847-3200,9,Stroke,null
05T236,SMI VALLEY HOSPITAL & HEALTH CARE SVC,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,All other conditions,null
05T236,SIMI VALLEY HOSPITAL & HEALTH CARE SVC,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,Brain disease or condition (non-traumatic),2
05T236,SIMI VALLEY HOSPITAL & HEALTH CARE SVC,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,Brain injury (traumatic),null
05T236,SIMI VALLEY HOSPITAL & HEALTH CARE SVC,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,Hip or femur fracture,null
05T236,null,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T236,SIMI VALLEY HOSPITAL & HEALTH CARE SVC,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,Nervous system disorder (excluding stroke),null
05T236,SIMI VALLEY HOSPITAL & HEALTH CARE SVC,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,Spinal cord disease or condition (non-traumatic),2
05T236,SIMI VALLEY HOSPITAL & HEALTH CARE SVC,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,Spinal cord injury (traumatic),2
05T236,SIMI VALLEY HOSPITAL & HEALTH CARE SVC,2975 NORTH SYCAMORE DRIVE,SIMI VALLEY,CA,93065,Ventura,(805) 955-6000,9,Stroke,null
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,All other conditions,null
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,Brain disease or condition (non-traumatic),null
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,Brain injury (traumatic),2
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,Hip or femur fracture,null
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,Nervous system disorder (excluding stroke),2
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,Spinal cord disease or condition (non-traumatic),2
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,Spinal cord injury (traumatic),null
05T238,METHODIST HOSP S CALIFORNIA,300 W HUNTINGTON DR,ARCADIA,CA,91007,Los Angeles,(412) 209-8936,9,Stroke,null
05T239,ADVENTIST HEALTH - GLENDALE,1509 WILSON TERRACE,GLENDALE,CA,91206,Los Angeles,(818) 409-8071,9,All other conditions,null
05T239,ADVENTIST HEALTH - GLENDALE,1509 WILSON TERRACE,GLENDALE,CA,91206,Los Angeles,(818) 409-8071,9,Spinal cord disease or condition (non-traumatic),2
05T239,ADVENTIST HEALTH - GLENDALE,1509 WILSON TERRACE,GLENDALE,CA,91206,Los Angeles,(818) 409-8071,9,Brain injury (traumatic),null
05T239,null,1509 WILSON TERRACE,GLENDALE,CA,9206,Los Angeles,(818) 409-8071,9,Hip or femur fracture,null
05T239,ADVENTIST HEALTH - GLENDALE,1509 WILSON TERRACE,GLENDALE,CA,91206,Los Angeles,(818) 409-8071,9,Hip or knee replacement  amputation or other bone or joint condition,null
05T239,ADVENTIST HEALTH - GLENDALE,1509 WILSON TERRACE,GLENDALE,CA,91206,Los Angeles,(818) 409-8071,9,Nervous system disorder (excluding stroke),null
05T239,ADVENTIST HEALTH - GLENDALE,1509 WILSON TERRACE,GLENDALE,CA,91206,Los Angeles,(818) 409-8071,9,Spinal cord disease or condition (non-traumatic),null
05T239,ADVENTIST HEALTH - GLENDALE,null,GLENDALE,CA,91206,Los Angeles,(818) 409-8071,9,Spinal cord injury (traumatic),null
05T239,ADVENTIST HEALTH - GLENDALE,1509 WILSON TERRACE,GLENDALE,CA,91206,Los Angeles,(818) 409-8071,9,Stroke,null
05T242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,All other conditions,null
05T242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,Brain disease or condition (non-traumatic),null
05T242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,Brain injury (traumatic),null
05T242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,Hip or femur fracture,null
05T242,null,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,Hip or knee replacement  amputation or other bone or joint condition,null
0T242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,Nervous system disorder (excluding stroke),null
05T242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,Spinal cord disease or condition (non-traumatic),null
05T242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,Spinal cord injury (traumatic),2
05T242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,Santa Cruz,(831) 462-7300,9,Stroke,null
05T243,DESERT REGIONAL MEDICAL CENTER,1150  N.  INDIAN CANYON DR,PALM SPRINGS,CA,92263,Riverside,(760) 323-6585,9,All other conditions,null
05T243,DESERT REGIONAL MEDICAL CENTER,1150  N.  INDIAN CANYON DR,1150  N.  INDIAN CANYON DR,CA,92263,Riverside,(760) 323-6585,9,Brain disease or condition (non-traumatic),2
05T243,DESERT REGIONAL MEDICAL CENTER,1150  N.  INDIAN CANYON DR,LUDLOW,IL,92263,Riverside,(760) 323-6585,9,Brain injury (traumatic),null
05T243,DESERT REGIONAL MEDICAL CENTER,1150  N.  INDIAN CANYON DR,PALM SPRINGS,CA,92263,Riverside,(760) 323-6585,9,Hip or femur fracture,null
05T243,DESERT REGIONAL MEDICAL CENTER,1150  N.  INDIAN CANYON DR,PALM SPRINGS,CA,9263,Riverside,(760) 323-6585,9,Hip or knee replacement  amputation or other bone or joint condition,2
05T243,DESERT REGIONAL MEDICAL CENTER,1150  N.  INDIAN CANYON DR,PALM SPRINGS,CA,92263,Riverside,(760) 323-6585,9,Nervous system disorder (excluding stroke),2
05T243,DESERT REGIONAL MEDICAL CENTER,1150  N.  INDIAN CANYON DR,PALM SPRINGS,CA,92263,Riverside,(760) 323-6585,9,Spinal cord disease or condition (non-traumatic),null
05T243,DESERT REGIONAL MEDICAL CENTER,1150  N.  INDIAN CANYON DR,PALM SPRINGS,CA,92263,Riverside,(760) 323-6585,9,Spinal cord injury (traumatic),null
