CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition,Label
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,All other conditions,
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,Brain disease or condition (non-traumatic),
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,Brain injury (traumatic),
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,Hip or femur fracture,
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,Hip or knee replacement  amputation or other bone or joint condition,
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,Nervous system disorder (excluding stroke),
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,Spinal cord disease or condition (non-traumatic),
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,Spinal cord injury (traumatic),
05T082,ST JOHNS REGIONAL MEDICAL CENTER,1600 NORTH ROSE AVENUE,OXNARD,CA,93030,Ventura,(805) 988-2658,9,Stroke,
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,All other conditions,
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,Brain disease or condition (non-traumatic),
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,Brain injury (traumatic),
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,Hip or femur fracture,
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,Hip or knee replacement  amputation or other bone or joint condition,
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,Nervous system disorder (excluding stroke),
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,Spinal cord disease or condition (non-traumatic),
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,Spinal cord injury (traumatic),
05T100,SHARP MEMORIAL REHABILITATION CENTER,2999 HEALTH CENTER DRIVE,SAN DIEGO,CA,92123,San Diego,(858) 939-3152,9,Stroke,
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,All other conditions,
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,Brain disease or condition (non-traumatic),
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,Brain injury (traumatic),
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,Hip or femur fracture,
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,Hip or knee replacement  amputation or other bone or joint condition,
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,Nervous system disorder (excluding stroke),
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,Spinal cord disease or condition (non-traumatic),
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,Spinal cord injury (traumatic),
05T103,WHITE MEMORIAL MEDICAL CENTER,1720 EAST CESAR CHAVEZ AVENUE,LOS ANGELOS,CA,90033,Los Angeles,(323) 268-5000,9,Stroke,
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,All other conditions,
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,Brain disease or condition (non-traumatic),
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,Brain injury (traumatic),
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,Hip or femur fracture,
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,Hip or knee replacement  amputation or other bone or joint condition,
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,Nervous system disorder (excluding stroke),
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,Spinal cord disease or condition (non-traumatic),
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,Spinal cord injury (traumatic),
05T107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH STREET,SANTA MARIA,CA,93454,Santa Barbara,(502) 596-6346,9,Stroke,
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,All other conditions,
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,Brain disease or condition (non-traumatic),
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,Brain injury (traumatic),
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,Hip or femur fracture,
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,Hip or knee replacement  amputation or other bone or joint condition,
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,Nervous system disorder (excluding stroke),
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,Spinal cord disease or condition (non-traumatic),
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,Spinal cord injury (traumatic),
05T115,PALOMAR MEDICAL CENTER,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,San Diego,(502) 596-6346,9,Stroke,
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,All other conditions,
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,Brain disease or condition (non-traumatic),
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,Brain injury (traumatic),
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,Hip or femur fracture,
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,Hip or knee replacement  amputation or other bone or joint condition,
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,Nervous system disorder (excluding stroke),
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,Spinal cord disease or condition (non-traumatic),
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,Spinal cord injury (traumatic),
05T116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD.,NORTHRIDGE,CA,91328,Los Angeles,(818) 885-8500,9,Stroke,
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,All other conditions,
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,Brain disease or condition (non-traumatic),
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,Brain injury (traumatic),
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,Hip or femur fracture,
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,Hip or knee replacement  amputation or other bone or joint condition,
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,Nervous system disorder (excluding stroke),
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,Spinal cord disease or condition (non-traumatic),
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,Spinal cord injury (traumatic),
05T126,VALLEY PRESBYTERIAN HOSPITAL REHABILITATION CENTER,15107 VANOWEN STREET,VAN NUYS,CA,91405,Los Angeles,(502) 596-6346,9,Stroke,
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,All other conditions,
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Brain disease or condition (non-traumatic),
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Brain injury (traumatic),
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Hip or femur fracture,
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Hip or knee replacement  amputation or other bone or joint condition,
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Nervous system disorder (excluding stroke),
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Spinal cord disease or condition (non-traumatic),
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Spinal cord injury (traumatic),
05T128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,San Diego,(760) 940-7868,9,Stroke,
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,All other conditions,
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Brain disease or condition (non-traumatic),
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Brain injury (traumatic),
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Hip or femur fracture,
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Hip or knee replacement  amputation or other bone or joint condition,
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Nervous system disorder (excluding stroke),
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Spinal cord disease or condition (non-traumatic),
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Spinal cord injury (traumatic),
05T135,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,3828 DELMAS TERRACE,CULVER CITY,CA,90231,Los Angeles,(310) 202-4777,9,Stroke,
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,All other conditions,
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Brain disease or condition (non-traumatic),
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Brain injury (traumatic),
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Hip or femur fracture,
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Hip or knee replacement  amputation or other bone or joint condition,
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Nervous system disorder (excluding stroke),
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Spinal cord disease or condition (non-traumatic),
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Spinal cord injury (traumatic),
05T145,COMM HOSP MONTEREY PENINSULA,23625 HOLMAN HWY,MONTEREY,CA,93940,Monterey,(831) 625-4748,9,Stroke,
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,All other conditions,
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Brain disease or condition (non-traumatic),
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Brain injury (traumatic),
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Hip or femur fracture,
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Hip or knee replacement  amputation or other bone or joint condition,
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Nervous system disorder (excluding stroke),
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Spinal cord disease or condition (non-traumatic),
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Spinal cord injury (traumatic),
05T152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,San Francisco,(415) 353-6764,9,Stroke,
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,All other conditions,
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Brain disease or condition (non-traumatic),
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Brain injury (traumatic),
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Hip or femur fracture,
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Hip or knee replacement  amputation or other bone or joint condition,
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Nervous system disorder (excluding stroke),
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Spinal cord disease or condition (non-traumatic),
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Spinal cord injury (traumatic),
05T158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,Los Angeles,(805) 558-8560,9,Stroke,
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,All other conditions,
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Brain disease or condition (non-traumatic),
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Brain injury (traumatic),
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Hip or femur fracture,
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Hip or knee replacement  amputation or other bone or joint condition,
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Nervous system disorder (excluding stroke),
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Spinal cord disease or condition (non-traumatic),
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Spinal cord injury (traumatic),
05T168,ST. JUDE MEDICAL CENTER,101 E. VALENCIA MESA DRIVE,FULLERTON,CA,92835,Orange,(714) 578-8706,9,Stroke,
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,All other conditions,
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Brain disease or condition (non-traumatic),
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Brain injury (traumatic),
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Hip or femur fracture,
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Hip or knee replacement  amputation or other bone or joint condition,
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Nervous system disorder (excluding stroke),
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Spinal cord disease or condition (non-traumatic),
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Spinal cord injury (traumatic),
05T169,PRESBYTERIAN INTERCOMMUNITY,12401 WASHINGTON BLVD,WHITTIER,CA,90602,Los Angeles,(562) 698-0811,9,Stroke,
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,All other conditions,
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Brain disease or condition (non-traumatic),
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Brain injury (traumatic),
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Hip or femur fracture,
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Hip or knee replacement  amputation or other bone or joint condition,
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Nervous system disorder (excluding stroke),
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Spinal cord disease or condition (non-traumatic),
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Spinal cord injury (traumatic),
05T174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR.,SANTA ROSA,CA,95405,Sonoma,(707) 547-5486,9,Stroke,
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,All other conditions,
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Brain disease or condition (non-traumatic),
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Brain injury (traumatic),
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Hip or femur fracture,
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Hip or knee replacement  amputation or other bone or joint condition,
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Nervous system disorder (excluding stroke),
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Spinal cord disease or condition (non-traumatic),
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Spinal cord injury (traumatic),
05T180,JOHN MUIR MEDICAL CENTER,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,Contra Costa,(925) 947-5252,9,Stroke,
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,All other conditions,
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Brain disease or condition (non-traumatic),
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Brain injury (traumatic),
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Hip or femur fracture,
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Hip or knee replacement  amputation or other bone or joint condition,
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Nervous system disorder (excluding stroke),
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Spinal cord disease or condition (non-traumatic),
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Spinal cord injury (traumatic),
05T191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,Los Angeles,(562) 491-9170,9,Stroke,
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,All other conditions,
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Brain disease or condition (non-traumatic),
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Brain injury (traumatic),
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Hip or femur fracture,
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Hip or knee replacement  amputation or other bone or joint condition,
05T204,PALMDALE REGIONAL MEDICAL CTR,38600 MEDICAL CENTER DR,PALMDALE,CA,93551,Los Angeles,(661) 382-6260,9,Nervous system disorder (excluding stroke),
