,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
1494,33T101,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,CO,80524,Lrimer,(970) 237-7453,,All other conditions
1495,,POUDRE VALLEY HOSPITAL,124 S LEMAY AVE,FRT COLLINS,C,80524,,(70) 237-7453,5,Brain disease or condition (non-traumatic)
1496,06T010,THE GOOD SAMARITAN HOSPITAL,1024 S LEMAY AVE,ERIE,CO,80524,Story,(970) 237-7453,8,Brain injury (traumatic)
1497,06T010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,,CO,,Larimer,(970) 237-7453,8,"Hip or knee replacement, amputation or other bone or joint condition"
1498,,PUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,SYLVANIA,CO,91405,DeKalb,(970) 237-7453,8,"Hip or knee replacement, amputation or other bone or joint condition"
1499,06T010,PUDRE VALLEY HOSPITAL,,FORT COLLINS,CO,80524,Larimer,,,Nervous system disorder (excluding stroke)
1500,39T009,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT WAYNE,,80524,Lrimer,(970) 237-7453,8,Spinal cord disease or condition (non-traumatic)
1501,06T010,PUDRE VALLEY HOSPITAL,,FORT COLLINS,C,80524,Larimer,(70) 237-7453,6,
1502,,,1024 S LEMAY AVE,FORT COLLINS,CO,,,(877) 287-3422,9,
1503,06T012,ST. MARY-CORWIN MEDICAL CENTER IRF,1008 MINNEQUA AVE.,,C,81004,Pueblo,,8,
1504,,UPMC EAST,1008 MINNEQUA AVE.,,CO,81004,Pueblo,(719) 557-5149,8,
1505,01T113,ST CHARLES HOSPITAL,1008 MINNEQUA AVE.,PEBLO,C,,Pueblo,,8,Bain injury (traumatic)
1506,0T012,ST. MARY-CORWIN MEDICAL CENTER IRF,134 HEARTLAND DRIVE,,,18764,,,8,All other conditions
1507,,,1008 MINNEQUA AVE.,PUEBLO,CO,87124,Pueblo,(719) 557-5149,8,"Hip or knee replacement, amputation or other bone or joint condition"
1508,06T012,ST. MARY-CORWIN MEDICAL CENTER IRF,108 MINNEQUA AVE.,PUEBLO,PA,,Pueblo,(719) 557-5149,8,Nervous system disorder (excluding stroke)
1509,15T035,,,PUEBLO,C,,Pueblo,(719) 557-5149,8,Spinal cord disease or condition (non-traumatic)
1510,06T012,ST. MARY-CORWIN MEDICAL CENTER IRF,1008 MINNEQUA AVE.,NEW YORK,CO,,Pueblo,(719) 557-5149,8,Spinal cord injury (traumatic)
1511,06T012,,1008 MINNEQUA AVE.,PUEBLO,CO,81004,Peblo,(719) 557-5149,8,Stroke
1512,,CNTURA HEALTH-ST. ANTHONY HOSPITAL,11600 W 2ND PLACE,LAKEWOOD,PA,80228,Denver,,8,Brain disease or condition (non-traumatic)
1513,06T015,CNTURA HEALTH-ST. ANTHONY HOSPITAL,11600 W 2ND PLACE,LAKEWOOD,,80228,Denver,(718) 918-5545,,Brain disease or condition (non-traumatic)
1514,06T015,CNTURA HEALTH-ST. ANTHONY HOSPITAL,LAKEWOOD,11600 W 2ND PLACE,CO,38671,,(20) 321-7321,8,Brain injury (traumatic)
1515,06T015,,11600 W 2ND PLACE,LAKEWOOD,CO,71202,Dnver,(720) 321-7321,8,Hp or femur fracture
1516,363035,CENTURA HEALTH-ST. ANTHONY HOSPITAL,1600 W 2ND PLACE,,,8228,Denver,(720) 321-7321,8,Hip or femur fracture
1517,06T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,1600 W 2ND PLACE,LAKEWOOD,C,,Denver,(720) 321-7321,8,Nervous system disorder (excluding stroke)
1518,06T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,LAKEWOOD,11600 W 2ND PLACE,,8228,Dnver,(720) 321-7321,8,Spinal cord disease or condition (non-traumatic)
1519,0T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,11600 W 2ND PLACE,LAKEWOOD,C,80228,Denver,(720) 321-7321,8,Spinal cord injury (traumatic)
1520,31T019,BLAKE MEDICAL CENTER,1601 GOLF COURSE RD,LKEWOOD,CO,80228,Cape Girardeau,(720) 321-7321,,Stroke
1521,06T020,PARKVIEW MEDICAL CENTER,40 W. 16TH ST.,PEBLO,CO,81003,Pueblo,(719) 595-7020,8,All other conditions
1522,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,PUEBLO,CO,81003,,,4,Brain disease or condition (non-traumatic)
1523,06T020,PARKVIEW MEDICAL CENTER,,,CO,81003,Cuyahoga,(719) 595-7020,8,Brain injury (traumatic)
1524,06T020,PARKVIEW MEDICAL CENTER,,PEBLO,CO,,St. Mary,(719) 595-7020,1,Hip or femur fracture
1525,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,PEBLO,CO,81003,Pueblo,(19) 595-7020,,"Hip or knee replacement, amputation or other bone or joint condition"
1526,06T020,PARKVIEW MEDICAL CENTER,,,IL,81003,Peblo,(478) 471-6500,5,Nervous system disorder (excluding stroke)
1527,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,,,8003,Peblo,(205) 410-0422,8,Spinal cord disease or condition (non-traumatic)
1528,0T020,PARKVIEW MEDICAL CENTER,,PUEBLO,,81003,Pueblo,(719) 595-7020,,
1529,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,PUEBLO,C,81003,Cook,(719) 595-7020,5,Stroke
1530,06T022,HURLEY MEDICAL CENTER,1 GOOD SAMARITAN WAY,COLORADO SPRINGS,CO,80909,E Paso,(719) 365-2702,8,All other conditions
1531,193097,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,,COLORADO SPRINGS,CO,93551,E Paso,(719) 365-2702,8,
1532,06T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,80909,,(19) 365-2702,8,Brain injury (traumatic)
1533,06T022,,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,97058,Lyon,(470) 713-2000,8,Spinal cord injury (traumatic)
1534,0T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,311 SERVICE ROAD,COLORADO SPRINGS,C,80909,Cook,(719) 365-2702,8,"Hp or knee replacement, amputation or other bone or joint condition"
1535,06T022,,4141 SHORE DR,,CO,80909,E Paso,(719) 365-2702,4,Nrvous system disorder (excluding stroke)
1536,36T054,UIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,,,El Paso,(719) 365-2702,,Spinal cord disease or condition (non-traumatic)
1537,06T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,80909,E Paso,,8,Sinal cord injury (traumatic)
1538,06T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,MMORIAL HOSPITAL CENTRAL,,C,,El Paso,(19) 365-2702,,
1539,06T023,S. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,GRAND JUNCTION,C,81502,Mesa,(970) 298-7646,8,Al other conditions
1540,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,GRAND JUNCTION,CO,,,(970) 298-7646,8,Brain disease or condition (non-traumatic)
1541,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,COVINGTON,CO,81502,,(970) 298-7646,8,Bain injury (traumatic)
1542,18T027,ST. MARYS HOSPITAL AND MEDICAL CENTER,,GRAND JUNCTION,CO,81502,Peoria,(970) 298-7646,8,All other conditions
1543,,S. MARYS HOSPITAL AND MEDICAL CENTER,GRAND JUNCTION,2635 NORTH SEVENTH STREET,CO,81502,Mesa,(970) 298-7646,,Stroke
1544,06T023,,1165 MONTGOMERY DR.,GRAND JUNCTION,CO,81502,,(970) 298-7646,8,Nervous system disorder (excluding stroke)
1545,06T023,S. MARYS HOSPITAL AND MEDICAL CENTER,235 NORTH SEVENTH STREET,GRAND JUNCTION,CO,81502,Msa,(970) 298-7646,,Spinal cord disease or condition (non-traumatic)
1546,,ST. MARYS HOSPITAL AND MEDICAL CENTER,235 NORTH SEVENTH STREET,GRAND JUNCTION,C,8502,Mesa,(970) 298-7646,8,Spinal cord injury (traumatic)
1547,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,WARREN,CO,,,(970) 298-7646,8,Sroke
1548,,UNIVERSITY OF COLORADO HOSP,1401 E 17TH AVE CMS F-728,METAIRIE,C,80045,Yuma,(20) 848-3800,8,All other conditions
1549,06T024,UNIVERSITY OF COLORADO HOSP,1401 E 17TH AVE CMS F-728,,,16201,Denver,(720) 848-3800,8,Brain disease or condition (non-traumatic)
1550,19T160,,12401 E 17TH AVE CMS F-728,AURORA,CO,80045,Denver,(941) 921-8600,,Brain injury (traumatic)
1551,06T024,UNIVERSITY OF COLORADO HOSP,12401 E 17TH AVE CMS F-728,AURORA,,80045,,(720) 848-3800,8,Hp or femur fracture
1552,06T024,UNIVERSITY OF COLORADO HOSP,AURORA,12401 E 17TH AVE CMS F-728,C,80045,Denver,(720) 848-3800,8,"Hip or knee replacement, amputation or other bone or joint condition"
1553,06T024,COMMUNITY OF SPRINGFIELD,1401 E 17TH AVE CMS F-728,AURORA,NY,80045,Denver,(720) 848-3800,5,Nervous system disorder (excluding stroke)
1554,06T024,,12401 E 17TH AVE CMS F-728,,CO,70546,Dnver,(970) 249-2211,8,
1555,06T024,UNIVERSITY OF COLORADO HOSP,1401 E 17TH AVE CMS F-728,,CO,80045,,,,Spinal cord injury (traumatic)
1556,06T024,UNIVERSITY OF COLORADO HOSP,AURORA,12401 E 17TH AVE CMS F-728,CO,80045,Pettis,(720) 848-3800,8,Stroke
1557,06T027,,201 MEDICAL VILLAGE DRIVE,BOULDER,IN,8301,Bulder,(303) 938-5357,8,All other conditions
1558,37T018,BULDER COMMUNITY HOSPITAL,NORTH BROADWAY AND BALSAM,BOULDER,,46143,Boulder,(303) 938-5357,8,
1559,06T027,,NORTH BROADWAY AND BALSAM,BOULDER,CO,80301,Boulder,(303) 938-5357,4,Brain injury (traumatic)
1560,06T027,BOULDER COMMUNITY HOSPITAL,POB 2144,,CO,71913,Boulder,(303) 938-5357,8,
1561,0T027,,NORTH BROADWAY AND BALSAM,,CO,80301,Boulder,(303) 938-5357,8,"Hip or knee replacement, amputation or other bone or joint condition"
1562,0T027,BULDER COMMUNITY HOSPITAL,BOULDER,NORTH BROADWAY AND BALSAM,CO,80301,Boulder,(303) 938-5357,8,Nrvous system disorder (excluding stroke)
1563,06T027,BULDER COMMUNITY HOSPITAL,NORTH BROADWAY AND BALSAM,BULDER,FL,80301,Boulder,(877) 287-3422,8,Spinal cord disease or condition (non-traumatic)
1564,06T027,SHIRLEY RYAN ABILITYLAB,6645 ALVARADO RD,SCOTTSDALE,,80301,Boulder,,8,Brain disease or condition (non-traumatic)
1565,06T027,BULDER COMMUNITY HOSPITAL,NORTH BROADWAY AND BALSAM,BULDER,CO,,,(303) 938-5357,8,Stroke
1566,06T031,,,COLORADO SPRINGS,CO,80923,Hampden,(19) 571-6630,,All other conditions
1567,0T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,,MIAMI,CO,80923,Laurens,,8,Bain disease or condition (non-traumatic)
1568,06T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,,CLORADO SPRINGS,CO,80923,,(719) 571-6630,8,Brain injury (traumatic)
1569,06T031,,,COLORADO SPRINGS,CO,,E Paso,(989) 583-2817,2,
1570,06T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,,COLORADO SPRINGS,GA,47802,El Paso,(719) 571-6630,4,"Hp or knee replacement, amputation or other bone or joint condition"
1571,,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,,COLORADO SPRINGS,,80210,E Paso,(719) 571-6630,8,Nervous system disorder (excluding stroke)
1572,0T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,300 ROCKEFELLER DRIVE,COLORADO SPRINGS,CO,70601,,(719) 571-6630,8,Spinal cord disease or condition (non-traumatic)
1573,23T254,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,601 E WOODMEN R,CLORADO SPRINGS,CO,8923,El Paso,(719) 571-6630,,Spinal cord injury (traumatic)
1574,0T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,COLORADO SPRINGS,6001 E WOODMEN R,CO,80923,E Paso,,8,Stroke
1575,06T034,SEDISH GENERAL REHABILITATION,51 E. HAMPDEN AVE.,ENGLEWOOD,CO,4240,Wake,(303) 788-6754,8,All other conditions
1576,06T034,SWEDISH GENERAL REHABILITATION,,ENGLEWOOD,C,8113,Berrien,(303) 788-6754,8,
1577,06T034,SWEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,ENGLEWOOD,IN,80113,Arapahoe,(303) 788-6754,8,Brain injury (traumatic)
1578,06T034,SEDISH GENERAL REHABILITATION,7343 CLEARVISTA DRIVE,,,80113,Arapahoe,(303) 788-6754,8,Hip or femur fracture
1579,06T034,SWEDISH GENERAL REHABILITATION,,,,8113,Leflore,(225) 767-2034,4,"Hip or knee replacement, amputation or other bone or joint condition"
1580,06T034,PAM HEALTH REHABILITATION HOSPITAL WESTMINSTER,501 E. HAMPDEN AVE.,ENGLEWOOD,CO,80113,Arapahoe,(954) 749-0300,9,Nervous system disorder (excluding stroke)
1581,06T034,SWEDISH GENERAL REHABILITATION,,ENGLEWOOD,MO,8113,Arapahoe,(303) 788-6754,8,Brain injury (traumatic)
1582,06T034,SEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,EGLEWOOD,CO,80113,Arapahoe,(208) 814-3725,8,Spinal cord injury (traumatic)
1583,06T034,SWEDISH GENERAL REHABILITATION,224 HAMBURG TPK,ENGLEWOOD,,8113,Arapahoe,(303) 788-6754,8,Stroke
1584,0T064,PORTER ADVENTIST HOSPITAL,2525 S. DOWNING ST.,,CO,80210,Denver,(03) 765-6194,8,All other conditions
1585,06T064,PORTER ADVENTIST HOSPITAL,2525 S. DOWNING ST.,DENVER,CO,80923,Denver,(303) 765-6194,8,Brain disease or condition (non-traumatic)
1586,,PRTER ADVENTIST HOSPITAL,225 S. DOWNING ST.,DNVER,CO,80210,Denver,(303) 765-6194,,Nervous system disorder (excluding stroke)
1587,0T064,PORTER ADVENTIST HOSPITAL,DENVER,2525 S. DOWNING ST.,CO,80210,York,(303) 765-6194,8,Spinal cord injury (traumatic)
1588,06T064,PORTER ADVENTIST HOSPITAL,DENVER,2525 S. DOWNING ST.,CO,,Denver,(303) 765-6194,8,"Hip or knee replacement, amputation or other bone or joint condition"
1589,06T064,PORTER ADVENTIST HOSPITAL,2333 BIDDLE,,CO,80210,Denver,(303) 765-6194,,Nervous system disorder (excluding stroke)
1590,06T064,THE TRINITY REHABILITATION CENTER,2525 S. DOWNING ST.,DENVER,KS,80210,Dnver,(303) 765-6194,8,
1591,06T064,PORTER ADVENTIST HOSPITAL,3901 RAINBOW BOULEVARD,DNVER,CA,80210,Denver,(03) 765-6194,8,Spinal cord injury (traumatic)
1592,06T064,PORTER ADVENTIST HOSPITAL,225 S. DOWNING ST.,DENVER,CO,,Denver,(303) 765-6194,8,Stroke
1593,06T129,BOOMFIELD HOSPITAL,1820 DESTINATION DRIVE,BROOMFIELD,CO,80021,Jefferson,(303) 460-6000,8,Nervous system disorder (excluding stroke)
1594,06T129,BROOMFIELD HOSPITAL,,BROOMFIELD,MN,80021,Jefferson,(303) 460-6000,8,Brain disease or condition (non-traumatic)
1595,33T126,,BROOMFIELD,11820 DESTINATION DRIVE,FL,,Jefferson,(706) 282-4250,8,Brain injury (traumatic)
1596,06T129,BROOMFIELD HOSPITAL,11820 DESTINATION DRIVE,BOOMFIELD,CO,80021,Jefferson,(303) 460-6000,2,Hip or femur fracture
1597,06T129,BROOMFIELD HOSPITAL,11820 DESTINATION DRIVE,BOOMFIELD,ND,8021,Anchorage,(303) 460-6000,8,"Hp or knee replacement, amputation or other bone or joint condition"
1598,11T164,BROOMFIELD HOSPITAL,11820 DESTINATION DRIVE,BROOMFIELD,LA,80021,Ward,(303) 460-6000,3,Nervous system disorder (excluding stroke)
1599,06T129,GOOD SAMARITAN HOSPITAL,11820 DESTINATION DRIVE,GRAND FORKS,CO,80021,Jefferson,(303) 460-6000,8,Spinal cord disease or condition (non-traumatic)
1600,07T022,BOOMFIELD HOSPITAL,BROOMFIELD,11820 DESTINATION DRIVE,C,80021,Jefferson,(303) 460-6000,8,Sinal cord injury (traumatic)
1601,06T129,BROOMFIELD HOSPITAL,11820 DESTINATION DRIVE,BOOMFIELD,CO,80021,Jefferson,,8,Stroke
1602,06TA09,KINDRED HOSPITAL-DENVER,16237 VENTURA BLVD,WILMINGTON,CO,80218,Denver,(303) 320-5871,7,All other conditions
1603,,KINDRED HOSPITAL-DENVER,1920 N HIGH ST,DENVER,CO,80218,Denver,(303) 320-5871,5,
1604,06TA09,KINDRED HOSPITAL-DENVER,2000 PALMYRA RD,DENVER,,80218,,(303) 320-5871,8,Brain injury (traumatic)
1605,,KINDRED HOSPITAL-DENVER,1920 N HIGH ST,DENVER,CO,80218,Denver,(303) 320-5871,8,
1606,,,1920 N HIGH ST,DENVER,IL,80218,Pettis,(303) 320-5871,8,"Hip or knee replacement, amputation or other bone or joint condition"
1607,06TA09,KINDRED HOSPITAL-DENVER,,,CO,80218,Denver,,8,
1608,06TA09,,120 N HIGH ST,DENVER,,80218,Denver,(303) 320-5871,8,Spinal cord disease or condition (non-traumatic)
1609,06TA09,CENTER FOR INPATIENT REHAB,3104 BLACKISTON BLVD,KENMORE,CO,80218,Denver,,8,Spinal cord injury (traumatic)
1610,06TA09,KINDRED HOSPITAL-DENVER,,DENVER,,,Denver,,8,Stroke
1611,73025,REHABILITATION INSTITUTE OF MICHIGAN,1406 SIXTH AVE N,,CT,6112,Hartford,(860) 714-3500,5,All other conditions
1612,73025,GOOD SAMARITAN HOSPITAL,490 BLUE HILLS AVENUE,,C,6112,Hartford,(860) 714-3500,1,Brain disease or condition (non-traumatic)
1613,73025,MOUNT SINAI REHABILITATION HOSPITAL INC,4201 BELFORT RD,HARTFORD,CT,6112,Hartford,(860) 714-3500,7,Brain injury (traumatic)
1614,73025,JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL,490 BLUE HILLS AVENUE,HARTFORD,CT,6112,Hrtford,(860) 714-3500,7,Hip or femur fracture
1615,73025,,9601 BAPTIST HEALTH DRIVE,HRTFORD,CT,6112,Hartford,(860) 714-3500,1,Spinal cord injury (traumatic)
1616,,,490 BLUE HILLS AVENUE,HARTFORD,C,43016,Maricopa,(860) 714-3500,1,Nervous system disorder (excluding stroke)
1617,73025,MUNT SINAI REHABILITATION HOSPITAL INC,490 BLUE HILLS AVENUE,HARTFORD,CT,6112,Ontario,(860) 714-3500,,Spinal cord disease or condition (non-traumatic)
1618,,,,HARTFORD,C,6112,Hartford,(810) 216-1648,1,Spinal cord injury (traumatic)
1619,73025,MOUNT SINAI REHABILITATION HOSPITAL INC,40 BLUE HILLS AVENUE,HARTFORD,CT,6112,,(860) 714-3500,1,Stroke
1620,07T006,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NITTAN,ONE HOSPITAL PLAZA,STAMFORD,FL,50703,Fairfield,(217) 876-8121,1,All other conditions
1621,07T006,THE STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,6904,,(203) 276-4135,1,Brain disease or condition (non-traumatic)
1622,07T006,THE STAMFORD HOSPITAL,,STAMFORD,CT,6904,Fairfield,(203) 276-4135,1,
1623,25T082,TE STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,6904,,(402) 644-7184,1,Hip or femur fracture
1624,07T006,THE STAMFORD HOSPITAL,1401 W SEMINOLE BLVD,STAMFORD,CT,6904,Firfield,(203) 276-4135,1,"Hip or knee replacement, amputation or other bone or joint condition"
1625,07T006,THE STAMFORD HOSPITAL,2015 JACKSON STREET,DAYTONA BEACH,CT,28210,,(203) 276-4135,1,Nervous system disorder (excluding stroke)
1626,07T006,THE STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,,Firfield,(724) 226-7250,1,Spinal cord injury (traumatic)
1627,07T006,THE STAMFORD HOSPITAL,,STAMFORD,CT,6904,Fairfield,(203) 276-4135,1,All other conditions
1628,07T006,THE STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,SAMFORD,,6904,,(203) 276-4135,1,Sroke
1629,07T007,LAWRENCE MEMORIAL HOSPITAL,NEW LONDON,365 MONTAUK AVE,CT,6320,New London,(860) 442-0711,1,Brain disease or condition (non-traumatic)
1630,07T007,AULTMAN WOODLAWN,4400 KIRKCALDY DR,NEW LONDON,CT,6320,,(502) 596-6346,1,Brain disease or condition (non-traumatic)
1631,,LAWRENCE MEMORIAL HOSPITAL,365 MONTAUK AVE,BILLINGS,CT,80120,,(860) 442-0711,1,"Hip or knee replacement, amputation or other bone or joint condition"
1632,07T007,,433 WEST HIGH STREET,NEW LONDON,,,New London,,1,Hip or femur fracture
1633,07T007,LAWRENCE MEMORIAL HOSPITAL,35 MONTAUK AVE,NW LONDON,MI,6320,Nw London,,,"Hip or knee replacement, amputation or other bone or joint condition"
1634,07T007,LWRENCE MEMORIAL HOSPITAL,35 MONTAUK AVE,DODGE CITY,CT,6320,New London,(60) 442-0711,1,Nervous system disorder (excluding stroke)
1635,07T007,LAWRENCE MEMORIAL HOSPITAL,462 1ST AVENUE,,,6320,,(860) 442-0711,1,Spinal cord disease or condition (non-traumatic)
1636,,LAWRENCE MEMORIAL HOSPITAL,365 MONTAUK AVE,NEW LONDON,,6320,Allen,(860) 442-0711,8,Spinal cord injury (traumatic)
1637,,LAWRENCE MEMORIAL HOSPITAL,,NEW LONDON,CT,,New London,(860) 442-0711,,Stroke
1638,,YALE NEW HAVEN HOSPITAL,300 SEASIDE AVENUE,,C,660,New Haven,(203) 867-8307,1,Brain injury (traumatic)
1639,0T022,YALE NEW HAVEN HOSPITAL,MILFORD,300 SEASIDE AVENUE,CT,660,New Haven,(203) 867-8307,1,Spinal cord injury (traumatic)
1640,06T129,YALE NEW HAVEN HOSPITAL,300 SEASIDE AVENUE,,,660,,(203) 867-8307,4,Brain injury (traumatic)
1641,07T022,YALE NEW HAVEN HOSPITAL,ONE MEDICAL CENTER BLVD,WICHITA,CT,87102,New Haven,(203) 867-8307,1,Hip or femur fracture
1642,15T008,YALE NEW HAVEN HOSPITAL,MILFORD,300 SEASIDE AVENUE,AL,6460,New Haven,(203) 867-8307,1,Hip or femur fracture
1643,,YLE NEW HAVEN HOSPITAL,MILFORD,300 SEASIDE AVENUE,CT,6460,New Haven,(203) 867-8307,1,Nervous system disorder (excluding stroke)
1644,,YALE NEW HAVEN HOSPITAL,300 SEASIDE AVENUE,MLFORD,KY,6460,,(03) 867-8307,1,Spinal cord disease or condition (non-traumatic)
1645,263030,YALE NEW HAVEN HOSPITAL,30 SEASIDE AVENUE,MILFORD,CT,6460,New Haven,,,Spinal cord injury (traumatic)
1646,07T022,YALE NEW HAVEN HOSPITAL,300 SEASIDE AVENUE,,KS,45342,Nw Haven,(323) 442-9403,3,Stroke
1647,07T025,HARTFORD HOSPITAL,85 SEYMOUR ST,,C,35661,,(860) 972-0997,1,All other conditions
1648,0T025,HARTFORD HOSPITAL,8 SEYMOUR ST,HARTFORD,,602,,,1,Brain disease or condition (non-traumatic)
1649,07T025,,85 SEYMOUR ST,AUGUSTA,CT,6102,,(860) 972-0997,2,Brain injury (traumatic)
1650,,HRTFORD HOSPITAL,85 SEYMOUR ST,,CT,6102,,(60) 972-0997,6,Hip or femur fracture
1651,07T025,HARTFORD HOSPITAL,85 SEYMOUR ST,OPELIKA,,6102,Hrtford,(860) 972-0997,1,"Hip or knee replacement, amputation or other bone or joint condition"
1652,20T033,HRTFORD HOSPITAL,2000 PALMYRA RD,BOSSIER CITY,C,62781,Hartford,,4,Nervous system disorder (excluding stroke)
1653,,HARTFORD HOSPITAL,6 MEDICAL PLAZA DRIVE,ALEXANDRIA,CA,,,(860) 972-0997,7,
1654,29T007,UNITYPOINT HEALTH METHODIST/PROCTOR,85 SEYMOUR ST,HARTFORD,CT,,Hrtford,(860) 972-0997,3,"Hip or knee replacement, amputation or other bone or joint condition"
1655,0T025,HARTFORD HOSPITAL,85 SEYMOUR ST,,CT,,Hrtford,(860) 972-0997,1,Sroke
1656,07T028,S VINCENT'S MEDICAL CENTER,2800 MAIN STREET,BRIDGEPORT,CT,6606,Fairfield,,,All other conditions
1657,07T028,UF HEALTH REHAB HOSPITAL,,BRIDGEPORT,,6606,Firfield,(75) 210-5364,,
1658,07T028,ST VINCENT'S MEDICAL CENTER,2800 MAIN STREET,BRIDGEPORT,,6606,Fairfield,(475) 210-5364,1,Brain injury (traumatic)
1659,33T233,ST VINCENT'S MEDICAL CENTER,,,MO,6606,Tompkins,(475) 210-5364,,Hip or femur fracture
1660,0T028,ST VINCENT'S MEDICAL CENTER,2800 MAIN STREET,BRIDGEPORT,C,6606,Firfield,(475) 210-5364,1,"Hip or knee replacement, amputation or other bone or joint condition"
1661,07T028,ST VINCENT'S MEDICAL CENTER,PO BOX 151,BRIDGEPORT,C,606,Fairfield,(475) 210-5364,1,Nervous system disorder (excluding stroke)
1662,07T028,S VINCENT'S MEDICAL CENTER,2800 MAIN STREET,BRIDGEPORT,CT,6606,Los Angeles,(707) 651-4097,1,Brain injury (traumatic)
1663,07T028,ST VINCENT'S MEDICAL CENTER,601 E. 14TH ST.,PHOENIX,CT,6606,Fairfield,(475) 210-5364,1,Spinal cord injury (traumatic)
1664,,ST VINCENT'S MEDICAL CENTER,2800 MAIN STREET,,CT,6606,Fairfield,(475) 210-5364,1,All other conditions
1665,07T033,,7201 N UNIVERSITY DR,DANBURY,CT,6810,Fairfield,(610) 776-3100,1,All other conditions
1666,07T033,BALLARD REHABILITATION HOSPITAL,DANBURY,24 HOSPITAL AVENUE,CT,6810,Firfield,(203) 739-6993,4,Brain disease or condition (non-traumatic)
1667,26T193,DANBURY HOSPITAL,24 HOSPITAL AVENUE,DANBURY,CT,6810,Fairfield,(203) 739-6993,1,Brain injury (traumatic)
1668,07T033,DANBURY HOSPITAL,24 HOSPITAL AVENUE,SLEEPY HOLLOW,CT,6810,Fairfield,(03) 739-6993,1,Hip or femur fracture
1669,07T033,,DANBURY,24 HOSPITAL AVENUE,OH,,Firfield,(203) 739-6993,2,"Hip or knee replacement, amputation or other bone or joint condition"
1670,,,2 HOSPITAL AVENUE,DNBURY,CT,6810,Fairfield,(203) 739-6993,,Spinal cord disease or condition (non-traumatic)
1671,36R325,,DANBURY,24 HOSPITAL AVENUE,CT,6810,Fairfield,,3,
1672,07T033,,24 HOSPITAL AVENUE,DANBURY,C,,,(203) 739-6993,1,
1673,,DANBURY HOSPITAL,24 HOSPITAL AVENUE,DNBURY,CT,6810,Firfield,(203) 739-6993,1,Stroke
1674,83026,ENCOMPASS HEALTH REHAB HOSPITAL OF MIDDLETOWN,250 EAST HAMPDEN ROAD,MIDDLETOWN,DE,,New Castle,(02) 464-3400,3,All other conditions
1675,83026,GREATER PEORIA SPECIALTY HOSPITAL,,MIDDLETOWN,DE,19709,New Castle,(302) 464-3400,3,Brain disease or condition (non-traumatic)
1676,83026,ENCOMPASS HEALTH REHAB HOSPITAL OF MIDDLETOWN,250 EAST HAMPDEN ROAD,MDDLETOWN,,19709,New Castle,(302) 464-3400,3,
