,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
2041,1T057,ADVENTHEALTH WATERMAN,TAVARES,1000 WATERMAN WAY,FL,15136,Lake,(52) 253-3300,1,Spinal cord injury (traumatic)
2042,10T057,AVENTHEALTH WATERMAN,1000 WATERMAN WAY,,FL,3778,Cerro Gordo,(610) 402-7062,4,
2043,,MORTON PLANT NORTH BAY HOSPITAL,,EAST STROUDSBURG,,61702,Pasco,(606) 523-8790,4,
2044,,MORTON PLANT NORTH BAY HOSPITAL,,NEW PORT RICHEY,FL,34652,Pasco,,4,
2045,10T063,MRTON PLANT NORTH BAY HOSPITAL,1024 S LEMAY AVE,CANTON,LA,34652,,(727) 841-4676,4,Brain injury (traumatic)
2046,10T063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON STREET,NEW PORT RICHEY,FL,80910,Pasco,(727) 841-4676,4,Hip or femur fracture
2047,10T063,MORTON PLANT NORTH BAY HOSPITAL,600 MADISON STREET,NORTH LITTLE ROCK,NY,,Pasco,(502) 596-6346,5,"Hip or knee replacement, amputation or other bone or joint condition"
2048,,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON STREET,NEW PORT RICHEY,GA,34652,Psco,(727) 841-4676,4,Nrvous system disorder (excluding stroke)
2049,10T063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON STREET,NEW PORT RICHEY,FL,34652,Pasco,(727) 841-4676,4,Spinal cord disease or condition (non-traumatic)
2050,293033,MORTON PLANT NORTH BAY HOSPITAL,,COVINGTON,F,34652,Collier,(27) 841-4676,4,
2051,26T094,MORTON PLANT NORTH BAY HOSPITAL,600 MADISON STREET,ASHEVILLE,FL,34652,Sumter,(805) 558-8560,4,
2052,10T068,DELTA REGIONAL MEDICAL CENTER,31 MEMORIAL MEDICAL PKWY,MIAMISBURG,FL,,Cumberland,(386) 547-3838,,All other conditions
2053,1T068,AVENTHEALTH DAYTONA BEACH,1600 E EVERGREEN,DAYTONA BEACH,IL,3117,Vlusia,(86) 547-3838,,Brain disease or condition (non-traumatic)
2054,,ADVENTHEALTH DAYTONA BEACH,DAYTONA BEACH,301 MEMORIAL MEDICAL PKWY,FL,32117,Yavapai,,3,Nervous system disorder (excluding stroke)
2055,10T068,ADVENTHEALTH DAYTONA BEACH,31 MEMORIAL MEDICAL PKWY,DAYTONA BEACH,MI,,,(86) 547-3838,4,
2056,10T068,ADVENTHEALTH DAYTONA BEACH,31 MEMORIAL MEDICAL PKWY,DYTONA BEACH,F,32117,,(386) 547-3838,4,"Hip or knee replacement, amputation or other bone or joint condition"
2057,,,31 MEMORIAL MEDICAL PKWY,,FL,10305,Volusia,(502) 596-6346,4,
2058,,ADVENTHEALTH DAYTONA BEACH,DAYTONA BEACH,301 MEMORIAL MEDICAL PKWY,AZ,94550,Vlusia,,4,Sinal cord disease or condition (non-traumatic)
2059,,AVENTHEALTH DAYTONA BEACH,DAYTONA BEACH,301 MEMORIAL MEDICAL PKWY,FL,,Vlusia,(610) 402-7062,4,
2060,10T068,ADVENTHEALTH DAYTONA BEACH,1451 EL CAMINO REAL,,F,,Maricopa,(386) 547-3838,4,Sroke
2061,10T073,HOLY CROSS HOSPITAL,4725 NORTH FEDERAL HIGHWAY,FORT LAUDERDALE,,33308,Boward,(954) 776-3075,4,Spinal cord disease or condition (non-traumatic)
2062,33T046,HOLY CROSS HOSPITAL,425 NORTH FEDERAL HIGHWAY,FORT LAUDERDALE,FL,,St. Joseph,(54) 776-3075,4,
2063,233026,,FORT LAUDERDALE,4725 NORTH FEDERAL HIGHWAY,,95032,,(54) 776-3075,4,Spinal cord disease or condition (non-traumatic)
2064,,HOLY CROSS HOSPITAL,425 NORTH FEDERAL HIGHWAY,FORT LAUDERDALE,F,,Broward,(954) 776-3075,6,Hip or femur fracture
2065,10T073,HOLY CROSS HOSPITAL,4777 E. GALBRAITH ROAD,FORT LAUDERDALE,IN,33308,Dona Ana,(941) 921-8600,,
2066,10T073,HOLY CROSS HOSPITAL,4725 NORTH FEDERAL HIGHWAY,,FL,33308,Broward,(502) 596-6346,,
2067,10T073,FAIRVIEW HEALTH SERVICES,4725 NORTH FEDERAL HIGHWAY,CAPE GIRARDEAU,FL,,,(954) 776-3075,4,All other conditions
2068,10T073,JACKSON MEMORIAL HOSPITAL,FORT LAUDERDALE,4725 NORTH FEDERAL HIGHWAY,FL,,,(54) 776-3075,,All other conditions
2069,1T073,,FORT LAUDERDALE,4725 NORTH FEDERAL HIGHWAY,,33308,Broward,(810) 606-6543,5,
2070,193028,BROWARD HEALTH NORTH-INPATIENT REHABILITATION UNIT,,,,3064,Los Angeles,(954) 786-6445,4,All other conditions
2071,05T169,BROWARD HEALTH NORTH-INPATIENT REHABILITATION UNIT,1501 PASADENA AVE S,DEERFIELD BEACH,FL,,Broward,,4,Brain injury (traumatic)
2072,1T086,BAPTIST HEALTH DEACONESS MADISONVILLE,1600 NORTH ROSE AVENUE,DEERFIELD BEACH,FL,,,,4,Brain injury (traumatic)
2073,10T086,BROWARD HEALTH NORTH-INPATIENT REHABILITATION UNIT,DEERFIELD BEACH,201 EAST SAMPLE ROAD,F,33064,Boward,(54) 786-6445,4,Hip or femur fracture
2074,10T086,BROWARD HEALTH NORTH-INPATIENT REHABILITATION UNIT,1761 BEALL AVE,DEERFIELD BEACH,,30076,Broward,(954) 786-6445,4,"Hip or knee replacement, amputation or other bone or joint condition"
2075,10T086,BROWARD HEALTH NORTH-INPATIENT REHABILITATION UNIT,1600 E. BROADWAY,DERFIELD BEACH,F,33064,,(305) 891-8850,4,Nrvous system disorder (excluding stroke)
2076,17T020,BROWARD HEALTH NORTH-INPATIENT REHABILITATION UNIT,7007 POWERS BLVD.,SEARCY,PA,,,(812) 254-2760,4,Nervous system disorder (excluding stroke)
2077,,BOWARD HEALTH NORTH-INPATIENT REHABILITATION UNIT,3300 OAKDALE AVENUE NORTH,,FL,19111,Boward,(954) 786-6445,,Sinal cord injury (traumatic)
2078,10T086,WAKEMED REHAB,21 EAST SAMPLE ROAD,DERFIELD BEACH,MN,1581,Broward,(954) 786-6445,4,Stroke
2079,05T438,SARASOTA MEMORIAL HOSPITAL,1700 SOUTH TAMIAMI TRAIL,,FL,61637,Sarasota,(41) 917-9000,4,Al other conditions
2080,10T087,,100 SOUTH TAMIAMI TRAIL,SARASOTA,FL,60461,Srasota,(941) 917-9000,4,Brain disease or condition (non-traumatic)
2081,10T087,SARASOTA MEMORIAL HOSPITAL,1700 SOUTH TAMIAMI TRAIL,,F,34239,Blair,,4,Hip or femur fracture
2082,10T087,SARASOTA MEMORIAL HOSPITAL,,,F,,Srasota,(941) 917-9000,4,Brain injury (traumatic)
2083,10T087,,SARASOTA,1700 SOUTH TAMIAMI TRAIL,FL,33435,Sarasota,(41) 917-9000,4,"Hp or knee replacement, amputation or other bone or joint condition"
2084,1T087,SARASOTA MEMORIAL HOSPITAL,2801 ATLANTIC AVENUE,,F,34239,,(504) 930-3500,4,All other conditions
2085,,SARASOTA MEMORIAL HOSPITAL,,SARASOTA,FL,3239,Srasota,(313) 966-3350,,Sinal cord disease or condition (non-traumatic)
2086,1T087,SUTTER AUBURN FAITH HOSPITAL,222 MEDICAL CIRCLE,,FL,,Sarasota,(941) 917-9000,,
2087,113034,,,SRASOTA,,67235,Sarasota,(41) 917-9000,4,
2088,10T110,,,,,34741,Oceola,,4,
2089,10T110,OSCEOLA RGNL PHYSICAL REHAB,100 MEDICAL BOULEVARD,LAGUNA HILLS,FL,48174,Osceola,(407) 518-5208,4,
2090,10T110,OSCEOLA RGNL PHYSICAL REHAB,,,F,27536,Osceola,(407) 518-5208,5,Brain injury (traumatic)
2091,17T012,OCEOLA RGNL PHYSICAL REHAB,700 W OAK ST,BRANSON,,,Oceola,,4,Hip or femur fracture
2092,24T100,MEMORIAL REGIONAL REHAB CENTER,700 W OAK ST,KISSIMMEE,LA,34741,Osceola,(407) 518-5208,4,"Hip or knee replacement, amputation or other bone or joint condition"
2093,,EVEREST REHABILITATION HOSPITAL NORTHERN CINCINNAT,KISSIMMEE,700 W OAK ST,,34741,Oceola,,5,Nervous system disorder (excluding stroke)
2094,,,,KISSIMMEE,F,34741,Oceola,(407) 518-5208,7,Sinal cord disease or condition (non-traumatic)
2095,,OCEOLA RGNL PHYSICAL REHAB,900 WEST KINGS HIGHWAY,,F,,Oceola,(407) 518-5208,4,Spinal cord injury (traumatic)
2096,,OSCEOLA RGNL PHYSICAL REHAB,700 W OAK ST,KISSIMMEE,FL,34741,Osceola,(407) 518-5208,,
2097,10T125,HOMESTEAD HOSPITAL,95 BAPTIST WAY,HMESTEAD,F,33033,,(786) 243-8000,4,Al other conditions
2098,10T125,,10-42 MITCHELL AVE,,FL,74401,Harvey,(786) 243-8000,,Brain disease or condition (non-traumatic)
2099,28T032,SALINE MEMORIAL HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,Oakland,(573) 778-5163,,Bain injury (traumatic)
2100,10T125,ABBOTT NORTHWESTERN HOSPITAL,975 BAPTIST WAY,CINCINNATI,NY,33033,,(913) 317-7749,,
2101,10T125,SINGING RIVER HOSPITAL,95 BAPTIST WAY,,FL,,Miami-Dade,(86) 243-8000,4,"Hp or knee replacement, amputation or other bone or joint condition"
2102,10T125,HOMESTEAD HOSPITAL,HOMESTEAD,975 BAPTIST WAY,FL,,,,4,Nervous system disorder (excluding stroke)
2103,10T125,KINDRED HOSPITAL MELBOURNE,,HOMESTEAD,FL,,Miami-Dade,,4,"Hip or knee replacement, amputation or other bone or joint condition"
2104,10T125,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,975 BAPTIST WAY,,FL,33033,Miami-Dade,(619) 229-7125,4,Sinal cord injury (traumatic)
2105,1T125,HOMESTEAD HOSPITAL,7900 MID-AMERICA BLVD,HARTFORD,FL,94305,Miami-Dade,(786) 243-8000,3,Sroke
2106,10T126,PALMS OF PASADENA HOSPITAL,2400 NORTH ROCKTON AVENUE,,FL,33707,Pnellas,(770) 751-2653,4,
2107,04T118,,,ST PETERSBURG,,8820,Pnellas,(727) 341-7638,4,Bain disease or condition (non-traumatic)
2108,,PALMS OF PASADENA HOSPITAL,462 1ST AVENUE,ST PETERSBURG,FL,33707,McHenry,(727) 341-7638,6,Brain injury (traumatic)
2109,,PALMS OF PASADENA HOSPITAL,2400 EAST 4TH STREET,ST PETERSBURG,FL,33707,Pinellas,(727) 341-7638,9,Hip or femur fracture
2110,,,ST PETERSBURG,1501 PASADENA AVE S,GA,3707,Warren,(727) 341-7638,4,"Hip or knee replacement, amputation or other bone or joint condition"
2111,36T008,PLMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,LOS ANGELES,,33707,Pinellas,(27) 341-7638,6,Nervous system disorder (excluding stroke)
2112,10T213,,1501 PASADENA AVE S,LITTLETON,FL,3707,Muscogee,(727) 341-7638,4,Spinal cord disease or condition (non-traumatic)
2113,10T126,PALMS OF PASADENA HOSPITAL,101 PASADENA AVE S,,,33707,Pinellas,(727) 341-7638,,Sinal cord injury (traumatic)
2114,,,201 EAST SAMPLE ROAD,ST PETERSBURG,FL,3707,Pinellas,(405) 657-3000,,
2115,32T063,LKELAND REGIONAL HEALTH,,SCOTTSDALE,,43506,Missoula,(863) 687-1100,8,All other conditions
2116,10T157,LAKELAND REGIONAL HEALTH,1250 S VALLEY VIEW BLVD,,FL,33805,Miami-Dade,,5,Brain disease or condition (non-traumatic)
2117,10T157,LKELAND REGIONAL HEALTH,LAKELAND,1324 LAKELAND HILLS BLVD,OH,,Polk,,4,"Hip or knee replacement, amputation or other bone or joint condition"
2118,10T157,,LAKELAND,1324 LAKELAND HILLS BLVD,FL,,Plk,,,Hip or femur fracture
2119,,LKELAND REGIONAL HEALTH,1101 OFFICE WOODS DR,ENCINO,FL,33805,Polk,(863) 687-1100,4,"Hip or knee replacement, amputation or other bone or joint condition"
2120,10T157,LAKELAND REGIONAL HEALTH,LAKELAND,1324 LAKELAND HILLS BLVD,FL,3805,Polk,(863) 687-1100,,Nervous system disorder (excluding stroke)
2121,1T157,HCA FLORIDA WOODMONT HOSPITAL,1324 LAKELAND HILLS BLVD,EDGEWOOD,FL,33805,Polk,(63) 687-1100,,Spinal cord disease or condition (non-traumatic)
2122,1T157,LAKELAND REGIONAL HEALTH,,,FL,3805,Plk,(863) 687-1100,4,Spinal cord disease or condition (non-traumatic)
2123,10T157,MISSOURI DELTA MEDICAL CENTER,LAKELAND,1324 LAKELAND HILLS BLVD,FL,70810,,(863) 687-1100,4,Sroke
2124,10T161,,1401 W SEMINOLE BLVD,SNFORD,FL,32771,Santa Clara,,,
2125,29T003,CENTRAL FLORIDA REGIONAL HOSPITAL,1401 W SEMINOLE BLVD,SNFORD,,32771,Seminole,(407) 562-0924,4,All other conditions
2126,10T161,CNTRAL FLORIDA REGIONAL HOSPITAL,SANFORD,1401 W SEMINOLE BLVD,,32771,Sminole,(337) 360-9714,5,Brain injury (traumatic)
2127,,CNTRAL FLORIDA REGIONAL HOSPITAL,1401 W SEMINOLE BLVD,,,32771,Philadelphia,(407) 562-0924,4,
2128,10T161,CENTRAL FLORIDA REGIONAL HOSPITAL,,SANFORD,FL,3771,Hall,(407) 562-0924,4,"Hp or knee replacement, amputation or other bone or joint condition"
2129,10T161,CENTRAL FLORIDA REGIONAL HOSPITAL,,SANFORD,FL,62025,Seminole,(07) 562-0924,4,Nervous system disorder (excluding stroke)
2130,10T161,CENTRAL FLORIDA REGIONAL HOSPITAL,SANFORD,1401 W SEMINOLE BLVD,,48135,Dauphin,(407) 562-0924,4,
2131,10T161,,1401 W SEMINOLE BLVD,SANFORD,FL,32771,Sminole,(337) 470-4902,,Spinal cord injury (traumatic)
2132,10T236,CNTRAL FLORIDA REGIONAL HOSPITAL,"3801 BIENVILLE ST, FL 1",SANFORD,,,Seminole,,4,Sroke
2133,17T023,,,BATON ROUGE,FL,,Broward,,4,Brain injury (traumatic)
2134,,PLANTATION GENERAL HOSPITAL,PLANTATION,401 NW 42ND AVE,FL,33317,Broward,,4,Spinal cord injury (traumatic)
2135,,BENEDICTINE HOSPITAL,,YUMA,AZ,33317,Broward,(305) 854-4400,4,Bain injury (traumatic)
2136,,PLANTATION GENERAL HOSPITAL,222 STATE STREET,PANTATION,FL,,,,4,
2137,10T167,PLANTATION GENERAL HOSPITAL,,PLANTATION,F,33317,Broward,(305) 854-4400,4,
2138,303026,PANTATION GENERAL HOSPITAL,3651 WHEELER ROAD,,,33317,Broward,(305) 854-4400,9,
2139,,PLANTATION GENERAL HOSPITAL,PLANTATION,401 NW 42ND AVE,FL,33317,Broward,,4,Sinal cord disease or condition (non-traumatic)
2140,313036,PLANTATION GENERAL HOSPITAL,PLANTATION,401 NW 42ND AVE,IN,33317,,(305) 854-4400,4,
2141,,PLANTATION GENERAL HOSPITAL,41 NW 42ND AVE,,MI,,Oakland,(05) 854-4400,4,Sroke
2142,10T173,FORIDA HOSPITAL TAMPA,3100 EAST FLETCHER AVENUE,TAMPA,FL,33613,Hillsborough,(813) 615-7200,4,Hip or femur fracture
2143,,FLORIDA HOSPITAL TAMPA,,TAMPA,FL,70554,Hillsborough,,4,Brain disease or condition (non-traumatic)
2144,10T173,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CONCOR,TAMPA,3100 EAST FLETCHER AVENUE,,3613,Northampton,(570) 253-8100,4,Bain injury (traumatic)
2145,10T173,LEON S PETERS REHABILATION,414 PAOLI PIKE,TAMPA,F,33613,Guilford,(13) 615-7200,,Hip or femur fracture
2146,10T173,LAKE HOSPITAL SYSTEM,3100 EAST FLETCHER AVENUE,,,33613,Clinton,(813) 615-7200,4,"Hip or knee replacement, amputation or other bone or joint condition"
2147,1T173,FLORIDA HOSPITAL TAMPA,3100 EAST FLETCHER AVENUE,OCEANSIDE,FL,3613,McCracken,(13) 615-7200,3,Nrvous system disorder (excluding stroke)
2148,10T173,FLORIDA HOSPITAL TAMPA,3100 EAST FLETCHER AVENUE,TMPA,FL,33613,,,,
2149,10T173,,,,MA,,Hillsborough,(813) 615-7200,4,Sinal cord injury (traumatic)
2150,10T173,FLORIDA HOSPITAL TAMPA,,,FL,8536,Hillsborough,(813) 615-7200,4,Stroke
2151,10T213,BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,NE,34209,Los Angeles,,4,Nervous system disorder (excluding stroke)
2152,10T126,BLAKE MEDICAL CENTER,1420 S. CENTRAL AVE,BRADENTON,,34209,Mnatee,,4,
2153,1T213,BLAKE MEDICAL CENTER,220 59TH ST W,BRADENTON,FL,3209,Mnatee,(941) 798-6192,4,Brain disease or condition (non-traumatic)
2154,33T204,BAKE MEDICAL CENTER,2020 59TH ST W,NORTH KANSAS CITY,,34209,Alameda,(941) 798-6192,9,Hip or femur fracture
2155,1T213,BAKE MEDICAL CENTER,2020 59TH ST W,BRICK,FL,93309,,,,"Hp or knee replacement, amputation or other bone or joint condition"
2156,10T213,BLAKE MEDICAL CENTER,800 W BIESTERFIELD RD,,CA,34209,Manatee,(41) 798-6192,4,Nervous system disorder (excluding stroke)
2157,22T074,BAKE MEDICAL CENTER,,,MI,34209,Manatee,,4,"Hip or knee replacement, amputation or other bone or joint condition"
2158,1T213,BLAKE MEDICAL CENTER,23625 HOLMAN HWY,BADENTON,NC,34209,,(626) 307-2130,,Nervous system disorder (excluding stroke)
2159,37T049,BLAKE MEDICAL CENTER,1600 E. BROADWAY,BADENTON,FL,,Manatee,(41) 798-6192,4,Stroke
2160,393054,FORT WALTON BEACH MEDICAL CENTER,1000 MAR WALT DRIVE,MARQUETTE,FL,32547,Okaloosa,(850) 443-0878,4,
2161,10T223,FORT WALTON BEACH MEDICAL CENTER,,,FL,32547,Oaloosa,(850) 443-0878,5,Brain disease or condition (non-traumatic)
2162,10T223,FORT WALTON BEACH MEDICAL CENTER,836 W. WELLINGTON STREET,,FL,48192,Oaloosa,(850) 443-0878,4,
2163,10T223,"VALIR REHABILITATION HOSPITAL OF OKC, LLC",NORTH BROADWAY AND BALSAM,FRT WALTON BEACH,IL,89118,Riverside,,,Hp or femur fracture
2164,,,FORT WALTON BEACH,1000 MAR WALT DRIVE,CA,72830,Okaloosa,(850) 443-0878,4,
2165,,FORT WALTON BEACH MEDICAL CENTER,100 MAR WALT DRIVE,,FL,6606,,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
2166,1T223,,1000 MAR WALT DRIVE,,F,61104,Okaloosa,(850) 443-0878,,Sinal cord disease or condition (non-traumatic)
2167,10T223,FRT WALTON BEACH MEDICAL CENTER,309 JACKSON STREET,FRT WALTON BEACH,FL,32547,Allen,(850) 443-0878,4,
2168,10T307,FRT WALTON BEACH MEDICAL CENTER,,HUNTSVILLE,FL,32547,Okaloosa,,,
2169,10T224,HCA FLORIDA WOODMONT HOSPITAL,,PARAGOULD,FL,49503,Broward,(954) 721-2200,4,All other conditions
2170,,LAKELAND REGIONAL HEALTH,,TAMARAC,,3321,Pulaski,(207) 775-4000,4,Spinal cord disease or condition (non-traumatic)
2171,1T224,HCA FLORIDA WOODMONT HOSPITAL,1504 SW 8TH AVENUE,,FL,33321,,,,
2172,1T224,HCA FLORIDA WOODMONT HOSPITAL,,TAMARAC,CA,33321,Broward,(54) 721-2200,,Hip or femur fracture
2173,10T224,HA FLORIDA WOODMONT HOSPITAL,701 N UNIVERSITY DR,HANNIBAL,FL,33321,Boward,(954) 721-2200,4,"Hip or knee replacement, amputation or other bone or joint condition"
2174,,HCA FLORIDA WOODMONT HOSPITAL,1303 MABLE AVENUE,HAMMOND,,10029,,(954) 721-2200,9,Nervous system disorder (excluding stroke)
2175,10T224,HCA FLORIDA WOODMONT HOSPITAL,4333 NORTH RANCHO DR.,,FL,33321,Lowndes,(954) 721-2200,4,Spinal cord disease or condition (non-traumatic)
2176,10T224,LODI MEMORIAL HOSPITAL-ADVENTIST HEALTH,701 N UNIVERSITY DR,BIG RAPIDS,FL,,Lancaster,(954) 721-2200,4,Spinal cord injury (traumatic)
2177,10T224,,,TAMARAC,FL,19607,Broward,,4,Stroke
2178,10T226,,427 WEST MAIN STREET,ORANGE PARK,,32073,Clay,(904) 639-1833,4,
2179,04T036,ORANGE PARK REHABILITATION CTR,3186 S. MARYLAND PKWY.,OANGE PARK,FL,65201,Cook,,4,Brain disease or condition (non-traumatic)
2180,10T226,ORANGE PARK REHABILITATION CTR,ORANGE PARK,1883 KINGSLEY AVE,,32073,Clay,(904) 639-1833,6,Brain injury (traumatic)
2181,10T226,,2200 RANDALLIA DRIVE,OANGE PARK,,3073,,(904) 639-1833,4,Hip or femur fracture
2182,10T226,,183 KINGSLEY AVE,,FL,32073,Clay,,4,
2183,10T226,,ORANGE PARK,1883 KINGSLEY AVE,FL,32073,Rockingham,(904) 639-1833,4,Nervous system disorder (excluding stroke)
2184,,,ORANGE PARK,1883 KINGSLEY AVE,,32073,Clay,(904) 639-1833,4,
2185,10T226,HENRY FORD WYANDOTTE HOSPITAL,183 KINGSLEY AVE,OANGE PARK,FL,3073,Clay,(04) 639-1833,,
2186,10T226,UNITED MEDICAL HEALTHWEST-NEW ORLEANS,1883 KINGSLEY AVE,,FL,32073,Clay,(904) 639-1833,4,Stroke
2187,35T019,NYP - WEILL CORNELL MEDICAL CENTER,PENSACOLA,8391 NORTH DAVIS HIGHWAY,F,3514,Sebastian,(575) 347-3400,4,All other conditions
2188,10T231,FLORIDA WEST REHABILITATION CENTER,,PNSACOLA,CA,32514,Broward,(50) 494-5131,,Brain disease or condition (non-traumatic)
2189,,,PENSACOLA,8391 NORTH DAVIS HIGHWAY,MN,3060,Escambia,(50) 494-5131,2,Brain injury (traumatic)
2190,37T018,FLORIDA WEST REHABILITATION CENTER,1000 WEST TENTH ST,PENSACOLA,,32514,Ecambia,(850) 494-5131,4,Hip or femur fracture
2191,10T231,,PENSACOLA,8391 NORTH DAVIS HIGHWAY,F,32514,Ecambia,(781) 848-5353,4,"Hip or knee replacement, amputation or other bone or joint condition"
2192,10T231,FLORIDA WEST REHABILITATION CENTER,GRASSLANDS ROAD,,NM,3514,Escambia,(850) 494-5131,4,Brain disease or condition (non-traumatic)
2193,,FLORIDA WEST REHABILITATION CENTER,PENSACOLA,8391 NORTH DAVIS HIGHWAY,FL,3514,,,,Spinal cord disease or condition (non-traumatic)
2194,,BETHESDA MEMORIAL HOSPITAL,PENSACOLA,8391 NORTH DAVIS HIGHWAY,AZ,32514,Escambia,(610) 402-7062,4,Spinal cord injury (traumatic)
2195,10T231,GLEN COVE HOSPITAL,6700 CHAD COLLEY BOULEVARD,,F,32514,Escambia,(850) 494-5131,4,Stroke
2196,10T236,FAWCETT MEMORIAL HOSPITAL,2298 OLEAN BOULEVARD,PRT CHARLOTTE,IA,,Charlotte,(941) 624-8970,4,
2197,10T236,FWCETT MEMORIAL HOSPITAL,21298 OLEAN BOULEVARD,PRT CHARLOTTE,CA,3949,Charlotte,(229) 434-2264,4,
2198,10T236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BOULEVARD,PORT CHARLOTTE,FL,33949,Carlotte,(941) 624-8970,,
2199,1T236,,300 MAIN STREET,PORT CHARLOTTE,NY,33949,,,4,Hip or femur fracture
2200,05T498,FAWCETT MEMORIAL HOSPITAL,PORT CHARLOTTE,21298 OLEAN BOULEVARD,FL,33949,Charlotte,,,
2201,10T236,DECATUR MEMORIAL HOSPITAL,PORT CHARLOTTE,21298 OLEAN BOULEVARD,OH,33949,Carlotte,(941) 624-8970,,Nervous system disorder (excluding stroke)
2202,10T161,FAWCETT MEMORIAL HOSPITAL,,,FL,16602,,(941) 624-8970,,Spinal cord disease or condition (non-traumatic)
2203,173026,FAWCETT MEMORIAL HOSPITAL,PORT CHARLOTTE,21298 OLEAN BOULEVARD,FL,33949,Cleveland,(941) 624-8970,4,Spinal cord injury (traumatic)
2204,1T236,FAWCETT MEMORIAL HOSPITAL,1001 PENNSYLVANIA AVENUE,BOSSIER CITY,FL,33949,Johnson,(41) 624-8970,4,Stroke
2205,10T246,LAWNWOOD PHYSICAL REHAB CENTER,160 N. LAWNWOOD CIR.,FORT PIERCE,FL,,St. Lucie,(72) 467-3903,4,All other conditions
2206,,LWNWOOD PHYSICAL REHAB CENTER,,,FL,17403,St. Lucie,,,Brain disease or condition (non-traumatic)
2207,10T246,GREAT RIVER MEDICAL CENTER,,DUNCAN,OR,,,(772) 467-3903,4,
2208,1T246,,FORT PIERCE,1860 N. LAWNWOOD CIR.,,34950,St. Lucie,(72) 467-3903,4,Hip or femur fracture
2209,10T246,ST JOSEPH MEDICAL CENTER,1860 N. LAWNWOOD CIR.,BOWLING GREEN,FL,,St. Lucie,(72) 467-3903,4,"Hip or knee replacement, amputation or other bone or joint condition"
2210,,,,FORT PIERCE,FL,34950,Passaic,(772) 467-3903,,Nervous system disorder (excluding stroke)
2211,10T246,LAWNWOOD PHYSICAL REHAB CENTER,160 N. LAWNWOOD CIR.,,FL,34950,St. Lucie,(928) 263-4632,,
2212,10T246,LAWNWOOD PHYSICAL REHAB CENTER,FORT PIERCE,1860 N. LAWNWOOD CIR.,FL,,Calcasieu,,4,Spinal cord injury (traumatic)
2213,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHW,FORT PIERCE,1860 N. LAWNWOOD CIR.,MO,34950,,(772) 467-3903,4,Stroke
2214,,LARGO MEDICAL CENTER,,,FL,3774,Pinellas,(215) 453-4731,,Al other conditions
2215,,LRGO MEDICAL CENTER,2025 INDIAN ROCKS ROAD,KANKAKEE,FL,33774,Pinellas,(727) 586-7146,5,Brain disease or condition (non-traumatic)
2216,10T248,LARGO MEDICAL CENTER,LARGO,2025 INDIAN ROCKS ROAD,FL,,Pinellas,(727) 586-7146,4,
2217,1T248,BALLARD REHABILITATION HOSPITAL,225 INDIAN ROCKS ROAD,LARGO,,72758,,,4,Hip or femur fracture
2218,10T248,NATIONAL PARK MEDICAL CENTER,1 MEDICAL PARK DR.,,F,3774,Pinellas,(727) 586-7146,4,"Hip or knee replacement, amputation or other bone or joint condition"
2219,1T248,LARGO MEDICAL CENTER,,LRGO,,33774,Pinellas,,4,Nervous system disorder (excluding stroke)
2220,10T248,LARGO MEDICAL CENTER,LARGO,2025 INDIAN ROCKS ROAD,,3774,Pinellas,(27) 586-7146,,Spinal cord disease or condition (non-traumatic)
2221,,,9909 MEDICAL CENTER DRIVE,,,,Oneida,(727) 586-7146,4,
2222,1T248,EVANGELICAL COMMUNITY HOSPITAL,,AMES,FL,33774,,(252) 436-1166,4,
2223,10T249,SVEN RIVERS REGIONAL MEDICAL CENTER,6201 N SUNCOAST BLVD,CRYSTAL RIVER,NE,36116,Citrus,(352) 795-8342,4,
2224,10T249,STATEN ISLAND UNIVERSITY HOSP,350 N. WILMOT,CRYSTAL RIVER,FL,3428,Citrus,(352) 795-8342,4,Brain disease or condition (non-traumatic)
2225,06T015,,6201 N SUNCOAST BLVD,,IL,34428,Citrus,(352) 795-8342,9,Brain injury (traumatic)
2226,10T249,,6201 N SUNCOAST BLVD,,NC,34428,Ctrus,,4,Hp or femur fracture
2227,153048,,CRYSTAL RIVER,6201 N SUNCOAST BLVD,F,34428,Los Angeles,,4,All other conditions
2228,1T249,SEVEN RIVERS REGIONAL MEDICAL CENTER,601 N SUNCOAST BLVD,WEST MONROE,FL,66030,Citrus,(52) 795-8342,,
2229,,,,CRYSTAL RIVER,FL,,,(352) 795-8342,,Spinal cord disease or condition (non-traumatic)
2230,10T249,SEVEN RIVERS REGIONAL MEDICAL CENTER,6201 N SUNCOAST BLVD,ALTOONA,,34428,Citrus,,4,Spinal cord injury (traumatic)
