,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
1396,05T757,ALVARADO HOSPITAL LLC,1555 EXCHANGE AVENUE,SN DIEGO,CA,92120,,(619) 229-7125,9,"Hip or knee replacement, amputation or other bone or joint condition"
1397,0T757,AVARADO HOSPITAL LLC,,SAN DIEGO,CA,92120,San Diego,(718) 206-6000,9,Brain injury (traumatic)
1398,05T757,BEAUMONT - ROYAL OAK,,LOS GATOS,CA,92120,San Diego,(619) 229-7125,9,Hip or femur fracture
1399,05T757,ALVARADO HOSPITAL LLC,6645 ALVARADO RD,SAN DIEGO,,92120,San Diego,(19) 229-7125,9,
1400,,,645 ALVARADO RD,,C,83201,San Diego,(619) 229-7125,9,Stroke
1401,05T757,ALVARADO HOSPITAL LLC,SAN DIEGO,6645 ALVARADO RD,CA,92120,Sn Diego,(619) 229-7125,9,Spinal cord injury (traumatic)
1402,05T757,,6645 ALVARADO RD,,CA,92120,,(619) 229-7125,9,Spinal cord injury (traumatic)
1403,,ALVARADO HOSPITAL LLC,645 ALVARADO RD,SAN DIEGO,CA,28601,,,,Spinal cord injury (traumatic)
1404,05T782,CASA COLINA HOSP FOR REHAB MEDICINE,,,ME,91769,Los Angeles,(248) 338-5157,,All other conditions
1405,0T782,,,POMONA,CA,,Los Angeles,(909) 596-7733,,
1406,05T782,,255 E BONITA AVE,PMONA,C,91769,Los Angeles,,9,Brain injury (traumatic)
1407,0T782,,255 E BONITA AVE,,IL,91769,Los Angeles,,9,All other conditions
1408,,CASA COLINA HOSP FOR REHAB MEDICINE,25 E BONITA AVE,POMONA,C,91769,Los Angeles,(909) 596-7733,9,"Hip or knee replacement, amputation or other bone or joint condition"
1409,05T782,CASA COLINA HOSP FOR REHAB MEDICINE,255 E BONITA AVE,,CA,1056,Hillsborough,(09) 596-7733,,Nervous system disorder (excluding stroke)
1410,05T782,CSA COLINA HOSP FOR REHAB MEDICINE,,,OH,91769,Los Angeles,(09) 596-7733,9,All other conditions
1411,05T782,CSA COLINA HOSP FOR REHAB MEDICINE,255 E BONITA AVE,POMONA,CA,91769,Alachua,(909) 596-7733,9,Spinal cord injury (traumatic)
1412,,,POMONA,255 E BONITA AVE,CA,91769,Los Angeles,(09) 596-7733,6,Stroke
1413,,SPALDING REHABILITATION HOSPITAL,,AURORA,MN,80011,Adams,(567) 290-3500,8,All other conditions
1414,6027,,,,,80011,Knox,,9,Brain disease or condition (non-traumatic)
1415,63027,ADVOCATE CHRIST MEDICAL CENTER,900 POTOMAC ST,AURORA,,80011,Adams,(303) 873-5511,8,Brain injury (traumatic)
1416,63027,SALDING REHABILITATION HOSPITAL,900 POTOMAC ST,ORANGE,,80011,Adams,(03) 873-5511,,Stroke
1417,63027,SPALDING REHABILITATION HOSPITAL,900 POTOMAC ST,AURORA,CO,80011,Aams,(303) 873-5511,8,"Hip or knee replacement, amputation or other bone or joint condition"
1418,39T164,SPALDING REHABILITATION HOSPITAL,7343 CLEARVISTA DRIVE,,,80011,Adams,(609) 853-7922,8,
1419,,SALDING REHABILITATION HOSPITAL,79-01 BROADWAY,,CO,80011,,(303) 873-5511,8,Spinal cord disease or condition (non-traumatic)
1420,6027,,900 POTOMAC ST,,C,,,(303) 873-5511,8,Spinal cord injury (traumatic)
1421,113031,,900 POTOMAC ST,AURORA,OK,33317,Jefferson,,8,Spinal cord disease or condition (non-traumatic)
1422,6030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CO SPG,,WEST PALM BEACH,CO,74076,,(719) 630-8000,5,
1423,63030,ECOMPASS HEALTH REHABILITATION HOSPITAL OF CO SPG,35 PARKSIDE DR,COLORADO SPRINGS,CO,,Emmet,(19) 630-8000,,Brain disease or condition (non-traumatic)
1424,63030,MISSION HOSPITAL,,MIAMI,CA,8910,,(719) 630-8000,8,Brain injury (traumatic)
1425,,,35 PARKSIDE DR,COLORADO SPRINGS,C,61104,El Paso,(19) 630-8000,9,Nervous system disorder (excluding stroke)
1426,,,4465 NARROW LANE RD,COLORADO SPRINGS,,80910,El Paso,,8,
1427,03T038,CARSON TAHOE REGIONAL MEDICAL CENTER,325 PARKSIDE DR,,C,80910,E Paso,(205) 410-0422,8,Nervous system disorder (excluding stroke)
1428,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CO SPG,325 PARKSIDE DR,CLORADO SPRINGS,FL,80910,East Baton Rouge,(719) 630-8000,,Stroke
1429,6030,,35 PARKSIDE DR,AVON,CO,4401,El Paso,(330) 489-1000,8,Spinal cord injury (traumatic)
1430,05T248,,,BROOMFIELD,CO,80910,El Paso,(19) 630-8000,5,Sroke
1431,6033,"NORTHERN COLORADO REHABILITATION HOSPITAL, INC",4401 UNION ST,JHNSTOWN,KS,80534,San Diego,(970) 619-3400,8,Al other conditions
1432,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CINCIN,1736 EAST MAIN STREET,JHNSTOWN,C,,Weld,(833) 635-2410,8,Brain disease or condition (non-traumatic)
1433,63033,"NRTHERN COLORADO REHABILITATION HOSPITAL, INC",,JOHNSTOWN,C,80534,,(970) 619-3400,,
1434,63033,SILVER CROSS HOSPITAL,4401 UNION ST,JOHNSTOWN,CO,80534,,,8,Hip or femur fracture
1435,63033,"NORTHERN COLORADO REHABILITATION HOSPITAL, INC",4401 UNION ST,JHNSTOWN,C,94589,Weld,(970) 619-3400,8,Spinal cord disease or condition (non-traumatic)
1436,63033,"NRTHERN COLORADO REHABILITATION HOSPITAL, INC",6901 NORTH 72ND,JOHNSTOWN,C,80534,Wld,(480) 882-4000,8,Brain disease or condition (non-traumatic)
1437,6033,ST. MARY MEDICAL CENTER INC,5419 N LOVINGTON HWY,,,80534,,(970) 619-3400,,Spinal cord disease or condition (non-traumatic)
1438,63033,,4401 UNION ST,JHNSTOWN,CO,8534,Weld,(563) 343-1267,9,Sinal cord injury (traumatic)
1439,63033,"NORTHERN COLORADO REHABILITATION HOSPITAL, INC",JOHNSTOWN,4401 UNION ST,C,80534,,(970) 619-3400,8,Brain injury (traumatic)
1440,,ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,1001 BELLEFONTAINE AVE.,LITTLETON,CO,80229,Arapahoe,,8,All other conditions
1441,63034,ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,,LITTLETON,,80120,Arapahoe,(303) 334-1100,8,Hip or femur fracture
1442,63034,ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,LITTLETON,1001 W MINERAL AVE,,,Tippecanoe,,8,Brain injury (traumatic)
1443,39T030,ECOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,,LITTLETON,C,80120,Arapahoe,(303) 334-1100,8,Hip or femur fracture
1444,63034,ECOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,1100 REID PARKWAY,LTTLETON,C,80120,Arapahoe,(877) 287-3422,8,
1445,63034,ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,121 DEKALB AVE,,CO,8120,Arapahoe,(303) 334-1100,,
1446,63034,ECOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,1001 W MINERAL AVE,LITTLETON,CO,80120,Iberia,(303) 334-1100,,
1447,63034,ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,1001 W MINERAL AVE,,CO,80120,Miami,(303) 334-1100,8,"Hip or knee replacement, amputation or other bone or joint condition"
1448,63034,HOBOKEN UNIVERSITY MEDICAL CENTER,1001 W MINERAL AVE,LITTLETON,,71446,Arapahoe,(303) 334-1100,8,Stroke
1449,6035,VIBRA REHABILITATION HOSPITAL OF DENVER,890 OAK STREET,ROSWELL,CA,80229,Adams,(610) 402-7062,8,All other conditions
1450,63035,VBRA REHABILITATION HOSPITAL OF DENVER,"851 PEARL ST, STE 101",THORNTON,CO,80229,Adams,(303) 301-8700,8,Brain disease or condition (non-traumatic)
1451,63035,VBRA REHABILITATION HOSPITAL OF DENVER,"8451 PEARL ST, STE 101",THORNTON,CO,80229,Adams,,3,Brain injury (traumatic)
1452,6035,,THORNTON,"8451 PEARL ST, STE 101",PA,80229,San Francisco,(303) 301-8700,8,Hp or femur fracture
1453,,VIBRA REHABILITATION HOSPITAL OF DENVER,THORNTON,"8451 PEARL ST, STE 101",CO,8229,Adams,(303) 301-8700,8,"Hip or knee replacement, amputation or other bone or joint condition"
1454,63035,,,TORNTON,AL,80120,,(502) 596-6346,8,
1455,63035,VIBRA REHABILITATION HOSPITAL OF DENVER,7343 CLEARVISTA DRIVE,THORNTON,CO,60611,,(03) 301-8700,8,Spinal cord disease or condition (non-traumatic)
1456,63035,TRINITY REHABCARE CENTER,"851 PEARL ST, STE 101",SHILOH,CO,80229,Aams,(303) 301-8700,,Spinal cord injury (traumatic)
1457,33T239,VIBRA REHABILITATION HOSPITAL OF DENVER,"8451 PEARL ST, STE 101",MONROEVILLE,CO,,Cook,(303) 301-8700,8,Stroke
1458,37T029,REUNION REHABILITATION HOSPITAL DENVER,,DENVER,CO,93309,Denver,,8,All other conditions
1459,,REUNION REHABILITATION HOSPITAL DENVER,4650 CENTRAL PARK BLVD,,,8238,Denver,,8,Brain disease or condition (non-traumatic)
1460,63036,REUNION REHABILITATION HOSPITAL DENVER,,DENVER,,,Bucks,(720) 734-3500,9,Brain injury (traumatic)
1461,63036,REUNION REHABILITATION HOSPITAL DENVER,4650 CENTRAL PARK BLVD,NEW IBERIA,FL,80238,Denver,(20) 734-3500,5,
1462,23T077,REUNION REHABILITATION HOSPITAL DENVER,DENVER,4650 CENTRAL PARK BLVD,CO,,Lea,(859) 341-2044,8,"Hip or knee replacement, amputation or other bone or joint condition"
1463,,REUNION REHABILITATION HOSPITAL DENVER,,DENVER,CO,8238,Denver,(239) 343-3901,1,Nervous system disorder (excluding stroke)
1464,63036,RUNION REHABILITATION HOSPITAL DENVER,4650 CENTRAL PARK BLVD,DENVER,CO,85260,,,8,Spinal cord disease or condition (non-traumatic)
1465,07T028,,4650 CENTRAL PARK BLVD,DENVER,CO,8238,,(720) 734-3500,8,
1466,34T098,REUNION REHABILITATION HOSPITAL DENVER,4650 CENTRAL PARK BLVD,,FL,80238,Denver,,8,
1467,63037,PM HEALTH REHABILITATION HOSPITAL WESTMINSTER,WESTMINSTER,6500 W 104TH AVE,NM,55805,,(20) 653-3440,8,Al other conditions
1468,63037,PAM HEALTH REHABILITATION HOSPITAL WESTMINSTER,6000 HOSPITAL DRIVE,WESTMINSTER,CO,73505,Adams,(813) 839-6341,5,Bain disease or condition (non-traumatic)
1469,63037,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,WESTMINSTER,6500 W 104TH AVE,CO,80020,,(720) 653-3440,8,Brain injury (traumatic)
1470,63037,PAM HEALTH REHABILITATION HOSPITAL WESTMINSTER,1255 HILYARD STREET,ANN ARBOR,,80020,,(720) 653-3440,5,Brain injury (traumatic)
1471,,PM HEALTH REHABILITATION HOSPITAL WESTMINSTER,715 NORTH ST. JOSEPH AVENUE,,GA,80020,Adams,(720) 653-3440,,Spinal cord disease or condition (non-traumatic)
1472,63037,REGIONS HOSPITAL REHAB INSTITUTE,2000 PEPPERELL PARKWAY.,COLORADO SPRINGS,CO,80020,Black Hawk,,,
1473,6037,HANNA HOUSE INPATIENT REHAB CENTER,3700 KOLBE ROAD,WESTMINSTER,C,34741,Rapides,(720) 653-3440,8,Spinal cord disease or condition (non-traumatic)
1474,,PAM HEALTH REHABILITATION HOSPITAL WESTMINSTER,,,MI,80020,Adams,(720) 653-3440,8,Spinal cord injury (traumatic)
1475,63037,PAM HEALTH REHABILITATION HOSPITAL WESTMINSTER,6500 W 104TH AVE,WESTMINSTER,CO,86001,Adams,(720) 653-3440,,
1476,63038,HCA FLORIDA CAPITAL HOSPITAL,2701 NORTH DECATUR ROAD,,MI,,Butler,(720) 741-8800,,All other conditions
1477,10TA09,RUNION REHABILITATION HOSPITAL INVERNESS LLC,32 INVERNESS DR S,ENGLEWOOD,CO,80112,Aapahoe,(720) 741-8800,8,Hip or femur fracture
1478,63038,REUNION REHABILITATION HOSPITAL INVERNESS LLC,ENGLEWOOD,372 INVERNESS DR S,,28601,Arapahoe,(720) 741-8800,8,Brain injury (traumatic)
1479,,,MEDICAL REHABILITATION UNIT,EGLEWOOD,CO,80112,,(720) 741-8800,,Brain injury (traumatic)
1480,63038,,,ENGLEWOOD,,73505,Arapahoe,(870) 932-0440,8,Brain disease or condition (non-traumatic)
1481,63038,REUNION REHABILITATION HOSPITAL INVERNESS LLC,,ENGLEWOOD,CO,38801,Arapahoe,(720) 741-8800,8,Nervous system disorder (excluding stroke)
1482,63038,RUNION REHABILITATION HOSPITAL INVERNESS LLC,2735 MOSSIDE BLVD,,CO,80112,,(502) 596-6346,8,Sinal cord disease or condition (non-traumatic)
1483,63038,,372 INVERNESS DR S,ENGLEWOOD,CO,80112,Arapahoe,(20) 741-8800,8,Spinal cord injury (traumatic)
1484,63038,REUNION REHABILITATION HOSPITAL INVERNESS LLC,,CAPE CORAL,AR,11554,Kings,(205) 971-4520,4,Stroke
1485,0T006,MNTROSE MEMORIAL HOSPITAL,800 S 3RD ST,MNTROSE,,63901,Montrose,(970) 249-2211,8,Nervous system disorder (excluding stroke)
1486,06T006,MONTROSE MEMORIAL HOSPITAL,,MONTROSE,CO,81401,Montrose,(70) 249-2211,8,Brain disease or condition (non-traumatic)
1487,06T006,,1234 NAPIER AVENUE,MONTROSE,,81401,Montrose,(318) 212-4437,8,Brain injury (traumatic)
1488,23T041,MNTROSE MEMORIAL HOSPITAL,4800 FRIENDSHIP AVE,FAIRHOPE,C,81401,,,6,"Hip or knee replacement, amputation or other bone or joint condition"
1489,06T006,,,BATESVILLE,,81401,Montrose,(70) 249-2211,8,Hip or femur fracture
1490,06T006,LEON S PETERS REHABILATION,800 S 3RD ST,MNTROSE,,,Montrose,(970) 249-2211,,Nrvous system disorder (excluding stroke)
1491,06T006,PROVIDENCE HOLY CROSS MEDICAL CENTER,800 S 3RD ST,BAY CITY,CO,81401,Mntrose,(970) 249-2211,2,Spinal cord disease or condition (non-traumatic)
1492,06T006,MONTROSE MEMORIAL HOSPITAL,,MONTROSE,CO,8401,Mntrose,(70) 249-2211,8,Sinal cord injury (traumatic)
1493,0T006,MONTROSE MEMORIAL HOSPITAL,MONTROSE,800 S 3RD ST,CO,81401,Montrose,(970) 249-2211,8,Sroke
1494,05T248,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FRT COLLINS,CO,80524,Lrimer,(970) 237-7453,,All other conditions
1495,,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,,80524,,(70) 237-7453,10,Brain disease or condition (non-traumatic)
1496,06T010,VALLEY MEMORIAL HOSPITAL,2501 N PATTERSON ST,MESA,CO,80524,Lrimer,(970) 237-7453,8,Brain injury (traumatic)
1497,06T010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,CO,,Larimer,(970) 237-7453,8,All other conditions
1498,,PUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,JAMAICA,CO,31419,Lrimer,(970) 237-7453,8,"Hip or knee replacement, amputation or other bone or joint condition"
1499,06T010,PUDRE VALLEY HOSPITAL,"4500 13TH STREET, SUITE 900",FORT COLLINS,CO,80524,Madison,,,Nervous system disorder (excluding stroke)
1500,0T010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FRT COLLINS,,60461,,(570) 501-4625,8,Spinal cord disease or condition (non-traumatic)
1501,06T010,,,,,80524,Larimer,(70) 237-7453,8,
1502,,,700 NORTHWEST 7TH STREET,FORT COLLINS,NJ,,,(970) 237-7453,8,
1503,06T012,FIRELANDS REGIONAL MEDICAL CTR,,MIDDLETOWN,C,2720,Pueblo,,8,
1504,,"ASCENSION VIA CHRISTI REHABILITATION HOSPITAL, INC",1008 MINNEQUA AVE.,STEUBENVILLE,IL,81004,Maricopa,(719) 557-5149,,
1505,183026,DECATUR MEMORIAL HOSPITAL,,,C,,Pueblo,,8,
1506,,ST MARYS HOSPITAL,1008 MINNEQUA AVE.,AUGUSTA,,72401,,,8,Hp or femur fracture
1507,,,,EUGENE,CO,58104,Pueblo,(719) 557-5149,8,"Hip or knee replacement, amputation or other bone or joint condition"
1508,06T012,ST. MARY-CORWIN MEDICAL CENTER IRF,,PUEBLO,CO,,Pueblo,(719) 557-5149,8,"Hip or knee replacement, amputation or other bone or joint condition"
1509,11T003,,,WATERVLIET,C,,Pueblo,(719) 557-5149,8,Spinal cord disease or condition (non-traumatic)
1510,06T012,ST. MARY-CORWIN MEDICAL CENTER IRF,1008 MINNEQUA AVE.,PUEBLO,MO,,Ada,(719) 557-5149,8,Spinal cord injury (traumatic)
1511,06T012,,108 MINNEQUA AVE.,PEBLO,PA,81004,,(567) 290-3500,8,Stroke
1512,,CNTURA HEALTH-ST. ANTHONY HOSPITAL,1201 OAKRIDGE PWY,LAKEWOOD,LA,80228,Denver,,8,Stroke
1513,363044,CNTURA HEALTH-ST. ANTHONY HOSPITAL,11600 W 2ND PLACE,ELKIN,,80228,Denver,(305) 891-8850,,Brain disease or condition (non-traumatic)
1514,353026,CNTURA HEALTH-ST. ANTHONY HOSPITAL,LAKEWOOD,11600 W 2ND PLACE,CO,30096,,,5,Stroke
1515,06T015,,700 WEST GROVE STREET,LKEWOOD,GA,8228,,(573) 499-6600,8,Hp or femur fracture
1516,0T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,LAKEWOOD,11600 W 2ND PLACE,,8228,Denver,(720) 321-7321,8,"Hp or knee replacement, amputation or other bone or joint condition"
1517,06T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,11600 W 2ND PLACE,LAKEWOOD,C,,Denver,(720) 321-7321,8,Nervous system disorder (excluding stroke)
1518,06T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,LAKEWOOD,11600 W 2ND PLACE,,8228,,(720) 321-7321,8,Spinal cord disease or condition (non-traumatic)
1519,0T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,,COVINGTON,,80228,Denver,(720) 321-7321,8,Spinal cord injury (traumatic)
1520,19T025,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,1600 W 2ND PLACE,,CO,80228,Ramsey,(720) 321-7321,,"Hip or knee replacement, amputation or other bone or joint condition"
1521,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,PUEBLO,CO,81003,Pueblo,(719) 595-7020,8,All other conditions
1522,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,PEBLO,CO,81003,,,8,Brain disease or condition (non-traumatic)
1523,06T020,PARKVIEW MEDICAL CENTER,40 W. 16TH ST.,PUEBLO,CO,81003,Peblo,(719) 595-7020,8,Brain injury (traumatic)
1524,24T010,PARKVIEW MEDICAL CENTER,1000 4TH ST SW,PUEBLO,CO,,Cass,(719) 595-7020,8,Hip or femur fracture
1525,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,,CO,81003,Pueblo,,,"Hip or knee replacement, amputation or other bone or joint condition"
1526,06T020,LEON S PETERS REHABILATION,777 HOSPITAL WAY,PEBLO,CO,81003,Peblo,(719) 595-7020,8,Stroke
1527,06T020,PARKVIEW MEDICAL CENTER,3651 WHEELER ROAD,EDMOND,,,Peblo,(19) 595-7020,8,Spinal cord disease or condition (non-traumatic)
1528,,PARKVIEW MEDICAL CENTER,PUEBLO,400 W. 16TH ST.,,81003,Pueblo,(719) 595-7020,,
1529,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,PUEBLO,C,81003,Peblo,(719) 595-7020,2,Stroke
1530,06T022,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,MMORIAL HOSPITAL CENTRAL,CLORADO SPRINGS,CO,80909,,(719) 365-2702,8,All other conditions
1531,0T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,MEMORIAL HOSPITAL CENTRAL,,CO,64116,,(719) 365-2702,6,
1532,06T022,UNITED MEDICAL HEALTHWEST-NEW ORLEANS,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,7052,,(19) 365-2702,8,Brain injury (traumatic)
1533,153043,,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,47905,Lucas,(19) 365-2702,8,Hp or femur fracture
1534,0T022,PROVIDENCE PORTLAND MEDICAL CENTER,MEMORIAL HOSPITAL CENTRAL,WESTMINSTER,,80909,E Paso,(719) 365-2702,3,"Hp or knee replacement, amputation or other bone or joint condition"
1535,06T022,,2401 WESTSIDE BLVD,CLORADO SPRINGS,CO,80909,E Paso,(609) 652-7000,6,Nrvous system disorder (excluding stroke)
1536,06T022,UIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,,,El Paso,(719) 365-2702,,Spinal cord disease or condition (non-traumatic)
1537,06T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,80909,,,8,Sinal cord injury (traumatic)
1538,06T022,NORTHEAST GEORGIA MEDICAL CENTER,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,,,El Paso,(19) 365-2702,,
1539,10T157,S. MARYS HOSPITAL AND MEDICAL CENTER,235 NORTH SEVENTH STREET,,,81502,Mesa,(318) 251-3126,8,
1540,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,235 NORTH SEVENTH STREET,SAINT AUGUSTINE,CO,,,(970) 298-7646,8,Brain disease or condition (non-traumatic)
1541,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,235 NORTH SEVENTH STREET,GRAND JUNCTION,CO,81502,,(970) 298-7646,8,Bain injury (traumatic)
1542,193069,ST. MARYS HOSPITAL AND MEDICAL CENTER,235 NORTH SEVENTH STREET,,CO,71446,Northampton,(970) 298-7646,8,Brain disease or condition (non-traumatic)
1543,,S. MARYS HOSPITAL AND MEDICAL CENTER,GRAND JUNCTION,2635 NORTH SEVENTH STREET,CO,81502,Mesa,(970) 298-7646,,"Hip or knee replacement, amputation or other bone or joint condition"
1544,06T023,,200 LOTHROP ST,GAND JUNCTION,CO,81502,,(970) 298-7646,8,Nervous system disorder (excluding stroke)
1545,06T023,,2635 NORTH SEVENTH STREET,GAND JUNCTION,CO,81502,,(970) 298-7646,,Spinal cord disease or condition (non-traumatic)
1546,,ST. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,GRAND JUNCTION,,8502,Chatham,(618) 307-7900,,Nervous system disorder (excluding stroke)
1547,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,,CO,,,(970) 298-7646,8,Sroke
1548,,UNIVERSITY OF COLORADO HOSP,12401 E 17TH AVE CMS F-728,,C,48336,Denver,(20) 848-3800,8,Brain injury (traumatic)
1549,06T024,UNIVERSITY OF COLORADO HOSP,,SAVANNAH,,8045,Denver,(720) 848-3800,5,Spinal cord disease or condition (non-traumatic)
1550,203025,,12401 E 17TH AVE CMS F-728,ARORA,OK,80045,Denver,(585) 276-3015,,Brain injury (traumatic)
1551,06T024,ENCOMPASS HEALTH REHABILITATION INSTITUTE OF TUCSO,1401 E 17TH AVE CMS F-728,AURORA,,80045,,(720) 848-3800,8,Hp or femur fracture
1552,06T024,UNIVERSITY OF COLORADO HOSP,AURORA,12401 E 17TH AVE CMS F-728,C,80045,Denver,(720) 848-3800,8,"Hip or knee replacement, amputation or other bone or joint condition"
1553,14T029,UIVERSITY OF COLORADO HOSP,12401 E 17TH AVE CMS F-728,AURORA,NY,80045,Denver,(720) 848-3800,9,Spinal cord disease or condition (non-traumatic)
1554,06T024,,1401 E 17TH AVE CMS F-728,ARORA,CO,8045,Dnver,(502) 596-6346,8,
1555,06T024,UNIVERSITY OF COLORADO HOSP,12401 E 17TH AVE CMS F-728,,IA,80045,,,,Spinal cord injury (traumatic)
1556,263029,UNIVERSITY OF COLORADO HOSP,AURORA,12401 E 17TH AVE CMS F-728,CO,80045,Dnver,(815) 300-1100,8,Stroke
1557,06T027,,NRTH BROADWAY AND BALSAM,BOULDER,MI,8301,Bulder,(303) 938-5357,4,Spinal cord disease or condition (non-traumatic)
1558,06T027,,1531 ESPLANADE,,,32043,Lehigh,(303) 938-5357,8,
1559,17T185,,23625 HOLMAN HWY,BOULDER,CO,80301,Boulder,(303) 938-5357,2,Brain injury (traumatic)
1560,15T115,BOULDER COMMUNITY HOSPITAL,NORTH BROADWAY AND BALSAM,SANDUSKY,CA,80301,Boulder,(303) 938-5357,8,
1561,,,NRTH BROADWAY AND BALSAM,BULDER,CO,80301,Boulder,(303) 938-5357,8,Hip or femur fracture
1562,0T027,,BOULDER,NORTH BROADWAY AND BALSAM,CO,80301,Boulder,(218) 786-5980,8,Nrvous system disorder (excluding stroke)
1563,06T027,BULDER COMMUNITY HOSPITAL,NORTH BROADWAY AND BALSAM,BULDER,IN,80301,Boulder,(03) 938-5357,8,Spinal cord disease or condition (non-traumatic)
1564,05T191,GOOD SAMARITAN HOSPITAL,975 BAPTIST WAY,BULDER,,80301,Boulder,,8,Spinal cord disease or condition (non-traumatic)
1565,10T032,BULDER COMMUNITY HOSPITAL,NRTH BROADWAY AND BALSAM,,CO,,,(303) 938-5357,3,Stroke
1566,06T031,,6001 E WOODMEN R,CLORADO SPRINGS,FL,80923,Comanche,(19) 571-6630,,All other conditions
1567,,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,,COLORADO SPRINGS,CO,80923,Kootenai,,8,Bain disease or condition (non-traumatic)
1568,06T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,6001 E WOODMEN R,COLORADO SPRINGS,CO,80923,,(913) 498-6436,8,Brain injury (traumatic)
1569,26T047,,4002 VISTA WAY,COLORADO SPRINGS,NM,,E Paso,(407) 303-7167,4,
1570,06T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,6001 E WOODMEN R,TAMPA,FL,93906,El Paso,(220) 564-1863,6,"Hp or knee replacement, amputation or other bone or joint condition"
1571,,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,,CLORADO SPRINGS,,8923,,(719) 571-6630,8,Nervous system disorder (excluding stroke)
1572,0T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,PO BOX 16389,COLORADO SPRINGS,CA,55454,,(719) 571-6630,8,Brain disease or condition (non-traumatic)
1573,06T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,6001 E WOODMEN R,COLORADO SPRINGS,CO,8923,El Paso,(719) 571-6630,,Spinal cord injury (traumatic)
1574,,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,COLORADO SPRINGS,6001 E WOODMEN R,CO,80923,E Paso,,8,Stroke
1575,06T034,,501 E. HAMPDEN AVE.,,CO,33033,Aapahoe,(318) 556-8300,8,All other conditions
1576,06T034,SWEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,EGLEWOOD,,8113,Arapahoe,(303) 788-6754,4,
1577,04T022,SWEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,GRAND RAPIDS,C,80113,Arapahoe,(303) 788-6754,8,Brain disease or condition (non-traumatic)
1578,06T034,SEDISH GENERAL REHABILITATION,4310 SOUTH GRAND STREET,ENGLEWOOD,,80113,Arapahoe,(702) 562-5560,8,Hip or femur fracture
1579,06T034,SWEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,,,8113,Coweta,(870) 932-0440,8,"Hip or knee replacement, amputation or other bone or joint condition"
1580,06T034,SEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,ENGLEWOOD,CO,80113,Arapahoe,(718) 250-6589,8,Nervous system disorder (excluding stroke)
