,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
1479,6038,,,,CO,80112,,(720) 741-8800,,Hip or femur fracture
1480,63038,,372 INVERNESS DR S,ENGLEWOOD,,80112,Arapahoe,(662) 377-3780,8,Nervous system disorder (excluding stroke)
1481,63038,REUNION REHABILITATION HOSPITAL INVERNESS LLC,,ARLINGTON HEIGHTS,CO,46320,Arapahoe,(720) 741-8800,8,Nervous system disorder (excluding stroke)
1482,63038,IMMANUEL REHABILITATION INSTITUTE,,ENGLEWOOD,CO,80112,,(916) 878-2660,8,Hip or femur fracture
1483,63038,,,SALEM,CO,80112,Arapahoe,(20) 741-8800,8,Spinal cord injury (traumatic)
1484,63038,REUNION REHABILITATION HOSPITAL INVERNESS LLC,372 INVERNESS DR S,ENGLEWOOD,LA,40701,Arapahoe,(714) 578-8706,9,Stroke
1485,0T006,LAKELAND REGIONAL HEALTH,3015 N BALLAS RD,MNTROSE,C,81401,Montrose,(970) 249-2211,8,Brain disease or condition (non-traumatic)
1486,06T006,MONTROSE MEMORIAL HOSPITAL,5555 GROSSMONT CENTER DRIVE,MONTROSE,CO,81401,Montrose,(70) 249-2211,8,Brain disease or condition (non-traumatic)
1487,06T006,,800 S 3RD ST,MUNCIE,,81401,Montrose,(970) 249-2211,8,Brain injury (traumatic)
1488,39T163,MNTROSE MEMORIAL HOSPITAL,28050 GRAND RIVER AVE,MNTROSE,C,81401,,(70) 249-2211,8,"Hip or knee replacement, amputation or other bone or joint condition"
1489,06T006,,800 S 3RD ST,MNTROSE,,81401,Montrose,(70) 249-2211,6,Spinal cord injury (traumatic)
1490,06T006,METROPOLITAN HOSPITAL CENTER,,MONTROSE,,,Montrose,(970) 249-2211,,Nrvous system disorder (excluding stroke)
1491,06T006,MONTROSE MEMORIAL HOSPITAL,80 S 3RD ST,,CO,81401,Mntrose,(970) 249-2211,6,Spinal cord disease or condition (non-traumatic)
1492,06T006,MONTROSE MEMORIAL HOSPITAL,800 S 3RD ST,MONTROSE,CO,49506,Mntrose,(559) 459-6405,8,"Hip or knee replacement, amputation or other bone or joint condition"
1493,0T006,MONTROSE MEMORIAL HOSPITAL,MONTROSE,800 S 3RD ST,CO,81401,Montrose,(970) 249-2211,8,Sroke
1494,04T022,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FRT COLLINS,CO,80524,Lrimer,(970) 237-7453,,All other conditions
1495,,POUDRE VALLEY HOSPITAL,2975 NORTH SYCAMORE DRIVE,FORT COLLINS,C,80524,,(70) 237-7453,7,Brain disease or condition (non-traumatic)
1496,06T010,"LAKELAND HOSPITAL, ST. JOSEPH",3300 OAKDALE AVENUE NORTH,FORT COLLINS,CO,80524,Lrimer,(970) 237-7453,8,Brain injury (traumatic)
1497,06T010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,,CO,,Larimer,(970) 237-7453,8,Brain disease or condition (non-traumatic)
1498,,PUDRE VALLEY HOSPITAL,2430 WEST PIERCE STREET,FRT COLLINS,CO,48106,Kane,(970) 237-7453,8,"Hip or knee replacement, amputation or other bone or joint condition"
1499,06T010,PUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,CO,80524,Luzerne,,,Nervous system disorder (excluding stroke)
1500,06T010,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,,70119,Lrimer,(813) 839-6341,8,Spinal cord disease or condition (non-traumatic)
1501,06T010,,124 S LEMAY AVE,AKRON,C,80524,Larimer,(70) 237-7453,4,
1502,,,1024 S LEMAY AVE,,MN,,,(336) 713-8328,5,
1503,06T012,MERCY REHABILITATION HOSPITAL SPRINGFIELD,1008 MINNEQUA AVE.,MANCHESTER,C,81004,Pueblo,,8,
1504,,RIM AT COMMUNITY MEDICAL CENTER,3801 BIENVILLE STREET,LA MESA,CO,81004,Guilford,(719) 557-5149,8,
1505,33T307,UNIV OF ROCHESTER MEDICAL CTR,P.O BOX 409,,C,,Pueblo,,8,Bain injury (traumatic)
1506,0T012,ST. MARY-CORWIN MEDICAL CENTER IRF,900 POTOMAC ST,DETROIT,,6460,,,8,Brain injury (traumatic)
1507,,,108 MINNEQUA AVE.,PUEBLO,CO,45804,Pueblo,(719) 557-5149,8,"Hip or knee replacement, amputation or other bone or joint condition"
1508,06T012,ST. MARY-CORWIN MEDICAL CENTER IRF,108 MINNEQUA AVE.,,PA,,Pueblo,(719) 557-5149,8,All other conditions
1509,113031,,1008 MINNEQUA AVE.,HOMEWOOD,C,,Pueblo,(719) 557-5149,8,Spinal cord disease or condition (non-traumatic)
1510,06T012,ST. MARY-CORWIN MEDICAL CENTER IRF,1008 MINNEQUA AVE.,DECATUR,CO,,Orange,(719) 557-5149,8,Spinal cord injury (traumatic)
1511,06T012,,1008 MINNEQUA AVE.,PUEBLO,CO,81004,,(561) 737-7733,8,Stroke
1512,,CNTURA HEALTH-ST. ANTHONY HOSPITAL,11600 W 2ND PLACE,,CA,80228,Denver,,8,Brain injury (traumatic)
1513,06T015,CNTURA HEALTH-ST. ANTHONY HOSPITAL,11600 W 2ND PLACE,,,80228,Denver,(951) 246-6500,,Brain disease or condition (non-traumatic)
1514,06T015,CNTURA HEALTH-ST. ANTHONY HOSPITAL,LAKEWOOD,11600 W 2ND PLACE,CO,43050,,,8,Brain injury (traumatic)
1515,06T015,,,LAKEWOOD,CO,8228,Dnver,(720) 321-7321,8,Hp or femur fracture
1516,04T014,CENTURA HEALTH-ST. ANTHONY HOSPITAL,LAKEWOOD,11600 W 2ND PLACE,,8228,Denver,(720) 321-7321,8,Brain injury (traumatic)
1517,06T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,11600 W 2ND PLACE,SMITHVILLE,C,,Denver,(720) 321-7321,8,Nervous system disorder (excluding stroke)
1518,06T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,LAKEWOOD,11600 W 2ND PLACE,,8228,,(720) 321-7321,8,Spinal cord disease or condition (non-traumatic)
1519,0T015,CENTURA HEALTH-ST. ANTHONY HOSPITAL,1600 W 2ND PLACE,LAKEWOOD,,80228,Denver,(720) 321-7321,8,Spinal cord injury (traumatic)
1520,23T244,MEMORIAL SATILLA HOSPITAL,11600 W 2ND PLACE,LAKEWOOD,CO,80228,Ramsey,(720) 321-7321,,Stroke
1521,06T020,PARKVIEW MEDICAL CENTER,3300 MERCY HEALTH BLVD,PEBLO,CO,81003,Pueblo,(719) 595-7020,8,All other conditions
1522,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,,CO,81003,,,6,Brain disease or condition (non-traumatic)
1523,06T020,PARKVIEW MEDICAL CENTER,1314 E WALNUT ST,PUEBLO,CO,81003,Peblo,(719) 595-7020,8,Brain injury (traumatic)
1524,16T153,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,,CO,,Coweta,(719) 595-7020,4,Hip or femur fracture
1525,06T020,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,PUEBLO,CO,81003,Pueblo,(19) 595-7020,,"Hip or knee replacement, amputation or other bone or joint condition"
1526,06T020,MERCY MEDICAL CENTER,400 W. 16TH ST.,PUEBLO,IL,81003,Peblo,(463) 333-9110,2,Brain disease or condition (non-traumatic)
1527,06T020,PARKVIEW MEDICAL CENTER,506 6TH ST,PEBLO,,8003,Peblo,(772) 324-3500,8,Spinal cord disease or condition (non-traumatic)
1528,,PARKVIEW MEDICAL CENTER,400 W. 16TH ST.,LAS CRUCES,,81003,Pueblo,(719) 595-7020,,
1529,06T020,PARKVIEW MEDICAL CENTER,1300 W. SEVENTH STREET,BROOKLYN,C,81003,Vanderburgh,(719) 595-7020,5,Stroke
1530,06T022,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAH,MMORIAL HOSPITAL CENTRAL,,CO,80909,E Paso,(719) 365-2702,8,All other conditions
1531,26T068,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,MEMORIAL HOSPITAL CENTRAL,SALEM,CO,33301,E Paso,(719) 365-2702,4,
1532,06T022,RUSTON REGIONAL SPECIALTY HOSPITAL,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,80909,,(19) 365-2702,8,Brain injury (traumatic)
1533,06T022,,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,73101,Citrus,(504) 433-5551,8,Spinal cord disease or condition (non-traumatic)
1534,0T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,MMORIAL HOSPITAL CENTRAL,COLORADO SPRINGS,,80909,Iberia,(719) 365-2702,9,"Hp or knee replacement, amputation or other bone or joint condition"
1535,06T022,,MEMORIAL HOSPITAL CENTRAL,COLORADO SPRINGS,CO,80909,E Paso,(719) 365-2702,3,Nrvous system disorder (excluding stroke)
1536,11T006,UIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,,,El Paso,(719) 365-2702,,Spinal cord disease or condition (non-traumatic)
1537,06T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,CO,80909,,,8,Sinal cord injury (traumatic)
1538,06T022,UNIVERSITY OF COLORADO HEALTH - MEMORIAL HEALTH,COLORADO SPRINGS,MEMORIAL HOSPITAL CENTRAL,,,El Paso,(19) 365-2702,,
1539,06T023,S. MARYS HOSPITAL AND MEDICAL CENTER,25 HECKEL ROAD,GRAND JUNCTION,,81502,Mesa,(970) 298-7646,8,
1540,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,COLUMBUS,CO,,,(970) 298-7646,8,Brain disease or condition (non-traumatic)
1541,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,235 NORTH SEVENTH STREET,GAND JUNCTION,CO,81502,,(970) 298-7646,8,Bain injury (traumatic)
1542,18T027,ST. MARYS HOSPITAL AND MEDICAL CENTER,395 WESTFIELD ROAD,GRAND JUNCTION,CO,35209,Mecosta,(970) 298-7646,8,Nervous system disorder (excluding stroke)
1543,,S. MARYS HOSPITAL AND MEDICAL CENTER,GRAND JUNCTION,2635 NORTH SEVENTH STREET,CO,81502,Mesa,(970) 298-7646,,Hip or femur fracture
1544,06T023,,2635 NORTH SEVENTH STREET,GRAND JUNCTION,CO,81502,,(970) 298-7646,8,Nervous system disorder (excluding stroke)
1545,06T023,,2635 NORTH SEVENTH STREET,,CO,81502,Msa,(970) 298-7646,,Spinal cord disease or condition (non-traumatic)
1546,,ST. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,BAKERSFIELD,,8502,Mesa,(970) 298-7646,,Spinal cord injury (traumatic)
1547,06T023,ST. MARYS HOSPITAL AND MEDICAL CENTER,2635 NORTH SEVENTH STREET,GRAND JUNCTION,CO,,,(970) 298-7646,8,Sroke
1548,,UNIVERSITY OF COLORADO HOSP,12401 E 17TH AVE CMS F-728,AURORA,C,32778,Gallia,(20) 848-3800,8,Stroke
1549,06T024,UNIVERSITY OF COLORADO HOSP,12401 E 17TH AVE CMS F-728,,,8045,Denver,(720) 848-3800,7,Brain disease or condition (non-traumatic)
1550,33T239,,12401 E 17TH AVE CMS F-728,AURORA,CO,80045,Denver,(318) 681-4434,,Brain injury (traumatic)
1551,06T024,DMC SINAI-GRACE HOSPITAL,,,,80045,,(720) 848-3800,8,Hp or femur fracture
1552,06T024,UNIVERSITY OF COLORADO HOSP,AURORA,12401 E 17TH AVE CMS F-728,C,80045,Denver,(720) 848-3800,8,"Hip or knee replacement, amputation or other bone or joint condition"
1553,13T049,QUEEN OF THE VALLEY HOSPITAL,1401 E 17TH AVE CMS F-728,ARORA,AZ,80045,Denver,(720) 848-3800,6,Nervous system disorder (excluding stroke)
1554,06T024,,1401 EAST STATE STREET,,CO,8045,Dnver,(606) 523-8790,8,
1555,06T024,UNIVERSITY OF COLORADO HOSP,1401 E 17TH AVE CMS F-728,AURORA,CO,80045,,,,Spinal cord injury (traumatic)
1556,06T024,UNIVERSITY OF COLORADO HOSP,AURORA,12401 E 17TH AVE CMS F-728,CO,80045,Butler,(720) 848-3800,8,Stroke
1557,06T027,,NRTH BROADWAY AND BALSAM,BOULDER,GA,8301,Bulder,(303) 938-5357,4,All other conditions
1558,03T114,,NORTH BROADWAY AND BALSAM,,,74401,Boulder,(303) 938-5357,8,
1559,14T015,,,BOULDER,CO,80301,Boulder,(303) 938-5357,5,Brain injury (traumatic)
1560,06T027,BOULDER COMMUNITY HOSPITAL,NORTH BROADWAY AND BALSAM,BULDER,OR,85712,Boulder,(303) 938-5357,8,
1561,,,700 WEST GROVE STREET,BOULDER,CO,80301,Boulder,(303) 938-5357,8,"Hip or knee replacement, amputation or other bone or joint condition"
1562,0T027,,BOULDER,NORTH BROADWAY AND BALSAM,CO,80301,Boulder,(303) 938-5357,8,Nrvous system disorder (excluding stroke)
1563,06T027,BULDER COMMUNITY HOSPITAL,NORTH BROADWAY AND BALSAM,BOULDER,IA,80301,Boulder,(724) 537-1515,8,Spinal cord disease or condition (non-traumatic)
1564,23T024,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA,NRTH BROADWAY AND BALSAM,,,80301,Boulder,,8,Stroke
1565,05T668,BULDER COMMUNITY HOSPITAL,NORTH BROADWAY AND BALSAM,HICKORY,CO,,,(303) 938-5357,9,Stroke
1566,06T031,,1675 EAST VILLA STREET,,CO,80923,Passaic,(19) 571-6630,,All other conditions
1567,,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,6001 E WOODMEN R,BATON ROUGE,CO,80923,Los Angeles,,8,Bain disease or condition (non-traumatic)
1568,06T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,,COLORADO SPRINGS,CO,80923,,(856) 696-7100,8,Brain injury (traumatic)
1569,23T254,,60 TOWNSHIP LINE ROAD,KALAMAZOO,CO,,E Paso,(505) 887-4396,7,
1570,06T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,,COLORADO SPRINGS,IL,15215,El Paso,(503) 814-4731,7,"Hp or knee replacement, amputation or other bone or joint condition"
1571,,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,6001 E WOODMEN R,COLORADO SPRINGS,,80923,E Paso,(719) 571-6630,8,Nervous system disorder (excluding stroke)
1572,0T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,501 E. HAMPDEN AVE.,,CO,61636,,(719) 571-6630,8,Spinal cord disease or condition (non-traumatic)
1573,53041,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,6001 E WOODMEN R,,CO,8923,El Paso,(719) 571-6630,,Spinal cord injury (traumatic)
1574,0T031,CAPRON NEURO AND TRAUMA REHABILITATION CENTER,COLORADO SPRINGS,6001 E WOODMEN R,CO,80923,E Paso,,8,Stroke
1575,06T034,SEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,EGLEWOOD,CO,47501,Orange,(303) 788-6754,8,All other conditions
1576,06T034,SWEDISH GENERAL REHABILITATION,6001 E WOODMEN R,,,8113,Stearns,(303) 788-6754,8,
1577,06T034,SWEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,ENGLEWOOD,CO,80113,Arapahoe,(303) 788-6754,8,Brain injury (traumatic)
1578,06T034,SEDISH GENERAL REHABILITATION,51 E. HAMPDEN AVE.,ENGLEWOOD,,80113,Arapahoe,(303) 788-6754,8,Hip or femur fracture
1579,06T034,SWEDISH GENERAL REHABILITATION,,ENGLEWOOD,,8113,Hampden,(309) 268-1400,7,"Hip or knee replacement, amputation or other bone or joint condition"
1580,06T034,BEAUMONT HEALTH SYSTEMS,501 E. HAMPDEN AVE.,ROCKFORD,CO,80113,Arapahoe,(225) 387-7000,4,Nervous system disorder (excluding stroke)
1581,06T034,SWEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,ENGLEWOOD,MO,,Arapahoe,(303) 788-6754,8,Stroke
1582,06T034,SEDISH GENERAL REHABILITATION,501 E. HAMPDEN AVE.,ENGLEWOOD,CO,80113,Arapahoe,(773) 878-8700,,Spinal cord injury (traumatic)
1583,06T034,SWEDISH GENERAL REHABILITATION,700 NORTHWEST 7TH STREET,ENGLEWOOD,,8113,Arapahoe,(303) 788-6754,6,Stroke
1584,0T064,PORTER ADVENTIST HOSPITAL,2525 S. DOWNING ST.,DENVER,CO,80210,Denver,(03) 765-6194,8,All other conditions
1585,06T064,PORTER ADVENTIST HOSPITAL,,,CO,12801,Cuyahoga,(303) 765-6194,8,Brain disease or condition (non-traumatic)
1586,,PRTER ADVENTIST HOSPITAL,,SAYRE,CO,80210,Denver,(303) 765-6194,,All other conditions
1587,,PORTER ADVENTIST HOSPITAL,DENVER,2525 S. DOWNING ST.,CO,48174,Los Angeles,(303) 765-6194,8,Brain injury (traumatic)
1588,06T064,PORTER ADVENTIST HOSPITAL,DENVER,2525 S. DOWNING ST.,CO,,Denver,(303) 765-6194,8,"Hip or knee replacement, amputation or other bone or joint condition"
1589,06T064,PORTER ADVENTIST HOSPITAL,2525 S. DOWNING ST.,ARDMORE,CO,80210,Denver,(303) 765-6194,,Nervous system disorder (excluding stroke)
1590,06T064,SEVEN RIVERS REGIONAL MEDICAL CENTER,201 AVALON AVE,,CA,80210,Dnver,(732) 321-7000,8,
1591,06T064,PORTER ADVENTIST HOSPITAL,,DNVER,FL,80210,Denver,(03) 765-6194,8,Spinal cord injury (traumatic)
1592,06T064,PORTER ADVENTIST HOSPITAL,DENVER,2525 S. DOWNING ST.,CO,,Denver,(303) 765-6194,8,Stroke
1593,06T129,BOOMFIELD HOSPITAL,11820 DESTINATION DRIVE,BROOMFIELD,CO,80021,Jefferson,(303) 460-6000,8,Al other conditions
1594,06T129,BROOMFIELD HOSPITAL,,,IL,80021,Jefferson,(303) 460-6000,,Brain disease or condition (non-traumatic)
1595,29T003,,BROOMFIELD,11820 DESTINATION DRIVE,OK,,Jefferson,(985) 493-4435,8,Brain injury (traumatic)
1596,06T129,BROOMFIELD HOSPITAL,11820 DESTINATION DRIVE,BOOMFIELD,CO,80021,Fulton,(303) 460-6000,2,Hip or femur fracture
1597,06T129,BROOMFIELD HOSPITAL,11820 DESTINATION DRIVE,BOOMFIELD,C,8021,Scott,(303) 460-6000,8,"Hp or knee replacement, amputation or other bone or joint condition"
1598,05T174,IBERIA MEDICAL CENTER,,,C,80021,Jfferson,(303) 460-6000,7,Nervous system disorder (excluding stroke)
1599,06T129,WHITTIER REHABILITATION HOSPITAL,11820 DESTINATION DRIVE,,CO,80021,Jefferson,(828) 326-3248,8,Spinal cord disease or condition (non-traumatic)
1600,213029,BOOMFIELD HOSPITAL,BROOMFIELD,11820 DESTINATION DRIVE,C,80021,Jefferson,(303) 460-6000,,Sinal cord injury (traumatic)
1601,06T129,BROOMFIELD HOSPITAL,,BROOMFIELD,CO,80021,Jefferson,,8,Stroke
1602,06TA09,KINDRED HOSPITAL-DENVER,1920 N HIGH ST,DENVER,CO,80218,Denver,(303) 320-5871,8,All other conditions
1603,,KINDRED HOSPITAL-DENVER,1920 N HIGH ST,DENVER,CO,80218,Denver,(303) 320-5871,5,
1604,06TA09,KINDRED HOSPITAL-DENVER,120 N HIGH ST,HERRIN,,80218,,(303) 320-5871,8,Brain injury (traumatic)
1605,,KINDRED HOSPITAL-DENVER,475 SEAVIEW AVENUE,DENVER,FL,80218,Denver,(303) 320-5871,8,
1606,,,601 ELMWOOD AVE,,NY,80218,Shelby,(303) 320-5871,8,"Hip or knee replacement, amputation or other bone or joint condition"
1607,06TA09,KINDRED HOSPITAL-DENVER,120 N HIGH ST,DNVER,CO,80218,Denver,,8,
1608,53038,,4002 VISTA WAY,DENVER,,80218,Denver,(303) 320-5871,8,Spinal cord disease or condition (non-traumatic)
1609,06TA09,WHITE COUNTY MEDICAL CENTER SOUTH,1920 N HIGH ST,DENVER,CO,80218,Denver,,8,Spinal cord injury (traumatic)
1610,06TA09,KINDRED HOSPITAL-DENVER,1 HOAG DRIVE,THOMASVILLE,,,Denver,,8,Stroke
1611,73025,UPMC ST MARGARET,,HARTFORD,CT,6112,Hartford,(860) 714-3500,4,All other conditions
1612,73025,BETHESDA MEMORIAL HOSPITAL,490 BLUE HILLS AVENUE,HARTFORD,,6112,Hartford,(860) 714-3500,4,Spinal cord injury (traumatic)
1613,73025,MOUNT SINAI REHABILITATION HOSPITAL INC,,HARTFORD,CT,6112,Hartford,(860) 714-3500,1,Brain injury (traumatic)
1614,73025,RUSK REHABILITATION,,HARTFORD,CT,6112,Hrtford,(860) 714-3500,4,Hip or femur fracture
1615,73025,,490 BLUE HILLS AVENUE,HRTFORD,CT,6112,Hartford,(860) 714-3500,1,"Hp or knee replacement, amputation or other bone or joint condition"
1616,,,40 BLUE HILLS AVENUE,NOBLESVILLE,C,71603,Ventura,(860) 714-3500,1,Nervous system disorder (excluding stroke)
1617,73025,,,,IA,6112,St. Louis,(860) 714-3500,,Spinal cord disease or condition (non-traumatic)
1618,,,490 BLUE HILLS AVENUE,HARTFORD,C,6112,Hartford,(309) 671-8263,1,Spinal cord injury (traumatic)
1619,73025,MOUNT SINAI REHABILITATION HOSPITAL INC,490 BLUE HILLS AVENUE,HARTFORD,CT,6112,,(860) 714-3500,1,Stroke
1620,07T006,THE LEFLORE REHABILITATION CENTER,OE HOSPITAL PLAZA,STAMFORD,C,604,Fairfield,(419) 394-3335,1,All other conditions
1621,07T006,HACKLEY HOSPITAL,ONE HOSPITAL PLAZA,,CT,6904,,(203) 276-4135,1,Brain disease or condition (non-traumatic)
1622,07T006,THE STAMFORD HOSPITAL,,,CT,6904,Fairfield,(203) 276-4135,1,
1623,103040,TE STAMFORD HOSPITAL,605 OAK ST,STAMFORD,CT,6904,,(317) 585-5400,1,Hip or femur fracture
1624,07T006,THE STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,35811,,(203) 276-4135,1,"Hip or knee replacement, amputation or other bone or joint condition"
1625,07T006,THE STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,604,,(203) 276-4135,1,Nervous system disorder (excluding stroke)
1626,07T006,THE STAMFORD HOSPITAL,3719 DAUPHIN STREET,,CT,,Firfield,(530) 889-6075,1,"Hip or knee replacement, amputation or other bone or joint condition"
1627,07T006,THE STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,,CT,6904,Fairfield,(203) 276-4135,1,Brain injury (traumatic)
1628,07T006,THE STAMFORD HOSPITAL,601 SOUTH 169 HIGHWAY,SAMFORD,,6904,,(203) 276-4135,1,Sroke
1629,07T007,LAWRENCE MEMORIAL HOSPITAL,NEW LONDON,365 MONTAUK AVE,CT,6320,New London,(860) 442-0711,1,Nervous system disorder (excluding stroke)
1630,07T007,CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC,35 MONTAUK AVE,OVERLAND PARK,CT,6320,,(318) 966-7150,1,Brain disease or condition (non-traumatic)
1631,,LAWRENCE MEMORIAL HOSPITAL,365 MONTAUK AVE,,CT,4330,,(860) 442-0711,1,Nervous system disorder (excluding stroke)
1632,07T007,,,NEW LONDON,,,New London,,1,"Hip or knee replacement, amputation or other bone or joint condition"
1633,23T244,LAWRENCE MEMORIAL HOSPITAL,,NW LONDON,C,6320,Nw London,,,"Hip or knee replacement, amputation or other bone or joint condition"
1634,07T007,,,,CT,6320,New London,,1,Nervous system disorder (excluding stroke)
1635,07T007,LAWRENCE MEMORIAL HOSPITAL,,NEW LONDON,,6320,,(860) 442-0711,1,Spinal cord disease or condition (non-traumatic)
1636,,LAWRENCE MEMORIAL HOSPITAL,,PALO ALTO,,6320,Nw London,(860) 442-0711,9,Spinal cord injury (traumatic)
1637,,LAWRENCE MEMORIAL HOSPITAL,,KENMORE,CT,,New London,(860) 442-0711,,Stroke
1638,,YALE NEW HAVEN HOSPITAL,600 GRANT ST,LEESVILLE,C,660,New Haven,(203) 867-8307,1,Spinal cord injury (traumatic)
1639,0T022,YALE NEW HAVEN HOSPITAL,MILFORD,300 SEASIDE AVENUE,CT,660,New Haven,(203) 867-8307,1,Spinal cord injury (traumatic)
1640,313027,YALE NEW HAVEN HOSPITAL,30 SEASIDE AVENUE,,,,,(203) 867-8307,9,Brain injury (traumatic)
1641,07T022,YALE NEW HAVEN HOSPITAL,30 SEASIDE AVENUE,MAMOU,CT,67114,New Haven,(203) 867-8307,1,Hip or femur fracture
1642,10T086,UPMC MERCY,MILFORD,300 SEASIDE AVENUE,C,6460,New Haven,(203) 867-8307,1,Spinal cord disease or condition (non-traumatic)
1643,,,MILFORD,300 SEASIDE AVENUE,CT,6460,New Haven,(203) 867-8307,1,Nervous system disorder (excluding stroke)
1644,,YALE NEW HAVEN HOSPITAL,,MILFORD,C,64114,,(03) 867-8307,1,Spinal cord disease or condition (non-traumatic)
1645,313036,YALE NEW HAVEN HOSPITAL,300 SEASIDE AVENUE,MILFORD,CT,65203,New Haven,,,Spinal cord injury (traumatic)
1646,33T090,YALE NEW HAVEN HOSPITAL,300 SEASIDE AVENUE,MILFORD,C,81004,Nw Haven,(630) 909-8000,4,Stroke
1647,07T025,PHELPS MEMORIAL HOSPITAL,,,,30312,,(860) 972-0997,1,All other conditions
1648,,HARTFORD HOSPITAL,2000 PEPPERELL PARKWAY.,POMONA,,602,,,1,Brain disease or condition (non-traumatic)
1649,07T025,,,HARTFORD,CT,6102,,(860) 972-0997,6,Brain injury (traumatic)
1650,,HRTFORD HOSPITAL,85 SEYMOUR ST,,CT,6102,,(60) 972-0997,6,Hip or femur fracture
1651,263031,HARTFORD HOSPITAL,8 SEYMOUR ST,HARTFORD,,6102,Hrtford,(860) 972-0997,1,"Hip or knee replacement, amputation or other bone or joint condition"
1652,143025,HRTFORD HOSPITAL,85 SEYMOUR ST,,,48135,Hartford,,1,Brain injury (traumatic)
1653,,HARTFORD HOSPITAL,85 SEYMOUR ST,SCOTTSBLUFF,IL,,,(860) 972-0997,5,
1654,103052,BENNETT REHABILITATION CENTER,8 SEYMOUR ST,HRTFORD,CA,,Hrtford,(860) 972-0997,6,Spinal cord injury (traumatic)
1655,0T025,HARTFORD HOSPITAL,8 SEYMOUR ST,,CT,,Hrtford,(860) 972-0997,1,
1656,07T028,S VINCENT'S MEDICAL CENTER,"809 UNIVERSITY BLVD, EAST",CHAMBERSBURG,CT,6606,Fairfield,,,All other conditions
1657,07T028,LANCASTER REHABILITATION HOSPITAL,425 JACK MARTIN BLVD,BIDGEPORT,,6606,Firfield,,,
1658,07T028,ST VINCENT'S MEDICAL CENTER,,BRIDGEPORT,,6606,Fairfield,(475) 210-5364,1,Brain injury (traumatic)
1659,363041,ST VINCENT'S MEDICAL CENTER,,BRIDGEPORT,FL,6606,Cook,(475) 210-5364,,Hip or femur fracture
1660,,ST VINCENT'S MEDICAL CENTER,2800 MAIN STREET,BRIDGEPORT,C,6606,Firfield,(475) 210-5364,1,"Hip or knee replacement, amputation or other bone or joint condition"
1661,11T038,ST VINCENT'S MEDICAL CENTER,2800 MAIN STREET,BIDGEPORT,C,606,Fairfield,(475) 210-5364,1,Nervous system disorder (excluding stroke)
1662,07T028,,2800 MAIN STREET,,CT,6606,Morehouse,(270) 417-2910,1,Spinal cord disease or condition (non-traumatic)
1663,07T028,ST VINCENT'S MEDICAL CENTER,2800 MAIN STREET,SPRINGFIELD,CT,6606,Fairfield,(475) 210-5364,1,Spinal cord injury (traumatic)
1664,,ST VINCENT'S MEDICAL CENTER,2800 MAIN STREET,CHICAGO,MI,6606,Fairfield,(475) 210-5364,1,Spinal cord disease or condition (non-traumatic)
1665,07T033,,24 HOSPITAL AVENUE,DNBURY,NC,6810,Fairfield,(650) 498-7804,1,All other conditions
