,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
1874,103046,UF HEALTH REHAB HOSPITAL,2708 SW ARCHER ROAD,,FL,62781,Alachua,(352) 554-2000,4,
1875,103046,UF HEALTH REHAB HOSPITAL,2708 SW ARCHER ROAD,GAINESVILLE,FL,32608,Alachua,,7,Hip or femur fracture
1876,103046,MENORAH MEDICAL CENTER,2708 SW ARCHER ROAD,GAINESVILLE,FL,32608,Alachua,(352) 554-2000,4,
1877,103046,UF HEALTH REHAB HOSPITAL,GAINESVILLE,2708 SW ARCHER ROAD,FL,80113,Pima,(352) 554-2000,9,Nervous system disorder (excluding stroke)
1878,103046,UF HEALTH REHAB HOSPITAL,2708 SW ARCHER ROAD,WOBURN,NE,32608,Alachua,,4,
1879,103046,UF HEALTH REHAB HOSPITAL,GAINESVILLE,2708 SW ARCHER ROAD,AR,32608,Alachua,(352) 554-2000,4,Spinal cord injury (traumatic)
1880,103046,,2708 SW ARCHER ROAD,GAINESVILLE,FL,32608,Alachua,(352) 554-2000,2,
1881,103047,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,3840 ATMORE GROVE DR,LUTZ,FL,33548,,(813) 607-3600,4,All other conditions
1882,103047,BROOKS REHABILITATION HOSPITAL UNIVERSITY CAMPUS,3840 ATMORE GROVE DR,ROCHESTER,FL,33548,,(813) 607-3600,7,Nervous system disorder (excluding stroke)
1883,16T117,JOHNSON REGIONAL REHABILITATION CENTER,3840 ATMORE GROVE DR,LUTZ,FL,33548,Hillsborough,(312) 238-3305,4,Brain injury (traumatic)
1884,13047,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,3840 ATMORE GROVE DR,LUTZ,F,33548,Hllsborough,(813) 607-3600,4,Hip or femur fracture
1885,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,,,FL,33548,Hillsborough,(813) 607-3600,6,"Hp or knee replacement, amputation or other bone or joint condition"
1886,103047,,340 ATMORE GROVE DR,LUTZ,FL,33548,Hillsborough,(813) 607-3600,4,Nervous system disorder (excluding stroke)
1887,103047,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,3840 ATMORE GROVE DR,,FL,33548,Hillsborough,(813) 607-3600,4,Spinal cord disease or condition (non-traumatic)
1888,103047,ECOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,3840 ATMORE GROVE DR,LUTZ,,33548,Hllsborough,(318) 932-1770,2,Brain disease or condition (non-traumatic)
1889,103047,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTH,3840 ATMORE GROVE DR,,F,3548,Hillsborough,(813) 607-3600,4,Stroke
1890,13048,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSAC,,PENSACOLA,AR,68122,,(850) 805-2000,4,All other conditions
1891,,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,1101 OFFICE WOODS DR,PENSACOLA,,32504,,(850) 805-2000,4,Brain disease or condition (non-traumatic)
1892,103048,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSAC,1101 OFFICE WOODS DR,PENSACOLA,,3504,,(850) 805-2000,4,Brain disease or condition (non-traumatic)
1893,103048,BAPTIST HEALTH - LOUISVILLE ACUTE REHAB PROGRAM,1101 OFFICE WOODS DR,PENSACOLA,FL,32504,Escambia,(850) 805-2000,4,Hip or femur fracture
1894,,SAM KARAS ARU - NATIVIDAD,1101 OFFICE WOODS DR,,FL,32504,Escambia,(850) 805-2000,4,
1895,103048,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSAC,1101 OFFICE WOODS DR,PNSACOLA,F,32504,Escambia,(850) 805-2000,4,Nervous system disorder (excluding stroke)
1896,103048,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSAC,1101 OFFICE WOODS DR,PENSACOLA,F,32504,Escambia,(50) 805-2000,,Spinal cord disease or condition (non-traumatic)
1897,,ECOMPASS HEALTH REHABILITATION HOSPITAL OF PENSAC,5301 EAST HURON RIVER DRIVE,PENSACOLA,F,85704,Escambia,(50) 805-2000,4,Spinal cord injury (traumatic)
1898,13048,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PENSAC,1101 OFFICE WOODS DR,,FL,32504,Escambia,(50) 805-2000,5,Stroke
1899,103049,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,65 SILVER LANE,SAINT AUGUSTINE,F,32084,Sandoval,(904) 640-2000,4,All other conditions
1900,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,65 SILVER LANE,SAINT AUGUSTINE,FL,32084,St. Johns,(904) 640-2000,,Brain disease or condition (non-traumatic)
1901,103049,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,,SINT AUGUSTINE,FL,45750,St. Johns,(04) 640-2000,4,Brain injury (traumatic)
1902,103049,ST LUKES HOSPITAL,65 SILVER LANE,SAINT AUGUSTINE,FL,32084,St. Johns,(904) 640-2000,4,Hip or femur fracture
1903,103049,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,65 SILVER LANE,SAINT AUGUSTINE,,32084,St. Johns,(904) 640-2000,4,"Hip or knee replacement, amputation or other bone or joint condition"
1904,103049,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,65 SILVER LANE,YORK,FL,,S. Johns,(904) 640-2000,4,Nervous system disorder (excluding stroke)
1905,103049,ECOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,,SAINT AUGUSTINE,FL,3084,St. Johns,(904) 640-2000,3,Sinal cord disease or condition (non-traumatic)
1906,103049,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,6 SILVER LANE,SAINT AUGUSTINE,AL,32084,St. Johns,(904) 640-2000,,Stroke
1907,103049,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ST AUG,SAINT AUGUSTINE,65 SILVER LANE,FL,32084,St. Johns,(904) 640-2000,4,Stroke
1908,13050,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,LAKELAND,1201 OAKRIDGE PWY,FL,4330,Bucks,,4,All other conditions
1909,03T117,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,1201 OAKRIDGE PWY,LAKELAND,FL,,Polk,(833) 635-2410,9,Brain disease or condition (non-traumatic)
1910,39T041,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,1201 OAKRIDGE PWY,LAKELAND,FL,33803,Polk,,4,"Hip or knee replacement, amputation or other bone or joint condition"
1911,103050,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,,LAKELAND,FL,33803,Polk,(833) 635-2410,4,Hip or femur fracture
1912,05T239,ECOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,101 OAKRIDGE PWY,LAKELAND,FL,33803,Polk,,4,Spinal cord injury (traumatic)
1913,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,1201 OAKRIDGE PWY,TERRE HAUTE,FL,33803,Polk,(833) 635-2410,4,Nervous system disorder (excluding stroke)
1914,103050,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,,LAKELAND,FL,33803,Polk,(833) 635-2410,4,Spinal cord disease or condition (non-traumatic)
1915,13050,TAMPA GENERAL REHABILITATION HOSPITAL,1201 OAKRIDGE PWY,,FL,33803,Polk,(833) 635-2410,4,
1916,,REHABILITATION HOSPITAL OF OVERLAND PARK,1201 OAKRIDGE PWY,DURHAM,CA,33803,Miami-Dade,(833) 635-2410,4,
1917,103051,TAMPA GENERAL REHABILITATION HOSPITAL,1307 W KENNEDY BLVD,TAMPA,FL,33606,Hillsborough,(813) 844-7794,4,All other conditions
1918,103051,ST. JOSEPH MERCY HOSPITAL-ANN ARBOR,,TAMPA,FL,33606,Hillsborough,(813) 844-7794,4,Brain disease or condition (non-traumatic)
1919,,ALTA BATES SUMMIT MEDICAL CENTER,1307 W KENNEDY BLVD,TAMPA,,33606,Hillsborough,(813) 844-7794,4,Brain injury (traumatic)
1920,36T218,TAMPA GENERAL REHABILITATION HOSPITAL,1307 W KENNEDY BLVD,,FL,3606,Hillsborough,(813) 844-7794,4,Hip or femur fracture
1921,103051,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKELA,1307 W KENNEDY BLVD,,FL,33606,,(813) 844-7794,4,"Hip or knee replacement, amputation or other bone or joint condition"
1922,103051,TMPA GENERAL REHABILITATION HOSPITAL,1307 W KENNEDY BLVD,TAMPA,FL,3606,Hillsborough,,4,Nervous system disorder (excluding stroke)
1923,103051,TAMPA GENERAL REHABILITATION HOSPITAL,,,FL,33606,Hllsborough,(813) 844-7794,4,Spinal cord disease or condition (non-traumatic)
1924,103051,TAMPA GENERAL REHABILITATION HOSPITAL,TAMPA,1307 W KENNEDY BLVD,FL,33606,Hillsborough,,,
1925,13051,TAMPA GENERAL REHABILITATION HOSPITAL,,TMPA,FL,33606,Hillsborough,,4,Stroke
1926,103052,,11595 BURNT MILL RD,JACKSONVILLE,FL,3256,Duval,(904) 596-5000,4,Brain disease or condition (non-traumatic)
1927,103052,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JACKSO,11595 BURNT MILL RD,JACKSONVILLE,FL,,,(904) 596-5000,4,Brain disease or condition (non-traumatic)
1928,103052,BROOMFIELD HOSPITAL,11595 BURNT MILL RD,JACKSONVILLE,,32256,,(904) 596-5000,4,Brain injury (traumatic)
1929,103052,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JACKSO,11595 BURNT MILL RD,JACKSONVILLE,GA,32256,Dval,,4,Hip or femur fracture
1930,103052,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JACKSO,11595 BURNT MILL RD,JACKSONVILLE,IN,32256,Duval,(904) 596-5000,4,"Hip or knee replacement, amputation or other bone or joint condition"
1931,103052,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JACKSO,,JCKSONVILLE,FL,32256,Duval,(904) 596-5000,,Nervous system disorder (excluding stroke)
1932,103052,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JACKSO,1595 BURNT MILL RD,DUBUQUE,FL,32256,York,(904) 596-5000,4,Spinal cord disease or condition (non-traumatic)
1933,103052,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JACKSO,11595 BURNT MILL RD,JACKSONVILLE,FL,32256,Duval,(904) 596-5000,4,Spinal cord injury (traumatic)
1934,103052,ECOMPASS HEALTH REHABILITATION HOSPITAL OF JACKSO,11595 BURNT MILL RD,JACKSONVILLE,FL,,Duval,,4,Sroke
1935,103053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CAPE,1730 NE PINE ISLAND RD,WATERLOO,FL,,Lee,,9,All other conditions
1936,103053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CAPE,CAPE CORAL,1730 NE PINE ISLAND RD,FL,33909,Lee,,,Bain disease or condition (non-traumatic)
1937,14T180,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CAPE,,,FL,33909,Lee,(205) 968-4485,4,Brain injury (traumatic)
1938,193096,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CAPE,CAPE CORAL,1730 NE PINE ISLAND RD,,33909,Le,(205) 968-4485,4,Hip or femur fracture
1939,13053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CAPE,1730 NE PINE ISLAND RD,CLARKSVILLE,F,33909,Lee,,4,"Hip or knee replacement, amputation or other bone or joint condition"
1940,05T336,,1730 NE PINE ISLAND RD,CAPE CORAL,,33909,Lee,(850) 656-4800,4,Nervous system disorder (excluding stroke)
1941,103053,,1730 NE PINE ISLAND RD,,F,33909,Lee,(205) 968-4485,4,Spinal cord disease or condition (non-traumatic)
1942,103053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CAPE,1730 NE PINE ISLAND RD,ELK GROVE VILLAGE,FL,33909,Brevard,(205) 968-4485,,Spinal cord injury (traumatic)
1943,13053,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CAPE,1730 NE PINE ISLAND RD,SEDALIA,FL,33909,Clark,(205) 968-4485,2,Stroke
1944,,BETHESDA MEMORIAL HOSPITAL,BOYNTON BEACH,2815 SOUTH SEACREST BLVD,FL,,Palm Beach,(501) 932-3500,4,
1945,10T002,,BOYNTON BEACH,2815 SOUTH SEACREST BLVD,FL,33435,Palm Beach,(561) 737-7733,4,Spinal cord disease or condition (non-traumatic)
1946,1T002,BETHESDA MEMORIAL HOSPITAL,215 SOUTH SEACREST BLVD,COVINGTON,FL,3435,,(561) 737-7733,4,Brain injury (traumatic)
1947,33T239,BETHESDA MEMORIAL HOSPITAL,,BYNTON BEACH,FL,33435,Palm Beach,(561) 737-7733,7,Hip or femur fracture
1948,10T002,BETHESDA MEMORIAL HOSPITAL,2200 HARRISON AVENUE,BOYNTON BEACH,,33435,Palm Beach,(561) 737-7733,4,"Hip or knee replacement, amputation or other bone or joint condition"
1949,10T002,BETHESDA MEMORIAL HOSPITAL,2815 SOUTH SEACREST BLVD,BYNTON BEACH,FL,33435,Palm Beach,(561) 737-7733,,Nervous system disorder (excluding stroke)
1950,10T002,BETHESDA MEMORIAL HOSPITAL,BOYNTON BEACH,2815 SOUTH SEACREST BLVD,FL,33435,Palm Beach,(561) 737-7733,4,Spinal cord disease or condition (non-traumatic)
1951,10T002,BETHESDA MEMORIAL HOSPITAL,751 S BASCOM AVE,BOYNTON BEACH,FL,33435,Palm Beach,(561) 737-7733,4,Spinal cord injury (traumatic)
1952,10T002,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,215 SOUTH SEACREST BLVD,BOYNTON BEACH,FL,33435,,(561) 737-7733,4,Stroke
1953,10T006,ORLANDO REGIONAL REHAB INSTITUTE,1414 KUHL AVE,ORLANDO,FL,,Orange,(845) 871-4313,4,All other conditions
1954,1T006,OLANDO REGIONAL REHAB INSTITUTE,1414 KUHL AVE,,FL,,Orange,(732) 741-2700,5,Brain disease or condition (non-traumatic)
1955,1T006,ORLANDO REGIONAL REHAB INSTITUTE,800 E 28TH ST,ORLANDO,,72758,Orange,(321) 841-4165,4,Brain injury (traumatic)
1956,10T006,ORLANDO REGIONAL REHAB INSTITUTE,350 N. WILMOT,ORLANDO,FL,32806,Orange,(321) 841-4165,4,Hip or femur fracture
1957,05T281,ORLANDO REGIONAL REHAB INSTITUTE,3351 NORTHSIDE DRIVE,ORLANDO,FL,32806,Orange,(321) 841-4165,4,"Hip or knee replacement, amputation or other bone or joint condition"
1958,10T006,ORLANDO REGIONAL REHAB INSTITUTE,1414 KUHL AVE,ORLANDO,CA,32806,,(321) 841-4165,4,
1959,10T006,ORLANDO REGIONAL REHAB INSTITUTE,1414 KUHL AVE,CHANDLER,FL,32806,,(321) 841-4165,5,Spinal cord disease or condition (non-traumatic)
1960,10T006,ORLANDO REGIONAL REHAB INSTITUTE,1414 KUHL AVE,,FL,,Orange,(321) 841-4165,4,Spinal cord injury (traumatic)
1961,,ORLANDO REGIONAL REHAB INSTITUTE,114 KUHL AVE,,F,3806,Mohave,(321) 841-4165,4,Stroke
1962,10T007,ADVENTHEALTH INPATIENT REHABILITATION,601 E ROLLINS ST,,NV,32803,,,4,Hip or femur fracture
1963,10T007,ADVENTHEALTH INPATIENT REHABILITATION,,,FL,48038,,(407) 303-7167,4,Brain disease or condition (non-traumatic)
1964,10T007,TOURO REHABILITATION CENTER,ORLANDO,601 E ROLLINS ST,FL,90067,,(970) 249-2211,,Bain injury (traumatic)
1965,10T007,,601 E ROLLINS ST,ORLANDO,FL,32803,Orange,(407) 303-7167,4,Hip or femur fracture
1966,10T007,,601 E ROLLINS ST,,,3803,Orange,(407) 303-7167,,
1967,10T007,ADVENTHEALTH INPATIENT REHABILITATION,601 E ROLLINS ST,NEW LONDON,F,68502,Orange,(407) 303-7167,4,Brain injury (traumatic)
1968,10T007,ADVENTHEALTH INPATIENT REHABILITATION,601 E ROLLINS ST,ORLANDO,,32803,Orange,(407) 303-7167,10,Spinal cord disease or condition (non-traumatic)
1969,10T007,ADVENTHEALTH INPATIENT REHABILITATION,601 E ROLLINS ST,ORLANDO,,3803,Orange,(407) 303-7167,,Spinal cord injury (traumatic)
1970,10T007,ADVENTHEALTH INPATIENT REHABILITATION,601 E ROLLINS ST,ORLANDO,FL,32803,Orange,(407) 303-7167,4,Stroke
1971,10T012,TE REHABILITATION HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,LA,33902,District Of Columbia,(239) 343-3901,4,All other conditions
1972,10T012,,2776 CLEVELAND AVE,CORALVILLE,FL,33902,Lee,(239) 343-3901,,Brain disease or condition (non-traumatic)
1973,10T012,THE REHABILITATION HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,FL,7470,Lee,(239) 343-3901,4,Brain injury (traumatic)
1974,10T012,THE REHABILITATION HOSPITAL,5101 WILLOW SPRINGS RD,FORT MYERS,FL,,Lee,(239) 343-3901,,Hip or femur fracture
1975,10T012,THE REHABILITATION HOSPITAL,276 CLEVELAND AVE,,FL,33902,Lee,(239) 343-3901,,Brain injury (traumatic)
1976,,THE REHABILITATION HOSPITAL,276 CLEVELAND AVE,FORT MYERS,OH,95405,Lee,(239) 343-3901,4,Nervous system disorder (excluding stroke)
1977,1T012,THE REHABILITATION HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,,10461,Lee,(239) 343-3901,4,Spinal cord disease or condition (non-traumatic)
1978,10T012,TE REHABILITATION HOSPITAL,,FORT MYERS,FL,86001,Lee,(239) 343-3901,4,Spinal cord injury (traumatic)
1979,28T032,BALLARD REHABILITATION HOSPITAL,,,FL,33902,Lee,(239) 343-3901,4,Stroke
1980,10T017,HALIFAX HEALTH,,FLINT,FL,3114,,(386) 254-4000,4,
1981,1T017,HALIFAX HEALTH,350 N. CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,Volusia,(386) 254-4000,4,Bain disease or condition (non-traumatic)
1982,10T017,HALIFAX HEALTH,350 N. CLYDE MORRIS BLVD,DAYTONA BEACH,FL,,Vlusia,(386) 254-4000,4,Brain disease or condition (non-traumatic)
1983,10T017,HALIFAX HEALTH,350 N. CLYDE MORRIS BLVD,DYTONA BEACH,F,32114,Volusia,(386) 254-4000,4,Hp or femur fracture
1984,10T017,HALIFAX HEALTH,,,LA,32114,Volusia,(86) 254-4000,4,Spinal cord disease or condition (non-traumatic)
1985,10T017,HALIFAX HEALTH,350 N. CLYDE MORRIS BLVD,SHERWOOD,FL,32114,,,4,Nervous system disorder (excluding stroke)
1986,10T017,HALIFAX HEALTH,30 N. CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,Volusia,(386) 254-4000,4,Spinal cord disease or condition (non-traumatic)
1987,,HALIFAX HEALTH,350 N. CLYDE MORRIS BLVD,DAYTONA BEACH,FL,3114,Volusia,,4,Sinal cord injury (traumatic)
1988,10T017,HALIFAX HEALTH,350 N. CLYDE MORRIS BLVD,DAYTONA BEACH,F,32114,,(386) 254-4000,4,Sroke
1989,10T018,NCH HEALTHCARE SYSTEM,11190 HEALTHPARK BLVD,SANTA BARBARA,FL,34110,Collier,(239) 552-7219,4,
1990,10T018,NCH HEALTHCARE SYSTEM,11190 HEALTHPARK BLVD,NAPLES,FL,34110,Collier,(239) 552-7219,4,Brain disease or condition (non-traumatic)
1991,10T018,NCH HEALTHCARE SYSTEM,,NAPLES,FL,58201,Palm Beach,,4,Brain injury (traumatic)
1992,1T018,,1000 4TH ST SW,NAPLES,FL,34110,Collier,(39) 552-7219,4,Hip or femur fracture
1993,10T018,NCH HEALTHCARE SYSTEM,11190 HEALTHPARK BLVD,NAPLES,,34110,Collier,(239) 552-7219,4,"Hip or knee replacement, amputation or other bone or joint condition"
1994,,NCH HEALTHCARE SYSTEM,11190 HEALTHPARK BLVD,NAPLES,FL,34110,Collier,(714) 670-6209,4,Nervous system disorder (excluding stroke)
1995,,,11190 HEALTHPARK BLVD,NAPLES,FL,34110,Collier,(239) 552-7219,4,Nervous system disorder (excluding stroke)
1996,10T018,NCH HEALTHCARE SYSTEM,11190 HEALTHPARK BLVD,NPLES,FL,34110,Collier,(239) 552-7219,6,Spinal cord injury (traumatic)
1997,,NCH HEALTHCARE SYSTEM,NAPLES,11190 HEALTHPARK BLVD,FL,34110,District Of Columbia,(239) 552-7219,4,Stroke
1998,10T022,JACKSON MEMORIAL HOSPITAL,1611 N.W. 12 AVENUE,MIAMI,,33136,Miami-Dade,(05) 585-7292,4,All other conditions
1999,10T022,JACKSON MEMORIAL HOSPITAL,1611 N.W. 12 AVENUE,MIAMI,FL,33136,,,4,Brain disease or condition (non-traumatic)
2000,,JACKSON MEMORIAL HOSPITAL,3901 SOUTH 7TH STREET,MAMI,FL,85712,Miami-Dade,(305) 585-7292,4,Stroke
2001,10T022,JACKSON MEMORIAL HOSPITAL,600 N LEWIS AVE,MAMI,FL,33136,Miami-Dade,(305) 585-7292,4,Hip or femur fracture
2002,,,111 N.W. 12 AVENUE,,F,33136,Miami-Dade,(305) 585-7292,4,"Hip or knee replacement, amputation or other bone or joint condition"
2003,10T022,JACKSON MEMORIAL HOSPITAL,MIAMI,1611 N.W. 12 AVENUE,FL,3136,Miami-Dade,(305) 585-7292,4,Nervous system disorder (excluding stroke)
2004,,JACKSON MEMORIAL HOSPITAL,1611 N.W. 12 AVENUE,MIAMI,,33136,Citrus,(701) 780-2411,4,Spinal cord disease or condition (non-traumatic)
2005,,JACKSON MEMORIAL HOSPITAL,1611 N.W. 12 AVENUE,MAMI,FL,70508,Mami-Dade,(305) 585-7292,4,Spinal cord injury (traumatic)
2006,,JACKSON MEMORIAL HOSPITAL,,MIAMI,FL,33136,Miami-Dade,(505) 270-9792,4,Stroke
2007,10T032,BAYFRONT HEALTH ST. PETERSBURG,,ST. PETERSBURG,FL,33701,Pinellas,(724) 745-3908,4,All other conditions
2008,10T032,BAYFRONT HEALTH ST. PETERSBURG,,S. PETERSBURG,,33701,,(727) 893-6042,4,Brain injury (traumatic)
2009,10T032,BAYFRONT HEALTH ST. PETERSBURG,ST. PETERSBURG,701 6TH ST SOUTH,FL,33701,New Hanover,(727) 893-6042,4,Brain injury (traumatic)
2010,10T032,BAYFRONT HEALTH ST. PETERSBURG,ST. PETERSBURG,701 6TH ST SOUTH,FL,33701,Pinellas,(27) 893-6042,4,Hip or femur fracture
2011,10T032,BAYFRONT HEALTH ST. PETERSBURG,701 6TH ST SOUTH,ST. PETERSBURG,FL,3701,,(727) 893-6042,4,"Hip or knee replacement, amputation or other bone or joint condition"
2012,10T032,BAYFRONT HEALTH ST. PETERSBURG,,,FL,33701,Houston,(727) 893-6042,4,Nervous system disorder (excluding stroke)
2013,10T032,BAYFRONT HEALTH ST. PETERSBURG,,ST. PETERSBURG,,33701,Pinellas,(727) 893-6042,4,
2014,10T032,BAYFRONT HEALTH ST. PETERSBURG,701 6TH ST SOUTH,ST. PETERSBURG,FL,33701,Pinellas,(727) 893-6042,4,Spinal cord injury (traumatic)
2015,10T032,BAYFRONT HEALTH ST. PETERSBURG,71 6TH ST SOUTH,,FL,33701,,(727) 893-6042,4,Stroke
2016,10T034,MOUNT SINAI MEDICAL CENTER,271 CAREW STREET,MIAMI BEACH,FL,,Miami-Dade,(05) 674-2121,4,All other conditions
2017,10T034,MOUNT SINAI MEDICAL CENTER,INPATIENT REHAB DEPT.,MIAMI BEACH,FL,33140,,,4,Brain disease or condition (non-traumatic)
2018,,,INPATIENT REHAB DEPT.,LOS ANGELOS,FL,33140,Indian River,(305) 674-2121,4,Brain injury (traumatic)
2019,10T034,MOUNT SINAI MEDICAL CENTER,INPATIENT REHAB DEPT.,MIAMI BEACH,FL,33140,Miami-Dade,(305) 674-2121,4,Hip or femur fracture
2020,1T034,MUNT SINAI MEDICAL CENTER,INPATIENT REHAB DEPT.,MIAMI BEACH,FL,33140,Miami-Dade,,4,Stroke
2021,10T034,MOUNT SINAI MEDICAL CENTER,MIAMI BEACH,INPATIENT REHAB DEPT.,FL,33140,Miami-Dade,(662) 772-2150,4,
2022,,,,MIAMI BEACH,FL,33140,Miami-Dade,(305) 674-2121,,Spinal cord disease or condition (non-traumatic)
2023,10T034,MOUNT SINAI MEDICAL CENTER,INPATIENT REHAB DEPT.,MIAMI BEACH,FL,,,(05) 674-2121,4,Spinal cord injury (traumatic)
2024,10T034,,101 DATES DRIVE,ROYAL OAK,,33140,Miami-Dade,(305) 674-2121,4,Stroke
2025,10T038,MEMORIAL REHABILITATION INSTITUTE,HOLLYWOOD,3600 WASHINGTON STREET,F,33021,Johnson,(954) 518-2902,4,Al other conditions
2026,10T038,MEMORIAL REHABILITATION INSTITUTE,HOLLYWOOD,3600 WASHINGTON STREET,FL,3021,Broward,(954) 518-2902,4,Brain disease or condition (non-traumatic)
2027,10T038,MEMORIAL REHABILITATION INSTITUTE,,HOLLYWOOD,F,11215,Jefferson,(954) 518-2902,4,Bain injury (traumatic)
2028,,MEMORIAL REHABILITATION INSTITUTE,3600 WASHINGTON STREET,HOLLYWOOD,FL,,Broward,(954) 518-2902,4,Hip or femur fracture
2029,10T038,BANNER REHABILITATION HOSPITAL-WEST,3600 WASHINGTON STREET,HOLLYWOOD,FL,33021,Broward,(954) 518-2902,4,"Hip or knee replacement, amputation or other bone or joint condition"
2030,10T038,MEMORIAL REHABILITATION INSTITUTE,3600 WASHINGTON STREET,HOLLYWOOD,FL,33021,Broward,(954) 518-2902,4,Nervous system disorder (excluding stroke)
2031,10T038,RIVERSIDE MEDICAL CENTER,3600 WASHINGTON STREET,,PA,33021,Broward,(954) 518-2902,4,
2032,36T068,MEMORIAL REHABILITATION INSTITUTE,3600 WASHINGTON STREET,HOLLYWOOD,FL,,Broward,(954) 518-2902,4,
2033,10T038,MEMORIAL REHABILITATION INSTITUTE,HOLLYWOOD,3600 WASHINGTON STREET,FL,33021,,(954) 518-2902,5,Stroke
2034,10T057,,1000 WATERMAN WAY,TAVARES,FL,71112,Lake,(205) 333-4362,4,All other conditions
2035,1T057,ADVENTHEALTH WATERMAN,,GREENVILLE,PA,32778,Lake,(352) 253-3300,4,Brain disease or condition (non-traumatic)
2036,10T057,,1000 WATERMAN WAY,TAVARES,FL,32778,Lake,(352) 253-3300,4,Brain injury (traumatic)
2037,10T057,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,ROGERS,FL,,Lake,(352) 253-3300,4,Hip or femur fracture
2038,,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TAVARES,FL,32778,Black Hawk,,9,
2039,10T057,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TVARES,FL,32778,Lake,(352) 253-3300,4,
2040,10T057,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TAVARES,FL,,Lake,(352) 253-3300,4,Spinal cord disease or condition (non-traumatic)
2041,10T057,ADVENTHEALTH WATERMAN,TAVARES,1000 WATERMAN WAY,FL,32778,Lake,(717) 888-6666,4,Spinal cord injury (traumatic)
2042,10T057,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TAVARES,FL,60506,Lake,(352) 253-3300,4,Nervous system disorder (excluding stroke)
2043,43032,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON STREET,NEW PORT RICHEY,OH,34652,Pasco,(727) 841-4676,5,
2044,17T006,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON STREET,VILLE PLATTE,FL,34652,Pasco,,4,Hip or femur fracture
2045,10T063,MORTON PLANT NORTH BAY HOSPITAL,,NEW PORT RICHEY,FL,34652,Psco,(727) 841-4676,4,Brain injury (traumatic)
2046,10T063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON STREET,NEW PORT RICHEY,FL,34652,Pasco,(727) 841-4676,4,Hip or femur fracture
