ounces,abv,brewery_id,brewery_name,city,state,Label
12.0 oz.,0.072,308,Brew Bus Brewing,Tampa,FL,null
12.0 oz.,0.05%,308,Brew Bus Brewing,Tampa,FL,null
12.0 oz,0.055,308,Brew Bus Brewing,Tampa,FL,null
16.0 oz.,0.06%,19,Brew Link Brewing,Plainfield IN,null,null
16.0 ounce,0.053,85,Brewery Terra Firma,Traverse City,MI,null
16.0 oz,0.067,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.06,10,Brewery Vivant,Grand Rapids,MI,null
16.0 OZ.,0.098,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.06,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.07,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.077,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.065,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz. Alumi-Tek,0.065,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.07%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.065,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.05,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.09,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.055,10,Brewery Vivant,Grand Rapids,MI,null
16.0 OZ.,0.059,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.07%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.04%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.08%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.065,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz. Silo Can,0.06%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,null,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,null,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.061,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.063,10,Brewery Vivant,Grand Rapids,null,2
16.0 oz,0.06%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.099,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.051,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.062,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.062,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.053,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.063,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.064,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.07%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.07%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.067,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.05,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.06,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.065,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.05%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.063,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz. Alumi-Tek,0.093,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.073,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.06%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.093,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.065,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.05%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.09%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.082,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.098,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.06%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 OZ.,0.10%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.095,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.09%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.065,10,Brewery Vivant,Grand Rapids,MI,null
16.0 ounce,0.099,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.062,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.09,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.092,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.097,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz. Alumi-Tek,0.085,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.06%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz.,0.06%,10,Brewery Vivant,Grand Rapids,MI,null
16.0 oz,0.065,10,Brewery Vivant,Grand Rapids,MI,null
12.0 oz.,null,467,Brindle Dog Brewing Company,Tampa Bay,FL,null
12.0 oz.,null,467,Brindle Dog Brewing Company,Tampa Bay FL,null,null
16.0 oz,0.061,89,Broad Brook Brewing LLC,East Windsor,CT,null
12.0 oz.,0.05,493,Broken Tooth Brewing Company,Anchorage,AK,null
12.0 oz. Alumi-Tek,0.052,493,Broken Tooth Brewing Company,Anchorage,AK,null
12.0 oz.,0.05%,493,Broken Tooth Brewing Company,Anchorage,AK,null
12.0 oz.,0.061,493,Broken Tooth Brewing Company,Anchorage,AK,null
16.0 oz,0.07%,437,Brooklyn Brewery,Brooklyn,NY,null
12.0 ounce,0.045,437,Brooklyn Brewery,Brooklyn,NY,null
12.0 oz.,0.068,437,Brooklyn Brewery,Brooklyn,NY,null
12.0 OZ.,0.045,437,Brooklyn Brewery,Brooklyn,NY,null
16.0 oz.,0.052,437,Brooklyn Brewery,Brooklyn NY,null,null
12.0 oz. Alumi-Tek,0.05%,437,Brooklyn Brewery,Brooklyn,NY,null
16.0 oz,0.08%,530,Buckbean Brewing Company,Reno,NV,null
16.0 oz. Alumi-Tek,null,530,Buckbean Brewing Company,Reno,NV,null
16.0 oz.,0.073,530,Buckbean Brewing Company,Reno,NV,null
16.0 oz,0.099,530,Buckbean Brewing Company,Reno,null,2
16.0 oz,0.06%,530,Buckbean Brewing Company,Reno,NV,null
16.0 oz.,0.06%,530,Buckbean Brewing Company,Reno,NV,null
16.0 oz.,0.052,530,Buckbean Brewing Company,Reno,NV,null
16.0 ounce,0.05%,357,Buckeye Brewing,Cleveland,OH,null
12.0 oz.,0.05%,56,BuckleDown Brewing,Lyons,IL,null
12.0 oz.,0.06,214,Buffalo Bayou Brewing Company,Houston TX,null,null
12.0 oz,0.06,214,Buffalo Bayou Brewing Company,Houston,TX,null
16.0 ounce,0.09,214,Buffalo Bayou Brewing Company,Houston,TX,null
16.0 OZ.,0.07%,24,Burn 'Em Brewing,Michigan City,IN,null
16.0 oz,0.068,24,Burn 'Em Brewing,Michigan City,IN,null
24.0 oz.,0.078,24,Burn 'Em Brewing,Michigan City,IN,null
12.0 oz,0.055,24,Burn 'Em Brewing,Michigan City,IN,null
12.0 ounce,0.099,24,Burn 'Em Brewing,Michigan City,IN,null
12.0 oz.,0.06,24,Burn 'Em Brewing,Michigan City,IN,null
16.0 oz.,0.065,24,Burn 'Em Brewing,Michigan City,IN,null
16.0 ounce,0.07%,24,Burn 'Em Brewing,Michigan City,IN,null
16.0 oz,0.072,24,Burn 'Em Brewing,Michigan City,IN,null
16.0 oz,0.068,24,Burn 'Em Brewing,Michigan City,IN,null
16.0 oz,0.055,24,Burn 'Em Brewing,Michigan City,IN,null
12.0 oz,0.05,197,Burnside Brewing Co.,Portland,OR,null
12.0 ounce,0.056,517,Butcher's Brewing,Carlsbad,CA,null
12.0 ounce,0.05%,556,Butternuts Beer and Ale,Garrattsville,NY,null
12.0 oz.,0.068,556,Butternuts Beer and Ale,Garrattsville,NY,null
12.0 oz,0.049,556,Butternuts Beer and Ale,Garrattsville,NY,null
12.0 ounce,0.04%,556,Butternuts Beer and Ale,Garrattsville,NY,null
12.0 ounce,0.093,5,COAST Brewing Company,Charleston,SC,null
12.0 oz. Alumi-Tek,0.062,5,COAST Brewing Company,Charleston,SC,null
12.0 oz.,0.06,5,COAST Brewing Company,Charleston,SC,null
16.0 oz.,0.048,5,COAST Brewing Company,Charleston,SC,null
16.0 oz.,0.077,5,COAST Brewing Company,Charleston,SC,null
16.0 oz.,0.097,5,COAST Brewing Company,Charleston,SC,null
16.0 ounce,0.052,182,COOP Ale Works,Oklahoma City,OK,null
16.0 oz,0.053,182,COOP Ale Works,Oklahoma City,OK,null
16.0 oz.,0.063,182,COOP Ale Works,Oklahoma City OK,null,null
16.0 oz,0.07%,182,COOP Ale Works,Oklahoma City,OK,null
16.0 OZ.,0.063,182,COOP Ale Works,Oklahoma City,OK,null
16.0 ounce,0.053,182,COOP Ale Works,Oklahoma City,OK,null
12.0 ounce,0.07%,155,Caldera Brewing Company,Ashland,OR,null
12.0 ounce,0.06,155,Caldera Brewing Company,Ashland,OR,null
12.0 oz.,0.06%,155,Caldera Brewing Company,Ashland,OR,null
12.0 oz,0.039,155,Caldera Brewing Company,Ashland,OR,null
12.0 ounce,0.054,155,Caldera Brewing Company,Ashland OR,null,null
12.0 oz,0.061,155,Caldera Brewing Company,Ashland,OR,null
12.0 OZ.,0.06%,155,Caldera Brewing Company,Ashland,OR,null
12.0 oz,0.06%,155,Caldera Brewing Company,Ashland,OR,null
12.0 ounce,0.056,155,Caldera Brewing Company,Ashland,OR,null
12.0 oz.,0.056,155,Caldera Brewing Company,Ashland,OR,null
12.0 ounce,0.056,155,Caldera Brewing Company,Ashland,OR,null
12.0 oz.,0.056,155,Caldera Brewing Company,Ashland,OR,null
12.0 oz. Alumi-Tek,0.054,155,Caldera Brewing Company,Ashland,OR,null
12.0 oz,0.061,155,Caldera Brewing Company,Ashland,OR,null
12.0 oz.,0.05,178,Cambridge Brewing Company,Cambridge MA,null,null
12.0 oz.,0.07%,178,Cambridge Brewing Company,Cambridge,MA,null
12.0 oz,null,497,Cans Bar and Canteen,Charlotte,NC,null
12.0 ounce,null,497,Cans Bar and Canteen,Charlotte,NC,null
12.0 oz. Alumi-Tek,null,497,Cans Bar and Canteen,Charlotte,NC,null
12.0 oz.,null,497,Cans Bar and Canteen,Charlotte,NC,null
16.0 oz.,0.099,230,Cape Ann Brewing Company,Gloucester,MA,null
16.0 oz.,0.09,230,Cape Ann Brewing Company,Gloucester,MA,null
12.0 oz,0.06%,230,Cape Ann Brewing Company,Gloucester,MA,null
12.0 oz.,0.054,230,Cape Ann Brewing Company,Gloucester,MA,null
12.0 ounce,0.06%,230,Cape Ann Brewing Company,Gloucester MA,null,null
16.0 oz.,0.055,267,Cape Cod Beer,Hyannis,MA,null
16.0 oz.,0.05%,267,Cape Cod Beer,Hyannis,MA,null
12.0 oz,0.065,192,Capital Brewery,Middleton,WI,null
12.0 ounce,0.052,192,Capital Brewery,Middleton,WI,null
12.0 oz.,0.05%,192,Capital Brewery,Middleton,WI,null
12.0 ounce,0.056,192,Capital Brewery,Middleton,WI,null
16.0 OZ.,0.046,192,Capital Brewery,Middleton,WI,null
12.0 oz.,0.062,192,Capital Brewery,Middleton,WI,null
12.0 ounce,0.05%,192,Capital Brewery,Middleton,WI,null
12.0 oz.,0.04%,192,Capital Brewery,Middleton,WI,null
12.0 ounce,0.052,192,Capital Brewery,Middleton,WI,null
12.0 ounce,0.05,192,Capital Brewery,Middleton,WI,null
12.0 ounce,null,192,Capital Brewery,Middleton,WI,null
12.0 ounce,0.04,504,Carolina Beer & Beverage,Mooresville NC,null,null
12.0 ounce,0.05%,504,Carolina Beer & Beverage,Mooresville NC,null,null
12.0 oz,0.035,504,Carolina Beer & Beverage,Mooresville,NC,null
16.0 oz,0.059,179,Carolina Brewery,Pittsboro,NC,null
12.0 oz.,0.06%,179,Carolina Brewery,Pittsboro,NC,null
12.0 oz.,0.051,179,Carolina Brewery,Pittsboro,NC,null
16.0 oz.,0.099,222,Carton Brewing Company,Atlantic Highlands,NJ,null
16.0 ounce,0.039,222,Carton Brewing Company,Atlantic Highlands,NJ,null
16.0 oz,0.078,222,Carton Brewing Company,Atlantic Highlands NJ,null,null
12.0 oz.,0.042,222,Carton Brewing Company,Atlantic Highlands,NJ,null
16.0 oz.,0.069,404,Cascadia Ciderworks United,Portland,OR,null
16.0 oz,0.069,404,Cascadia Ciderworks United,Portland,OR,null
12.0 oz,0.056,331,Catawba Brewing Company,Morganton,NC,null
12.0 ounce,0.052,331,Catawba Brewing Company,Morganton,NC,null
12.0 oz.,0.047,331,Catawba Brewing Company,Morganton,NC,null
12.0 oz. Alumi-Tek,0.07,331,Catawba Brewing Company,Morganton,NC,null
12.0 OZ.,0.047,331,Catawba Brewing Company,Morganton,NC,null
12.0 oz.,0.052,331,Catawba Brewing Company,Morganton,NC,null
12.0 oz.,0.056,331,Catawba Brewing Company,Morganton,NC,null
16.0 ounce,0.048,285,Catawba Island Brewing,Port Clinton,OH,null
16.0 OZ.,0.078,285,Catawba Island Brewing,Port Clinton,OH,null
12.0 oz,0.06%,96,Catawba Valley Brewing Company,Morganton,NC,null
12.0 oz,0.054,96,Catawba Valley Brewing Company,Morganton,NC,null
16.0 oz.,0.085,29,Cedar Creek Brewery,Seven Points,TX,null
16.0 oz.,null,29,Cedar Creek Brewery,Seven Points,TX,null
16.0 oz,0.07%,29,Cedar Creek Brewery,Seven Points,TX,null
16.0 oz.,0.05%,29,Cedar Creek Brewery,Seven Points,TX,null
16.0 oz,0.05%,29,Cedar Creek Brewery,Seven Points,TX,null
16.0 oz.,0.05,29,Cedar Creek Brewery,Seven Points,TX,null
12.0 ounce,0.05%,452,Centennial Beer Company,Edwards,CO,null
12.0 oz,0.05,452,Centennial Beer Company,Edwards CO,null,null
12.0 ounce,0.05,122,Center of the Universe Brewing C...,Ashland,VA,null
12.0 oz. Alumi-Tek,0.045,122,Center of the Universe Brewing C...,Ashland,VA,null
12.0 ounce,0.05,122,Center of the Universe Brewing C...,Ashland,VA,null
12.0 OZ.,0.052,122,Center of the Universe Brewing C...,Ashland,VA,null
16.0 oz,0.051,350,Central Coast Brewing Company,San Luis Obispo,CA,null
16.0 oz.,0.072,350,Central Coast Brewing Company,San Luis Obispo CA,null,null
16.0 oz.,0.095,350,Central Coast Brewing Company,San Luis Obispo,CA,null
16.0 oz,0.075,350,Central Coast Brewing Company,San Luis Obispo,CA,null
24.0 oz,0.07,236,Champion Brewing Company,Charlottesville,VA,null
12.0 OZ.,0.06,236,Champion Brewing Company,Charlottesville,VA,null
12.0 oz,0.05,236,Champion Brewing Company,Charlottesville,VA,null
12.0 oz,0.07%,236,Champion Brewing Company,Charlottesville VA,null,null
16.0 oz. Alumi-Tek,0.045,250,Chapman's Brewing,Angola,IN,null
16.0 oz. Alumi-Tek,0.065,250,Chapman's Brewing,Angola,IN,null
16.0 oz.,0.055,250,Chapman's Brewing,Angola,IN,null
16.0 oz.,0.05%,250,Chapman's Brewing,Angola IN,null,null
16.0 ounce,0.08%,226,Chatham Brewing,Chatham,NY,null
16.0 ounce,0.055,226,Chatham Brewing,Chatham,NY,null
16.0 oz,0.06%,121,Cheboygan Brewing Company,Cheboygan,MI,null
16.0 oz.,0.06%,121,Cheboygan Brewing Company,Cheboygan,MI,null
16.0 ounce,0.052,121,Cheboygan Brewing Company,Cheboygan,MI,null
12.0 oz.,0.089,99,Christian Moerlein Brewing Company,Cincinnati,OH,null
12.0 oz,0.049,526,Churchkey Can Company,Seattle,WA,null
12.0 oz.,0.05,425,Ciderboys,Stevens Point,WI,null
12.0 ounce,0.05%,425,Ciderboys,Stevens Point,WI,null
12.0 oz.,0.055,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz,0.062,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz.,0.082,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz,0.055,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz.,0.055,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz.,0.06,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz. Alumi-Tek,0.045,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz. Silo Can,0.07,141,Cigar City Brewing Company,Tampa,FL,null
12.0 ounce,0.07,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz. Alumi-Tek,0.063,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz.,0.07%,141,Cigar City Brewing Company,Tampa,FL,null
12.0 ounce,0.07,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz.,0.07,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz.,0.055,141,Cigar City Brewing Company,Tampa,FL,null
16.0 oz,0.052,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz,0.075,141,Cigar City Brewing Company,Tampa,FL,null
12.0 ounce,0.075,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz,0.08,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz,0.05%,141,Cigar City Brewing Company,Tampa,FL,null
12.0 ounce,0.055,141,Cigar City Brewing Company,Tampa,null,2
12.0 oz,0.06%,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz.,0.05%,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz,0.07%,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz,0.075,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz. Alumi-Tek,0.05%,141,Cigar City Brewing Company,Tampa,FL,null
12.0 oz.,0.048,145,Cisco Brewers,Nantucket,MA,null
12.0 oz,0.06,145,Cisco Brewers,Nantucket,MA,null
12.0 oz.,0.045,145,Cisco Brewers,Nantucket,MA,null
12.0 oz.,0.06%,145,Cisco Brewers,Nantucket,MA,null
12.0 oz,0.065,145,Cisco Brewers,Nantucket,MA,null
12.0 oz.,0.04%,145,Cisco Brewers,Nantucket,MA,null
12.0 oz.,0.06%,145,Cisco Brewers,Nantucket,MA,null
16.0 oz.,0.067,320,Claremont Craft Ales,Claremont,CA,null
12.0 oz,0.06%,418,Coalition Brewing Company,Portland,OR,null
16.0 oz,0.044,418,Coalition Brewing Company,Portland,OR,null
12.0 oz,0.047,415,Coastal Empire Beer Company,Savannah,GA,null
12.0 ounce,0.062,415,Coastal Empire Beer Company,Savannah,GA,null
12.0 ounce,0.046,101,Coastal Extreme Brewing Company,Newport,RI,null
12.0 ounce,0.065,101,Coastal Extreme Brewing Company,Newport,RI,null
12.0 oz.,0.052,101,Coastal Extreme Brewing Company,Newport,RI,null
12.0 oz,0.052,101,Coastal Extreme Brewing Company,Newport,RI,null
16.0 OZ.,0.058,232,College Street Brewhouse and Pub,Lake Havasu City,AZ,null
16.0 ounce,0.068,482,Confluence Brewing Company,Des Moines,IA,null
16.0 ounce,0.048,482,Confluence Brewing Company,Des Moines,IA,null
16.0 oz.,0.056,482,Confluence Brewing Company,Des Moines IA,null,null
12.0 oz.,0.05,139,Core Brewing & Distilling Company,Springdale,AR,null
12.0 oz,0.052,139,Core Brewing & Distilling Company,Springdale,AR,null
12.0 ounce,0.057,139,Core Brewing & Distilling Company,Springdale,AR,null
12.0 oz.,0.061,139,Core Brewing & Distilling Company,Springdale AR,null,null
12.0 oz,0.038,512,Cottrell Brewing,Pawcatuck,CT,null
12.0 ounce,0.05%,553,Covington Brewhouse,Covington,LA,null
16.0 oz.,0.05%,515,Crabtree Brewing Company,Greeley,CO,null
16.0 oz,0.08%,515,Crabtree Brewing Company,Greeley,CO,null
16.0 oz.,0.077,515,Crabtree Brewing Company,Greeley,CO,null
12.0 OZ.,0.06,63,Crazy Mountain Brewing Company,Edwards,CO,null
12.0 oz,0.08%,63,Crazy Mountain Brewing Company,Edwards,CO,null
12.0 oz. Alumi-Tek,0.059,63,Crazy Mountain Brewing Company,Edwards,CO,null
12.0 oz.,null,63,Crazy Mountain Brewing Company,Edwards,CO,null
12.0 ounce,null,63,Crazy Mountain Brewing Company,Edwards,CO,null
12.0 oz.,0.052,63,Crazy Mountain Brewing Company,Edwards,CO,null
12.0 ounce,0.06,63,Crazy Mountain Brewing Company,Edwards,CO,null
12.0 ounce,0.052,63,Crazy Mountain Brewing Company,Edwards,CO,null
12.0 oz.,0.065,247,Creature Comforts,Athens,GA,null
12.0 ounce,0.05%,247,Creature Comforts,Athens,GA,null
12.0 oz.,0.05%,169,Crooked Fence Brewing Company,Garden City,ID,null
12.0 oz.,0.06%,169,Crooked Fence Brewing Company,Garden City,ID,null
12.0 oz,0.056,169,Crooked Fence Brewing Company,Garden City,ID,null
12.0 OZ.,0.065,212,Crow Peak Brewing Company,Spearfish,SD,null
12.0 oz,0.066,212,Crow Peak Brewing Company,Spearfish,SD,null
12.0 oz.,0.06%,212,Crow Peak Brewing Company,Spearfish,SD,null
12.0 oz,0.045,212,Crow Peak Brewing Company,Spearfish,SD,null
12.0 ounce,0.06%,212,Crow Peak Brewing Company,Spearfish,SD,null
12.0 oz,0.069,212,Crow Peak Brewing Company,Spearfish,SD,null
12.0 oz.,0.06,212,Crow Peak Brewing Company,Spearfish,SD,null
16.0 oz.,0.06%,472,Crystal Springs Brewing Company,Boulder,CO,null
16.0 oz,0.052,472,Crystal Springs Brewing Company,Boulder,CO,null
16.0 oz,0.05%,315,Cutters Brewing Company,Avon,IN,null
16.0 oz.,0.054,315,Cutters Brewing Company,Avon,IN,null
16.0 oz,0.08,315,Cutters Brewing Company,Avon,IN,null
16.0 oz.,0.063,315,Cutters Brewing Company,Avon,IN,null
12.0 oz,0.05%,323,D.L. Geary Brewing Company,Portland,ME,null
12.0 oz. Alumi-Tek,0.06%,323,D.L. Geary Brewing Company,Portland,ME,null
12.0 oz,0.08,227,DC Brau Brewing Company,Washington,DC,null
12.0 oz,0.05%,227,DC Brau Brewing Company,Washington,DC,null
12.0 oz,0.053,227,DC Brau Brewing Company,Washington,DC,null
12.0 oz.,0.055,227,DC Brau Brewing Company,Washington,DC,null
12.0 oz.,0.092,227,DC Brau Brewing Company,Washington,DC,null
12.0 oz.,0.07%,227,DC Brau Brewing Company,Washington,DC,null
12.0 ounce,0.07,227,DC Brau Brewing Company,Washington,DC,null
12.0 oz,0.06,227,DC Brau Brewing Company,Washington,DC,null
16.0 oz.,0.07%,451,Dad & Dude's Breweria,Aurora,CO,null
16.0 ounce,0.07%,451,Dad & Dude's Breweria,Aurora,CO,null
16.0 ounce,0.07%,358,Daredevil Brewing Company,Shelbyville,IN,null
12.0 oz.,0.055,554,Dave's Brewfarm,Wilson,WI,null
12.0 oz,0.05,333,David's Ale Works,Diamond Springs,CA,null
12.0 oz,0.05,333,David's Ale Works,Diamond Springs,CA,null
12.0 ounce,0.06%,330,Dead Armadillo Craft Brewing,Tulsa,OK,null
12.0 ounce,0.06%,127,Deep Ellum Brewing Company,Dallas,TX,null
12.0 oz.,0.08%,127,Deep Ellum Brewing Company,Dallas,TX,null
12.0 oz,0.085,127,Deep Ellum Brewing Company,Dallas,TX,null
12.0 oz,0.06%,127,Deep Ellum Brewing Company,Dallas,TX,null
12.0 oz.,0.07,127,Deep Ellum Brewing Company,Dallas,TX,null
16.0 oz,0.048,127,Deep Ellum Brewing Company,Dallas,TX,null
12.0 oz.,0.046,127,Deep Ellum Brewing Company,Dallas,TX,null
12.0 oz.,0.05%,127,Deep Ellum Brewing Company,Dallas,TX,null
12.0 oz,0.07,127,Deep Ellum Brewing Company,Dallas,TX,null
12.0 oz,0.045,283,Defiance Brewing Company,Hays,KS,null
12.0 oz,0.05,283,Defiance Brewing Company,Hays,KS,null
12.0 ounce,0.059,453,Denali Brewing Company,Talkeetna,AK,null
12.0 oz.,0.056,453,Denali Brewing Company,Talkeetna,AK,null
12.0 oz,0.065,453,Denali Brewing Company,Talkeetna,AK,null
12.0 oz,0.058,453,Denali Brewing Company,Talkeetna,AK,null
12.0 oz,0.07,263,Denver Beer Company,Denver,CO,null
12.0 oz.,0.05%,263,Denver Beer Company,Denver,CO,null
12.0 oz.,0.05%,454,Deschutes Brewery,Bend,OR,null
12.0 oz,0.05%,57,Destihl Brewery,Bloomington,IL,null
12.0 OZ.,0.05%,57,Destihl Brewery,Bloomington,IL,null
12.0 ounce,0.06%,57,Destihl Brewery,Bloomington,null,2
12.0 OZ.,0.05,57,Destihl Brewery,Bloomington,null,2
12.0 oz.,0.05%,57,Destihl Brewery,Bloomington,IL,null
12.0 oz.,0.096,57,Destihl Brewery,Bloomington,IL,null
12.0 ounce,0.05%,57,Destihl Brewery,Bloomington,IL,null
12.0 oz.,0.04%,237,Devil's Backbone Brewing Company,Lexington,VA,null
12.0 OZ.,0.052,237,Devil's Backbone Brewing Company,Lexington,VA,null
16.0 oz.,0.05%,491,Devil's Canyon Brewery,Belmont,CA,null
16.0 OZ.,null,491,Devil's Canyon Brewery,Belmont CA,null,null
16.0 oz,0.071,491,Devil's Canyon Brewery,Belmont,CA,null
16.0 oz,0.074,491,Devil's Canyon Brewery,Belmont,CA,null
12.0 oz.,0.05%,319,Dick's Brewing Company,Centralia,WA,null
16.0 ounce,0.07%,311,Dirty Bucket Brewing Company,Woodinville,WA,null
12.0 OZ.,null,488,Dock Street Brewery,Philadelphia,PA,null
16.0 oz. Alumi-Tek,null,531,Dolores River Brewery,Dolores,CO,null
16.0 oz.,null,531,Dolores River Brewery,Dolores,CO,null
16.0 ounce,null,531,Dolores River Brewery,Dolores,CO,null
16.0 oz,null,531,Dolores River Brewery,Dolores,CO,null
16.0 ounce,null,531,Dolores River Brewery,Dolores,CO,null
16.0 oz,null,531,Dolores River Brewery,Dolores,CO,null
12.0 oz,0.049,446,Downeast Cider House,Leominster,MA,null
12.0 oz,0.051,446,Downeast Cider House,Leominster,MA,null
12.0 OZ.,0.07%,496,Dry Dock Brewing Company,Aurora,CO,null
12.0 ounce,0.051,496,Dry Dock Brewing Company,Aurora,CO,null
12.0 oz,0.043,496,Dry Dock Brewing Company,Aurora,CO,null
12.0 ounce,0.06%,496,Dry Dock Brewing Company,Aurora,CO,null
12.0 ounce,0.06%,340,Due South Brewing Company,Boynton Beach,FL,null
12.0 oz.,0.05%,538,Dundee Brewing Company,Rochester,NY,null
16.0 ounce,0.05,369,Eddyline Brewery & Restaurant,Buena Vista,CO,null
16.0 ounce,0.078,369,Eddyline Brewery & Restaurant,Buena Vista,CO,null
16.0 OZ.,0.06,369,Eddyline Brewery & Restaurant,Buena Vista,CO,null
16.0 oz.,0.05,369,Eddyline Brewery & Restaurant,Buena Vista,CO,null
16.0 ounce,0.055,369,Eddyline Brewery & Restaurant,Buena Vista,CO,null
16.0 ounce,0.045,369,Eddyline Brewery & Restaurant,Buena Vista,CO,null
16.0 oz,0.078,369,Eddyline Brewery & Restaurant,Buena Vista,CO,null
16.0 oz.,0.06%,352,Elevator Brewing Company,Columbus,OH,null
16.0 oz. Silo Can,0.049,516,Emerald City Beer Company,Seattle,WA,null
12.0 ounce,0.07,465,Engine 15 Brewing,Jacksonville Beach,FL,null
16.0 ounce,0.05%,473,Engine House 9,Tacoma,WA,null
12.0 oz. Alumi-Tek,0.052,81,Epic Brewing,Denver,CO,null
12.0 oz,0.052,81,Epic Brewing,Denver,CO,null
12.0 oz.,0.05%,81,Epic Brewing,Denver,CO,null
12.0 oz.,0.062,81,Epic Brewing,Denver,CO,null
12.0 ounce,0.04%,170,Everybody's Brewing,White Salmon,WA,null
12.0 oz.,0.062,170,Everybody's Brewing,White Salmon,WA,null
16.0 ounce,0.05%,26,Evil Czech Brewery,Mishawaka,IN,null
16.0 ounce,0.07%,26,Evil Czech Brewery,Mishawaka,IN,null
16.0 oz.,0.051,26,Evil Czech Brewery,Mishawaka,IN,null
16.0 oz.,0.052,26,Evil Czech Brewery,Mishawaka,IN,null
